Ethnicity	EducationLevel	GeoRegion	IncomeGroup	Electricity	GobarGas	Kerosene	LPGas	Others	Wood
Newar	Illiterate	Hilly	0-10000	2	112	2	430	4	6863
Rai-Limbu	Primary	Hilly	0-10000	0	36	1	44	2	2330
Newar	Primary	Himalayan	10000-20000	1	11	2	526	2	1983
Tamang	University	Himalayan	0-10000	0	0	0	13	0	95
Chettri	Secondary	Hilly	20000-30000	1	83	1	1364	6	1411
Rai-Limbu	Secondary	Himalayan	30000-50000	0	0	0	39	0	51
Tamang	NonFormal-Other	Himalayan	50000-ABOVE	0	1	0	36	0	128
Newar	Secondary	Himalayan	0-10000	1	11	0	215	2	1312
Chepang-Thami	Illiterate	Himalayan	50000-ABOVE	0	0	0	0	0	10
Newar	NonFormal-Other	Hilly	10000-20000	1	180	0	782	0	2284
Tamang	Secondary	Himalayan	30000-50000	0	2	0	176	0	324
Muslim-Others	Secondary	Hilly	0-10000	0	3	0	40	0	411
Gurung-Magar	Illiterate	Himalayan	20000-30000	0	2	0	55	0	1025
Chepang-Thami	NonFormal-Other	Himalayan	30000-50000	0	0	0	2	0	13
Rai-Limbu	Illiterate	Hilly	10000-20000	1	10	0	70	0	878
Tamang	Primary	Himalayan	30000-50000	0	1	0	125	0	382
Muslim-Others	Primary	Himalayan	20000-30000	0	0	0	14	0	109
Dalit	Illiterate	Himalayan	30000-50000	0	0	0	8	0	119
Brahman	NonFormal-Other	Himalayan	0-10000	0	27	0	112	3	4089
Chettri	Secondary	Himalayan	20000-30000	4	6	1	726	1	1989
Rai-Limbu	University	Hilly	30000-50000	0	1	0	3	1	4
Muslim-Others	NonFormal-Other	Hilly	0-10000	0	4	0	32	0	665
Dalit	Illiterate	Hilly	50000-ABOVE	0	2	0	12	0	44
Gurung-Magar	NonFormal-Other	Hilly	50000-ABOVE	0	1	0	19	0	56
Newar	Secondary	Himalayan	0-10000	1	11	0	215	2	1312
Tamang	Illiterate	Hilly	10000-20000	1	95	1	760	1	10102
Newar	Secondary	Himalayan	30000-50000	4	3	1	270	0	189
Chettri	Illiterate	Himalayan	30000-50000	0	2	0	49	0	310
Gurung-Magar	Illiterate	Hilly	50000-ABOVE	0	1	0	19	1	79
Newar	Illiterate	Himalayan	30000-50000	1	1	0	43	0	121
Tamang	Primary	Hilly	0-10000	6	89	3	421	15	16590
