Ethnicity	EducationLevel	GeoRegion	IncomeGroup	Electricity	GobarGas	Kerosene	LPGas	Others	Wood
Dalit	University	Hilly	30000-50000	0	0	0	9	0	8
Gurung-Magar	NonFormal-Other	Hilly	50000-ABOVE	0	1	0	19	0	56
Madhesi	NonFormal-Other	Hilly	50000-ABOVE	0	0	0	5	0	4
Dalit	University	Himalayan	50000-ABOVE	0	0	0	0	1	1
Rai-Limbu	Secondary	Himalayan	0-10000	0	3	0	34	0	958
Brahman	University	Himalayan	10000-20000	2	5	3	208	6	809
Tamang	University	Himalayan	30000-50000	0	0	0	29	0	33
Gurung-Magar	University	Himalayan	50000-ABOVE	0	0	0	4	0	9
Muslim-Others	NonFormal-Other	Himalayan	20000-30000	0	0	0	13	1	88
Rai-Limbu	University	Himalayan	30000-50000	0	0	0	7	0	8
Dalit	Primary	Himalayan	10000-20000	1	17	1	247	1	2602
Gurung-Magar	Primary	Himalayan	0-10000	0	4	1	66	0	3330
Muslim-Others	Secondary	Himalayan	0-10000	0	0	0	14	0	266
Chepang-Thami	Primary	Hilly	20000-30000	0	2	0	2	0	31
Madhesi	NonFormal-Other	Himalayan	10000-20000	0	0	1	6	0	51
Chepang-Thami	Primary	Himalayan	50000-ABOVE	0	0	0	0	0	3
Newar	NonFormal-Other	Himalayan	20000-30000	1	7	0	172	1	490
Madhesi	Primary	Hilly	50000-ABOVE	0	0	0	6	0	5
Brahman	University	Hilly	50000-ABOVE	0	2	0	204	1	68
Dalit	Primary	Himalayan	50000-ABOVE	0	0	0	10	0	17
Madhesi	Illiterate	Hilly	0-10000	0	0	0	27	2	614
Chepang-Thami	Secondary	Himalayan	20000-30000	0	0	0	11	0	96
Newar	NonFormal-Other	Himalayan	20000-30000	1	7	0	172	1	490
Tamang	Primary	Hilly	30000-50000	0	10	0	122	0	419
Brahman	Secondary	Himalayan	50000-ABOVE	1	1	1	124	1	115
Madhesi	Secondary	Himalayan	0-10000	0	0	0	5	0	29
Dalit	Secondary	Himalayan	50000-ABOVE	0	0	0	5	1	14
Tamang	University	Himalayan	10000-20000	0	0	0	47	0	209
Dalit	Secondary	Hilly	30000-50000	0	3	0	47	0	62
Madhesi	NonFormal-Other	Hilly	0-10000	0	0	0	19	0	148
Muslim-Others	Illiterate	Hilly	0-10000	0	7	0	50	0	1272
Muslim-Others	Illiterate	Himalayan	20000-30000	0	0	0	5	0	104
Rai-Limbu	University	Himalayan	10000-20000	0	0	0	12	0	74
Chettri	Primary	Hilly	0-10000	4	69	0	382	4	7761
Chettri	Primary	Himalayan	0-10000	1	20	3	257	3	6585
Gurung-Magar	Primary	Himalayan	10000-20000	0	0	0	157	0	2360
Gurung-Magar	NonFormal-Other	Himalayan	10000-20000	0	7	1	115	1	1806
Tamang	University	Himalayan	30000-50000	0	0	0	29	0	33
Newar	University	Hilly	0-10000	1	2	0	30	0	71
Gurung-Magar	Secondary	Hilly	10000-20000	0	54	1	701	0	1835
Chettri	Illiterate	Hilly	30000-50000	0	5	0	76	0	245
Brahman	Secondary	Hilly	30000-50000	0	75	0	743	2	555
Chettri	University	Himalayan	50000-ABOVE	0	0	0	62	0	47
Madhesi	University	Himalayan	0-10000	0	0	0	1	0	5
Madhesi	University	Hilly	50000-ABOVE	0	0	0	15	0	0
Madhesi	Illiterate	Himalayan	0-10000	0	0	0	6	0	240
Muslim-Others	Illiterate	Himalayan	30000-50000	0	0	0	2	0	20
Brahman	Illiterate	Hilly	10000-20000	0	213	1	666	1	3245
Rai-Limbu	University	Himalayan	30000-50000	0	0	0	7	0	8
Brahman	Primary	Himalayan	20000-30000	1	14	2	156	0	627
Muslim-Others	University	Hilly	50000-ABOVE	0	0	0	3	0	2
Newar	University	Himalayan	10000-20000	1	2	0	97	0	151
Brahman	NonFormal-Other	Himalayan	10000-20000	1	33	0	282	0	3079
Brahman	NonFormal-Other	Hilly	10000-20000	1	235	0	1064	0	3588
Chepang-Thami	NonFormal-Other	Hilly	20000-30000	0	1	0	1	0	19
Dalit	NonFormal-Other	Hilly	30000-50000	0	0	0	25	0	125
Madhesi	NonFormal-Other	Hilly	50000-ABOVE	0	0	0	5	0	4
Newar	Secondary	Hilly	0-10000	2	63	0	441	0	2245
Muslim-Others	Illiterate	Himalayan	0-10000	0	5	1	28	0	1470
Muslim-Others	Secondary	Himalayan	50000-ABOVE	0	0	0	5	0	3
Muslim-Others	Primary	Himalayan	20000-30000	0	0	0	14	0	109
Tamang	Illiterate	Hilly	30000-50000	1	17	0	74	0	686
Rai-Limbu	Illiterate	Hilly	0-10000	0	23	2	51	4	3999
Chepang-Thami	Primary	Himalayan	20000-30000	0	0	0	8	1	176
Brahman	Primary	Hilly	20000-30000	0	92	0	639	2	1002
Newar	Primary	Himalayan	50000-ABOVE	0	1	0	57	0	52
Newar	Illiterate	Hilly	30000-50000	0	16	0	117	1	144
Madhesi	Illiterate	Hilly	10000-20000	0	2	0	70	0	127
Brahman	Secondary	Hilly	0-10000	0	244	3	808	4	5774
Madhesi	NonFormal-Other	Himalayan	20000-30000	0	0	0	6	0	22
Muslim-Others	University	Hilly	10000-20000	0	1	0	19	0	30
Chepang-Thami	NonFormal-Other	Hilly	50000-ABOVE	0	0	0	0	0	0
Muslim-Others	Illiterate	Himalayan	10000-20000	0	2	0	22	0	365
Dalit	NonFormal-Other	Himalayan	10000-20000	0	12	1	102	0	1723
Newar	University	Himalayan	20000-30000	2	1	0	130	0	94
Dalit	NonFormal-Other	Hilly	30000-50000	0	0	0	25	0	125
Brahman	Illiterate	Himalayan	20000-30000	0	6	0	93	0	718
Dalit	Illiterate	Himalayan	10000-20000	1	13	3	106	0	2371
Tamang	Secondary	Himalayan	0-10000	1	3	1	221	5	3645
Tamang	NonFormal-Other	Hilly	0-10000	2	107	6	291	3	13880
