Ethnicity	EducationLevel	GeoRegion	IncomeGroup	Electricity	GobarGas	Kerosene	LPGas	Others	Wood
Madhesi	NonFormal-Other	Himalayan	30000-50000	0	0	0	0	0	5
Tamang	Illiterate	Himalayan	50000-ABOVE	0	0	0	44	1	202
Brahman	Illiterate	Himalayan	10000-20000	0	20	0	188	0	2077
Madhesi	Primary	Himalayan	10000-20000	0	0	0	9	0	61
Tamang	University	Hilly	0-10000	0	1	0	17	0	150
Madhesi	Illiterate	Himalayan	0-10000	0	0	0	6	0	240
Tamang	Illiterate	Himalayan	50000-ABOVE	0	0	0	44	1	202
Gurung-Magar	Primary	Hilly	0-10000	1	71	1	275	6	6962
Muslim-Others	Secondary	Himalayan	10000-20000	0	1	0	57	0	304
Chepang-Thami	NonFormal-Other	Hilly	10000-20000	0	0	0	5	0	150
Chepang-Thami	Illiterate	Himalayan	50000-ABOVE	0	0	0	0	0	10
Brahman	Primary	Himalayan	0-10000	0	25	0	107	2	2870
Chettri	Primary	Hilly	0-10000	4	69	0	382	4	7761
Chettri	Illiterate	Himalayan	30000-50000	0	2	0	49	0	310
Rai-Limbu	Illiterate	Hilly	30000-50000	0	2	0	9	0	60
Brahman	Primary	Himalayan	0-10000	0	25	0	107	2	2870
Muslim-Others	Illiterate	Hilly	30000-50000	0	1	0	8	0	21
Newar	Primary	Himalayan	10000-20000	1	11	2	526	2	1983
Muslim-Others	Secondary	Hilly	50000-ABOVE	0	0	0	17	0	5
Rai-Limbu	University	Himalayan	50000-ABOVE	0	0	0	3	0	6
Rai-Limbu	NonFormal-Other	Hilly	50000-ABOVE	0	0	0	4	0	23
Rai-Limbu	NonFormal-Other	Himalayan	0-10000	0	1	2	46	1	2091
Chettri	University	Hilly	30000-50000	1	8	0	146	1	74
Dalit	Secondary	Himalayan	50000-ABOVE	0	0	0	5	1	14
Tamang	NonFormal-Other	Himalayan	30000-50000	0	3	0	95	0	407
Rai-Limbu	Secondary	Hilly	50000-ABOVE	0	0	0	15	0	20
Tamang	University	Hilly	10000-20000	0	7	0	65	0	234
Madhesi	NonFormal-Other	Hilly	20000-30000	0	0	0	27	0	21
