Ethnicity	EducationLevel	GeoRegion	IncomeGroup	Electricity	GobarGas	Kerosene	LPGas	Others	Wood
Rai-Limbu	Primary	Himalayan	50000-ABOVE	0	0	0	34	0	38
Muslim-Others	Secondary	Himalayan	10000-20000	0	1	0	57	0	304
Tamang	Secondary	Hilly	20000-30000	1	14	0	449	1	824
Rai-Limbu	NonFormal-Other	Hilly	10000-20000	0	31	0	71	0	795
Madhesi	Primary	Himalayan	50000-ABOVE	0	0	0	0	0	2
Madhesi	Primary	Hilly	20000-30000	0	2	0	53	0	16
Muslim-Others	Secondary	Himalayan	20000-30000	1	0	0	28	0	85
Tamang	University	Himalayan	30000-50000	0	0	0	29	0	33
Madhesi	Primary	Hilly	50000-ABOVE	0	0	0	6	0	5
Rai-Limbu	Secondary	Himalayan	50000-ABOVE	0	0	0	35	1	36
Tamang	Illiterate	Hilly	30000-50000	1	17	0	74	0	686
Madhesi	NonFormal-Other	Himalayan	30000-50000	0	0	0	0	0	5
Tamang	Secondary	Himalayan	20000-30000	3	3	0	392	1	1172
Chepang-Thami	Secondary	Himalayan	10000-20000	0	1	0	13	0	333
Muslim-Others	Secondary	Hilly	50000-ABOVE	0	0	0	17	0	5
Chepang-Thami	Illiterate	Hilly	10000-20000	0	0	0	11	0	296
Chettri	NonFormal-Other	Hilly	30000-50000	0	10	0	103	0	233
Dalit	NonFormal-Other	Himalayan	30000-50000	0	1	0	15	0	85
Rai-Limbu	Secondary	Hilly	20000-30000	0	5	0	72	0	166
Rai-Limbu	Secondary	Hilly	0-10000	0	16	0	79	0	1197
Newar	Illiterate	Hilly	10000-20000	0	87	0	660	1	2188
Brahman	NonFormal-Other	Hilly	50000-ABOVE	0	13	0	86	0	112
Rai-Limbu	University	Himalayan	30000-50000	0	0	0	7	0	8
Rai-Limbu	NonFormal-Other	Hilly	0-10000	0	34	0	34	3	2507
Tamang	Illiterate	Himalayan	50000-ABOVE	0	0	0	44	1	202
Brahman	Illiterate	Himalayan	30000-50000	0	1	0	38	0	212
Chettri	Secondary	Himalayan	0-10000	3	6	4	325	5	4656
Dalit	NonFormal-Other	Himalayan	0-10000	0	18	1	38	1	3447
Rai-Limbu	Primary	Hilly	10000-20000	0	22	2	124	1	740
Chettri	Secondary	Himalayan	10000-20000	5	13	1	1303	9	6510
Tamang	Illiterate	Hilly	50000-ABOVE	0	8	0	27	0	193
Brahman	Illiterate	Hilly	20000-30000	1	95	0	336	0	1038
Chettri	NonFormal-Other	Hilly	50000-ABOVE	0	2	0	47	0	71
Gurung-Magar	Secondary	Hilly	10000-20000	0	54	1	701	0	1835
Rai-Limbu	Illiterate	Himalayan	50000-ABOVE	0	1	0	8	0	40
Muslim-Others	Primary	Hilly	30000-50000	0	1	0	21	0	19
Newar	NonFormal-Other	Hilly	10000-20000	1	180	0	782	0	2284
Dalit	Illiterate	Hilly	30000-50000	0	6	0	34	0	171
Chepang-Thami	Secondary	Hilly	0-10000	0	0	0	13	0	197
Chettri	University	Himalayan	50000-ABOVE	0	0	0	62	0	47
Rai-Limbu	NonFormal-Other	Himalayan	10000-20000	0	3	0	77	1	1073
Brahman	Illiterate	Himalayan	50000-ABOVE	0	1	0	23	0	94
Gurung-Magar	Secondary	Hilly	20000-30000	0	25	0	407	0	467
Dalit	Illiterate	Hilly	10000-20000	0	98	2	279	1	4195
Gurung-Magar	Illiterate	Hilly	10000-20000	1	86	3	272	1	3162
Gurung-Magar	Illiterate	Hilly	10000-20000	1	86	3	272	1	3162
Chepang-Thami	NonFormal-Other	Hilly	10000-20000	0	0	0	5	0	150
Brahman	Secondary	Himalayan	50000-ABOVE	1	1	1	124	1	115
Muslim-Others	NonFormal-Other	Himalayan	0-10000	0	0	0	19	0	684
Tamang	NonFormal-Other	Himalayan	10000-20000	0	10	1	332	2	5846
Gurung-Magar	Secondary	Hilly	0-10000	1	32	0	331	1	2688
Chepang-Thami	Primary	Himalayan	50000-ABOVE	0	0	0	0	0	3
Newar	Secondary	Hilly	0-10000	2	63	0	441	0	2245
Tamang	University	Himalayan	20000-30000	0	0	0	50	0	94
Muslim-Others	Illiterate	Hilly	0-10000	0	7	0	50	0	1272
Rai-Limbu	NonFormal-Other	Hilly	50000-ABOVE	0	0	0	4	0	23
Chepang-Thami	Primary	Himalayan	20000-30000	0	0	0	8	1	176
Brahman	Secondary	Himalayan	10000-20000	4	52	3	995	10	4957
Rai-Limbu	Illiterate	Hilly	0-10000	0	23	2	51	4	3999
Gurung-Magar	University	Himalayan	10000-20000	0	0	0	12	1	80
Brahman	Secondary	Himalayan	10000-20000	4	52	3	995	10	4957
Chettri	University	Himalayan	20000-30000	2	0	0	155	0	358
Gurung-Magar	University	Himalayan	50000-ABOVE	0	0	0	4	0	9
Gurung-Magar	University	Himalayan	30000-50000	0	0	0	11	0	14
Dalit	Illiterate	Hilly	10000-20000	0	98	2	279	1	4195
Gurung-Magar	Secondary	Hilly	0-10000	1	32	0	331	1	2688
Tamang	Secondary	Himalayan	0-10000	1	3	1	221	5	3645
Chettri	University	Hilly	10000-20000	1	8	0	262	3	484
Chepang-Thami	Illiterate	Hilly	10000-20000	0	0	0	11	0	296
Newar	Illiterate	Himalayan	20000-30000	0	5	1	116	0	555
Tamang	NonFormal-Other	Hilly	0-10000	2	107	6	291	3	13880
Gurung-Magar	Secondary	Himalayan	0-10000	0	5	1	68	1	1332
Rai-Limbu	University	Himalayan	50000-ABOVE	0	0	0	3	0	6
Tamang	Primary	Himalayan	10000-20000	1	9	2	594	4	6398
Chepang-Thami	Primary	Himalayan	0-10000	0	0	0	5	0	929
Madhesi	University	Hilly	0-10000	0	0	0	11	0	9
Muslim-Others	University	Himalayan	30000-50000	0	0	0	2	0	3
Dalit	NonFormal-Other	Himalayan	30000-50000	0	1	0	15	0	85
Madhesi	Secondary	Himalayan	20000-30000	0	0	0	13	0	22
Madhesi	NonFormal-Other	Himalayan	10000-20000	0	0	1	6	0	51
Tamang	Illiterate	Hilly	30000-50000	1	17	0	74	0	686
Rai-Limbu	University	Himalayan	10000-20000	0	0	0	12	0	74
Brahman	NonFormal-Other	Hilly	50000-ABOVE	0	13	0	86	0	112
Rai-Limbu	Secondary	Himalayan	50000-ABOVE	0	0	0	35	1	36
Brahman	Primary	Hilly	30000-50000	0	35	1	199	0	292
Rai-Limbu	NonFormal-Other	Hilly	50000-ABOVE	0	0	0	4	0	23
Brahman	Illiterate	Himalayan	0-10000	1	24	1	118	4	5608
Muslim-Others	Secondary	Himalayan	0-10000	0	0	0	14	0	266
Dalit	Primary	Hilly	0-10000	0	93	2	224	3	7663
Dalit	University	Hilly	10000-20000	0	1	0	24	0	72
Chepang-Thami	NonFormal-Other	Hilly	30000-50000	0	1	0	0	0	2
Rai-Limbu	Illiterate	Himalayan	50000-ABOVE	0	1	0	8	0	40
Chettri	Illiterate	Hilly	30000-50000	0	5	0	76	0	245
Chettri	Primary	Himalayan	50000-ABOVE	0	2	0	37	0	97
Chettri	NonFormal-Other	Hilly	20000-30000	0	47	0	420	0	944
Gurung-Magar	University	Himalayan	30000-50000	0	0	0	11	0	14
Rai-Limbu	Illiterate	Hilly	10000-20000	1	10	0	70	0	878
Muslim-Others	Secondary	Himalayan	50000-ABOVE	0	0	0	5	0	3
Brahman	Primary	Hilly	0-10000	1	170	3	313	3	5012
Newar	NonFormal-Other	Hilly	10000-20000	1	180	0	782	0	2284
Muslim-Others	Secondary	Hilly	20000-30000	0	0	0	71	0	75
Tamang	NonFormal-Other	Himalayan	0-10000	3	15	2	155	5	10049
Gurung-Magar	University	Himalayan	20000-30000	0	0	0	5	0	38
Gurung-Magar	Primary	Hilly	0-10000	1	71	1	275	6	6962
Dalit	NonFormal-Other	Himalayan	30000-50000	0	1	0	15	0	85
Rai-Limbu	Primary	Hilly	20000-30000	0	3	0	48	0	201
Brahman	Primary	Himalayan	0-10000	0	25	0	107	2	2870
Muslim-Others	Illiterate	Himalayan	20000-30000	0	0	0	5	0	104
Madhesi	Secondary	Himalayan	10000-20000	2	0	0	16	0	41
Rai-Limbu	Primary	Hilly	10000-20000	0	22	2	124	1	740
Chepang-Thami	NonFormal-Other	Himalayan	20000-30000	0	0	0	3	0	142
Newar	Illiterate	Himalayan	10000-20000	2	15	0	229	0	1371
Muslim-Others	NonFormal-Other	Himalayan	0-10000	0	0	0	19	0	684
Gurung-Magar	Primary	Hilly	10000-20000	0	107	2	641	3	3076
Brahman	University	Himalayan	20000-30000	3	4	0	313	2	586
Madhesi	Secondary	Hilly	20000-30000	0	0	1	143	1	29
Tamang	Primary	Hilly	20000-30000	0	33	0	474	2	1556
Dalit	University	Hilly	20000-30000	0	1	0	20	0	22
Tamang	Secondary	Hilly	20000-30000	1	14	0	449	1	824
Rai-Limbu	NonFormal-Other	Himalayan	30000-50000	0	0	0	40	1	82
Dalit	NonFormal-Other	Hilly	20000-30000	0	11	1	145	0	746
Muslim-Others	Secondary	Hilly	0-10000	0	3	0	40	0	411
Dalit	Illiterate	Hilly	10000-20000	0	98	2	279	1	4195
Gurung-Magar	University	Hilly	0-10000	0	1	0	13	0	49
Dalit	NonFormal-Other	Himalayan	0-10000	0	18	1	38	1	3447
Tamang	Illiterate	Hilly	30000-50000	1	17	0	74	0	686
Dalit	University	Hilly	0-10000	0	1	0	11	0	33
Chettri	Primary	Himalayan	0-10000	1	20	3	257	3	6585
Chettri	NonFormal-Other	Himalayan	0-10000	1	13	2	170	2	7136
Rai-Limbu	Illiterate	Himalayan	50000-ABOVE	0	1	0	8	0	40
Dalit	Primary	Hilly	30000-50000	0	7	0	43	0	152
Chettri	NonFormal-Other	Himalayan	50000-ABOVE	1	1	0	33	0	114
Gurung-Magar	University	Hilly	10000-20000	0	0	0	43	1	111
Newar	University	Hilly	0-10000	1	2	0	30	0	71
Newar	Secondary	Hilly	50000-ABOVE	0	1	0	261	1	66
Gurung-Magar	NonFormal-Other	Himalayan	0-10000	2	6	2	52	3	2819
Madhesi	Primary	Hilly	0-10000	0	5	1	41	1	157
Muslim-Others	NonFormal-Other	Himalayan	10000-20000	1	3	0	39	0	384
Dalit	Secondary	Himalayan	30000-50000	0	0	0	26	0	56
Rai-Limbu	University	Hilly	20000-30000	0	0	0	11	0	24
Brahman	University	Hilly	30000-50000	0	15	0	325	2	193
Newar	Secondary	Hilly	10000-20000	2	123	4	1979	0	2173
Brahman	Secondary	Hilly	20000-30000	0	236	0	2246	4	2021
Rai-Limbu	Secondary	Himalayan	20000-30000	0	2	0	84	0	248
Rai-Limbu	University	Himalayan	10000-20000	0	0	0	12	0	74
Dalit	Secondary	Himalayan	0-10000	0	24	1	43	2	991
Chepang-Thami	Illiterate	Hilly	0-10000	0	7	0	9	9	3842
Madhesi	University	Himalayan	30000-50000	0	0	0	2	0	2
Chettri	Primary	Hilly	20000-30000	1	33	0	562	0	1035
Tamang	NonFormal-Other	Himalayan	20000-30000	1	5	1	215	0	1794
Dalit	University	Hilly	10000-20000	0	1	0	24	0	72
Rai-Limbu	Primary	Himalayan	0-10000	0	3	0	49	1	1936
Tamang	University	Himalayan	20000-30000	0	0	0	50	0	94
Tamang	Illiterate	Himalayan	0-10000	3	17	4	266	22	30511
Dalit	Illiterate	Himalayan	10000-20000	1	13	3	106	0	2371
Chettri	NonFormal-Other	Himalayan	10000-20000	0	14	0	334	1	4167
Dalit	NonFormal-Other	Himalayan	30000-50000	0	1	0	15	0	85
Muslim-Others	University	Hilly	50000-ABOVE	0	0	0	3	0	2
Chettri	Secondary	Hilly	30000-50000	0	15	0	438	0	372
Brahman	Illiterate	Himalayan	50000-ABOVE	0	1	0	23	0	94
Chettri	Illiterate	Hilly	20000-30000	0	28	2	229	2	887
Dalit	NonFormal-Other	Hilly	0-10000	0	53	1	167	5	7186
Muslim-Others	Illiterate	Himalayan	20000-30000	0	0	0	5	0	104
Rai-Limbu	NonFormal-Other	Hilly	50000-ABOVE	0	0	0	4	0	23
Newar	NonFormal-Other	Hilly	30000-50000	0	12	1	135	0	150
Brahman	Illiterate	Himalayan	50000-ABOVE	0	1	0	23	0	94
Chepang-Thami	NonFormal-Other	Himalayan	30000-50000	0	0	0	2	0	13
Madhesi	Primary	Himalayan	50000-ABOVE	0	0	0	0	0	2
Chettri	Secondary	Hilly	50000-ABOVE	0	8	0	185	0	131
Chepang-Thami	Illiterate	Hilly	30000-50000	0	0	0	1	0	10
Rai-Limbu	NonFormal-Other	Himalayan	10000-20000	0	3	0	77	1	1073
Madhesi	Primary	Hilly	30000-50000	0	0	0	13	0	10
Muslim-Others	Illiterate	Himalayan	50000-ABOVE	0	0	0	4	0	8
Dalit	Secondary	Hilly	20000-30000	0	10	1	179	1	348
Chettri	University	Himalayan	0-10000	0	1	0	32	0	183
Muslim-Others	NonFormal-Other	Himalayan	0-10000	0	0	0	19	0	684
Newar	Primary	Hilly	50000-ABOVE	1	3	1	61	0	49
Gurung-Magar	Illiterate	Hilly	50000-ABOVE	0	1	0	19	1	79
Chettri	Secondary	Himalayan	0-10000	3	6	4	325	5	4656
Tamang	Illiterate	Hilly	0-10000	5	134	4	501	25	34857
Newar	Secondary	Hilly	20000-30000	2	51	1	1550	2	612
