Ethnicity	EducationLevel	GeoRegion	IncomeGroup	Electricity	GobarGas	Kerosene	LPGas	Others	Wood
Dalit	NonFormal-Other	Himalayan	10000-20000	0	12	1	102	0	1723
Chettri	Illiterate	Hilly	20000-30000	0	28	2	229	2	887
Rai-Limbu	Secondary	Hilly	50000-ABOVE	0	0	0	15	0	20
Tamang	NonFormal-Other	Hilly	20000-30000	0	29	0	352	1	1598
Rai-Limbu	University	Hilly	20000-30000	0	0	0	11	0	24
Dalit	University	Himalayan	50000-ABOVE	0	0	0	0	1	1
Muslim-Others	Secondary	Hilly	50000-ABOVE	0	0	0	17	0	5
Rai-Limbu	Secondary	Hilly	20000-30000	0	5	0	72	0	166
Gurung-Magar	University	Hilly	0-10000	0	1	0	13	0	49
Madhesi	Secondary	Hilly	10000-20000	0	0	0	229	3	117
Brahman	Secondary	Himalayan	20000-30000	1	17	2	626	2	1575
Gurung-Magar	Primary	Hilly	0-10000	1	71	1	275	6	6962
Gurung-Magar	NonFormal-Other	Himalayan	50000-ABOVE	0	0	0	29	0	68
Madhesi	Secondary	Hilly	10000-20000	0	0	0	229	3	117
Muslim-Others	University	Hilly	30000-50000	0	2	0	12	0	11
Chepang-Thami	Secondary	Hilly	0-10000	0	0	0	13	0	197
Gurung-Magar	NonFormal-Other	Hilly	50000-ABOVE	0	1	0	19	0	56
Tamang	University	Himalayan	20000-30000	0	0	0	50	0	94
Rai-Limbu	Secondary	Hilly	0-10000	0	16	0	79	0	1197
Muslim-Others	Illiterate	Himalayan	0-10000	0	5	1	28	0	1470
Gurung-Magar	Primary	Himalayan	10000-20000	0	0	0	157	0	2360
Madhesi	Illiterate	Hilly	30000-50000	0	0	0	11	0	4
Tamang	NonFormal-Other	Himalayan	30000-50000	0	3	0	95	0	407
Tamang	Primary	Hilly	30000-50000	0	10	0	122	0	419
Tamang	Secondary	Himalayan	20000-30000	3	3	0	392	1	1172
Dalit	Illiterate	Hilly	10000-20000	0	98	2	279	1	4195
Chepang-Thami	Illiterate	Himalayan	20000-30000	0	0	0	2	0	89
Newar	Illiterate	Himalayan	30000-50000	1	1	0	43	0	121
Chepang-Thami	Secondary	Himalayan	20000-30000	0	0	0	11	0	96
Tamang	Illiterate	Hilly	20000-30000	0	24	1	260	0	2213
Brahman	Secondary	Himalayan	20000-30000	1	17	2	626	2	1575
Chettri	Primary	Hilly	0-10000	4	69	0	382	4	7761
Newar	NonFormal-Other	Hilly	30000-50000	0	12	1	135	0	150
