Ethnicity	EducationLevel	GeoRegion	IncomeGroup	Electricity	GobarGas	Kerosene	LPGas	Others	Wood
Dalit	Secondary	Himalayan	0-10000	0	24	1	43	2	991
Tamang	Primary	Hilly	30000-50000	0	10	0	122	0	419
Tamang	Secondary	Himalayan	10000-20000	1	9	1	614	2	3594
Newar	Primary	Himalayan	30000-50000	1	2	0	132	0	146
Dalit	NonFormal-Other	Hilly	30000-50000	0	0	0	25	0	125
Madhesi	Illiterate	Hilly	50000-ABOVE	0	0	0	4	0	0
Tamang	Illiterate	Hilly	10000-20000	1	95	1	760	1	10102
Muslim-Others	Secondary	Himalayan	10000-20000	0	1	0	57	0	304
Gurung-Magar	Secondary	Himalayan	0-10000	0	5	1	68	1	1332
Muslim-Others	University	Himalayan	30000-50000	0	0	0	2	0	3
Dalit	Secondary	Himalayan	30000-50000	0	0	0	26	0	56
Brahman	Secondary	Hilly	50000-ABOVE	0	18	0	303	0	166
Dalit	Secondary	Hilly	0-10000	2	26	0	147	1	2067
Madhesi	University	Himalayan	10000-20000	1	1	0	5	0	5
Muslim-Others	Secondary	Hilly	10000-20000	0	3	0	130	0	284
Chepang-Thami	NonFormal-Other	Hilly	20000-30000	0	1	0	1	0	19
Rai-Limbu	Illiterate	Himalayan	20000-30000	0	4	0	29	0	372
Newar	Primary	Hilly	30000-50000	0	22	0	182	0	146
Dalit	Secondary	Hilly	50000-ABOVE	0	0	0	7	0	13
Brahman	NonFormal-Other	Himalayan	50000-ABOVE	0	0	0	35	0	94
Newar	NonFormal-Other	Hilly	0-10000	0	90	1	360	2	3941
Gurung-Magar	Illiterate	Hilly	20000-30000	0	34	0	122	0	695
Rai-Limbu	Secondary	Himalayan	30000-50000	0	0	0	39	0	51
Tamang	Primary	Himalayan	30000-50000	0	1	0	125	0	382
Brahman	Primary	Himalayan	0-10000	0	25	0	107	2	2870
Dalit	University	Hilly	10000-20000	0	1	0	24	0	72
Madhesi	NonFormal-Other	Hilly	30000-50000	0	0	0	8	0	4
Tamang	Primary	Himalayan	20000-30000	1	1	2	343	0	1594
Dalit	University	Hilly	20000-30000	0	1	0	20	0	22
