Ethnicity	EducationLevel	GeoRegion	IncomeGroup	Electricity	GobarGas	Kerosene	LPGas	Others	Wood
Gurung-Magar	NonFormal-Other	Hilly	20000-30000	0	28	0	227	0	910
Tamang	Primary	Hilly	0-10000	6	89	3	421	15	16590
Tamang	Primary	Himalayan	50000-ABOVE	0	1	0	67	0	110
Chettri	Illiterate	Himalayan	30000-50000	0	2	0	49	0	310
Muslim-Others	Secondary	Himalayan	20000-30000	1	0	0	28	0	85
Tamang	Secondary	Hilly	0-10000	0	27	3	377	6	4597
Muslim-Others	Illiterate	Hilly	10000-20000	0	3	0	65	0	253
Gurung-Magar	University	Himalayan	10000-20000	0	0	0	12	1	80
Tamang	Secondary	Hilly	10000-20000	0	51	0	1008	5	3311
Dalit	Illiterate	Hilly	0-10000	2	150	4	191	10	16560
Madhesi	NonFormal-Other	Hilly	20000-30000	0	0	0	27	0	21
Madhesi	Secondary	Hilly	0-10000	0	0	0	75	0	98
Rai-Limbu	NonFormal-Other	Himalayan	30000-50000	0	0	0	40	1	82
Dalit	Illiterate	Hilly	30000-50000	0	6	0	34	0	171
Newar	Secondary	Hilly	30000-50000	0	16	1	596	0	145
Brahman	Primary	Hilly	10000-20000	0	265	4	924	0	3284
Muslim-Others	Primary	Hilly	0-10000	1	11	0	46	0	823
Rai-Limbu	University	Hilly	10000-20000	0	2	0	15	0	50
Madhesi	Secondary	Himalayan	10000-20000	2	0	0	16	0	41
Chettri	Primary	Himalayan	10000-20000	1	23	1	639	1	5112
Newar	University	Himalayan	10000-20000	1	2	0	97	0	151
Tamang	Secondary	Himalayan	30000-50000	0	2	0	176	0	324
Dalit	Illiterate	Hilly	30000-50000	0	6	0	34	0	171
Chepang-Thami	NonFormal-Other	Himalayan	0-10000	0	1	0	2	0	1101
Muslim-Others	NonFormal-Other	Himalayan	0-10000	0	0	0	19	0	684
Gurung-Magar	NonFormal-Other	Himalayan	10000-20000	0	7	1	115	1	1806
Chettri	University	Hilly	30000-50000	1	8	0	146	1	74
Rai-Limbu	Illiterate	Hilly	0-10000	0	23	2	51	4	3999
Tamang	NonFormal-Other	Himalayan	50000-ABOVE	0	1	0	36	0	128
Muslim-Others	University	Himalayan	50000-ABOVE	0	0	0	0	0	0
Madhesi	Illiterate	Hilly	10000-20000	0	2	0	70	0	127
Newar	Illiterate	Hilly	20000-30000	0	54	0	348	0	524
Brahman	Secondary	Himalayan	50000-ABOVE	1	1	1	124	1	115
Muslim-Others	NonFormal-Other	Himalayan	20000-30000	0	0	0	13	1	88
Tamang	Illiterate	Himalayan	10000-20000	0	4	1	319	3	8946
