Ethnicity	EducationLevel	GeoRegion	IncomeGroup	Electricity	GobarGas	Kerosene	LPGas	Others	Wood
Chepang-Thami	NonFormal-Other	Himalayan	30000-50000	0	0	0	2	0	13
Rai-Limbu	Secondary	Hilly	10000-20000	0	12	0	156	0	670
Rai-Limbu	Illiterate	Hilly	0-10000	0	23	2	51	4	3999
Brahman	NonFormal-Other	Himalayan	20000-30000	1	11	0	163	1	888
Newar	University	Hilly	10000-20000	1	6	1	205	0	165
Madhesi	NonFormal-Other	Hilly	30000-50000	0	0	0	8	0	4
Muslim-Others	Illiterate	Hilly	0-10000	0	7	0	50	0	1272
Chettri	NonFormal-Other	Hilly	30000-50000	0	10	0	103	0	233
Muslim-Others	Primary	Himalayan	0-10000	0	3	0	18	0	590
Madhesi	Illiterate	Himalayan	10000-20000	0	0	0	2	0	69
Muslim-Others	Primary	Hilly	20000-30000	0	0	0	52	0	80
Rai-Limbu	University	Himalayan	50000-ABOVE	0	0	0	3	0	6
Dalit	Secondary	Hilly	10000-20000	1	29	1	343	3	1378
Chepang-Thami	Secondary	Himalayan	20000-30000	0	0	0	11	0	96
Tamang	Primary	Himalayan	20000-30000	1	1	2	343	0	1594
Dalit	University	Hilly	10000-20000	0	1	0	24	0	72
Chepang-Thami	Illiterate	Hilly	30000-50000	0	0	0	1	0	10
Newar	NonFormal-Other	Himalayan	50000-ABOVE	0	0	0	29	0	45
Chettri	NonFormal-Other	Hilly	20000-30000	0	47	0	420	0	944
Brahman	Illiterate	Himalayan	10000-20000	0	20	0	188	0	2077
Muslim-Others	University	Himalayan	30000-50000	0	0	0	2	0	3
Rai-Limbu	University	Himalayan	20000-30000	0	0	0	15	0	37
Tamang	Secondary	Himalayan	10000-20000	1	9	1	614	2	3594
Chepang-Thami	Secondary	Hilly	0-10000	0	0	0	13	0	197
Brahman	Illiterate	Himalayan	50000-ABOVE	0	1	0	23	0	94
Madhesi	Primary	Hilly	0-10000	0	5	1	41	1	157
Brahman	University	Hilly	20000-30000	1	41	2	781	3	583
Dalit	University	Himalayan	50000-ABOVE	0	0	0	0	1	1
Newar	Secondary	Hilly	10000-20000	2	123	4	1979	0	2173
Madhesi	NonFormal-Other	Himalayan	50000-ABOVE	0	0	0	1	0	1
Newar	NonFormal-Other	Hilly	0-10000	0	90	1	360	2	3941
Tamang	Secondary	Hilly	30000-50000	0	9	0	164	1	232
Dalit	Secondary	Hilly	10000-20000	1	29	1	343	3	1378
Gurung-Magar	Primary	Himalayan	50000-ABOVE	0	1	0	35	0	89
Chettri	NonFormal-Other	Hilly	0-10000	2	79	4	333	2	7661
Muslim-Others	Secondary	Hilly	10000-20000	0	3	0	130	0	284
Madhesi	Illiterate	Himalayan	10000-20000	0	0	0	2	0	69
Madhesi	Secondary	Himalayan	0-10000	0	0	0	5	0	29
Rai-Limbu	Secondary	Hilly	50000-ABOVE	0	0	0	15	0	20
Tamang	Illiterate	Hilly	20000-30000	0	24	1	260	0	2213
Gurung-Magar	University	Himalayan	50000-ABOVE	0	0	0	4	0	9
Gurung-Magar	Secondary	Himalayan	50000-ABOVE	0	0	0	26	0	59
Madhesi	Illiterate	Himalayan	20000-30000	0	0	0	2	0	21
Madhesi	University	Himalayan	10000-20000	1	1	0	5	0	5
Gurung-Magar	NonFormal-Other	Hilly	10000-20000	0	72	0	412	1	3315
Rai-Limbu	Primary	Himalayan	50000-ABOVE	0	0	0	34	0	38
Tamang	Secondary	Hilly	0-10000	0	27	3	377	6	4597
Brahman	NonFormal-Other	Himalayan	50000-ABOVE	0	0	0	35	0	94
Madhesi	University	Hilly	10000-20000	1	0	0	48	1	32
Rai-Limbu	NonFormal-Other	Hilly	0-10000	0	34	0	34	3	2507
Chepang-Thami	Primary	Himalayan	30000-50000	0	0	0	0	0	8
Muslim-Others	Primary	Hilly	0-10000	1	11	0	46	0	823
Gurung-Magar	Secondary	Himalayan	30000-50000	0	2	0	46	0	163
Muslim-Others	Primary	Himalayan	20000-30000	0	0	0	14	0	109
Muslim-Others	Illiterate	Hilly	20000-30000	0	0	0	22	0	44
Tamang	NonFormal-Other	Hilly	0-10000	2	107	6	291	3	13880
Chepang-Thami	Primary	Himalayan	50000-ABOVE	0	0	0	0	0	3
Tamang	NonFormal-Other	Hilly	50000-ABOVE	0	6	0	43	0	122
Newar	Secondary	Hilly	20000-30000	2	51	1	1550	2	612
Newar	NonFormal-Other	Hilly	50000-ABOVE	0	2	0	52	0	57
Muslim-Others	Illiterate	Hilly	10000-20000	0	3	0	65	0	253
Chettri	NonFormal-Other	Hilly	50000-ABOVE	0	2	0	47	0	71
Gurung-Magar	Illiterate	Hilly	30000-50000	0	6	0	30	0	162
Madhesi	Illiterate	Himalayan	10000-20000	0	0	0	2	0	69
Newar	NonFormal-Other	Hilly	50000-ABOVE	0	2	0	52	0	57
Brahman	NonFormal-Other	Himalayan	0-10000	0	27	0	112	3	4089
Gurung-Magar	Primary	Himalayan	10000-20000	0	0	0	157	0	2360
Chettri	NonFormal-Other	Himalayan	20000-30000	0	5	1	191	0	1054
Rai-Limbu	NonFormal-Other	Hilly	0-10000	0	34	0	34	3	2507
Gurung-Magar	Illiterate	Hilly	10000-20000	1	86	3	272	1	3162
Chettri	University	Himalayan	30000-50000	0	2	0	94	0	121
Muslim-Others	University	Hilly	50000-ABOVE	0	0	0	3	0	2
Madhesi	Primary	Himalayan	30000-50000	0	0	0	0	0	6
Gurung-Magar	Illiterate	Hilly	0-10000	2	78	4	205	6	12736
Chepang-Thami	NonFormal-Other	Himalayan	0-10000	0	1	0	2	0	1101
Newar	Primary	Himalayan	30000-50000	1	2	0	132	0	146
Tamang	NonFormal-Other	Himalayan	50000-ABOVE	0	1	0	36	0	128
Newar	NonFormal-Other	Himalayan	20000-30000	1	7	0	172	1	490
Gurung-Magar	University	Hilly	30000-50000	0	0	0	13	0	12
Chepang-Thami	Primary	Himalayan	20000-30000	0	0	0	8	1	176
Brahman	Secondary	Himalayan	0-10000	0	47	2	234	5	3624
Rai-Limbu	Primary	Himalayan	30000-50000	0	1	0	40	1	85
Newar	NonFormal-Other	Himalayan	20000-30000	1	7	0	172	1	490
Chepang-Thami	NonFormal-Other	Hilly	20000-30000	0	1	0	1	0	19
Rai-Limbu	University	Himalayan	0-10000	0	0	0	3	0	34
Rai-Limbu	Secondary	Himalayan	10000-20000	0	9	1	124	2	824
Muslim-Others	University	Hilly	0-10000	0	0	0	7	0	10
Dalit	University	Himalayan	50000-ABOVE	0	0	0	0	1	1
Gurung-Magar	University	Himalayan	50000-ABOVE	0	0	0	4	0	9
Rai-Limbu	Illiterate	Hilly	30000-50000	0	2	0	9	0	60
Chepang-Thami	University	Hilly	50000-ABOVE	0	0	0	0	0	0
Chettri	University	Hilly	30000-50000	1	8	0	146	1	74
Tamang	University	Hilly	30000-50000	0	0	0	36	0	27
Newar	NonFormal-Other	Hilly	50000-ABOVE	0	2	0	52	0	57
Chepang-Thami	NonFormal-Other	Himalayan	0-10000	0	1	0	2	0	1101
Gurung-Magar	Secondary	Hilly	20000-30000	0	25	0	407	0	467
Chepang-Thami	Secondary	Hilly	0-10000	0	0	0	13	0	197
Chepang-Thami	Illiterate	Himalayan	10000-20000	0	0	0	3	0	388
Chettri	Illiterate	Himalayan	10000-20000	1	9	0	223	2	3519
Newar	NonFormal-Other	Himalayan	20000-30000	1	7	0	172	1	490
Chepang-Thami	Primary	Hilly	10000-20000	0	0	0	16	0	242
Chepang-Thami	Secondary	Hilly	0-10000	0	0	0	13	0	197
Chepang-Thami	University	Hilly	50000-ABOVE	0	0	0	0	0	0
Brahman	Illiterate	Hilly	50000-ABOVE	0	9	0	69	1	156
Chettri	NonFormal-Other	Himalayan	50000-ABOVE	1	1	0	33	0	114
Muslim-Others	University	Himalayan	50000-ABOVE	0	0	0	0	0	0
Chettri	Secondary	Hilly	30000-50000	0	15	0	438	0	372
Chettri	Primary	Hilly	30000-50000	0	17	0	150	0	266
Madhesi	University	Hilly	20000-30000	0	0	0	68	4	17
Tamang	University	Hilly	50000-ABOVE	0	0	0	8	0	8
Brahman	Primary	Hilly	20000-30000	0	92	0	639	2	1002
Chepang-Thami	Secondary	Himalayan	0-10000	0	0	0	1	0	216
Chettri	Primary	Himalayan	10000-20000	1	23	1	639	1	5112
Dalit	University	Hilly	20000-30000	0	1	0	20	0	22
Gurung-Magar	Primary	Hilly	20000-30000	0	34	0	319	2	753
Newar	Secondary	Hilly	30000-50000	0	16	1	596	0	145
Tamang	NonFormal-Other	Hilly	50000-ABOVE	0	6	0	43	0	122
Madhesi	Secondary	Hilly	20000-30000	0	0	1	143	1	29
Tamang	Primary	Hilly	20000-30000	0	33	0	474	2	1556
Newar	NonFormal-Other	Himalayan	10000-20000	2	4	0	288	0	1621
Rai-Limbu	Primary	Hilly	0-10000	0	36	1	44	2	2330
Rai-Limbu	University	Himalayan	0-10000	0	0	0	3	0	34
Rai-Limbu	Illiterate	Himalayan	20000-30000	0	4	0	29	0	372
Muslim-Others	University	Himalayan	0-10000	0	0	0	2	0	7
Newar	Secondary	Himalayan	10000-20000	1	13	2	1030	6	1855
Dalit	Illiterate	Himalayan	30000-50000	0	0	0	8	0	119
Dalit	Illiterate	Hilly	20000-30000	0	25	1	114	0	992
Rai-Limbu	Primary	Hilly	20000-30000	0	3	0	48	0	201
Chettri	University	Hilly	50000-ABOVE	0	5	1	50	0	24
Newar	Primary	Hilly	20000-30000	0	73	0	611	0	574
Chettri	University	Hilly	20000-30000	0	7	0	272	1	212
Madhesi	Illiterate	Himalayan	30000-50000	0	0	0	0	0	12
Brahman	Secondary	Himalayan	10000-20000	4	52	3	995	10	4957
Muslim-Others	University	Himalayan	30000-50000	0	0	0	2	0	3
Chepang-Thami	Secondary	Hilly	30000-50000	0	0	0	0	0	3
Gurung-Magar	Primary	Himalayan	30000-50000	0	0	0	57	1	245
Brahman	Illiterate	Hilly	20000-30000	1	95	0	336	0	1038
Gurung-Magar	Illiterate	Himalayan	50000-ABOVE	0	0	0	25	0	106
Dalit	Primary	Himalayan	0-10000	1	36	2	106	5	4011
Madhesi	University	Hilly	10000-20000	1	0	0	48	1	32
Chepang-Thami	NonFormal-Other	Himalayan	30000-50000	0	0	0	2	0	13
Chepang-Thami	Illiterate	Hilly	20000-30000	0	0	0	0	0	43
