Ethnicity	EducationLevel	GeoRegion	IncomeGroup	Electricity	GobarGas	Kerosene	LPGas	Others	Wood
Muslim-Others	NonFormal-Other	Himalayan	0-10000	0	0	0	19	0	684
Rai-Limbu	Primary	Himalayan	0-10000	0	3	0	49	1	1936
Gurung-Magar	Illiterate	Himalayan	0-10000	1	7	0	68	1	8923
Chettri	NonFormal-Other	Hilly	30000-50000	0	10	0	103	0	233
Madhesi	Illiterate	Himalayan	0-10000	0	0	0	6	0	240
Tamang	University	Himalayan	30000-50000	0	0	0	29	0	33
Brahman	Secondary	Himalayan	30000-50000	0	3	0	262	0	428
Brahman	NonFormal-Other	Hilly	30000-50000	0	40	0	206	1	321
Rai-Limbu	Illiterate	Hilly	10000-20000	1	10	0	70	0	878
Chettri	NonFormal-Other	Hilly	0-10000	2	79	4	333	2	7661
Gurung-Magar	University	Himalayan	30000-50000	0	0	0	11	0	14
Gurung-Magar	Illiterate	Hilly	10000-20000	1	86	3	272	1	3162
Madhesi	University	Himalayan	10000-20000	1	1	0	5	0	5
Brahman	University	Himalayan	50000-ABOVE	0	0	0	61	0	49
Newar	NonFormal-Other	Himalayan	10000-20000	2	4	0	288	0	1621
Newar	University	Hilly	50000-ABOVE	0	1	0	72	0	14
Chepang-Thami	Secondary	Hilly	10000-20000	0	2	0	8	0	67
Rai-Limbu	Secondary	Himalayan	0-10000	0	3	0	34	0	958
Chepang-Thami	Secondary	Himalayan	50000-ABOVE	0	0	0	0	0	1
Chettri	Secondary	Himalayan	10000-20000	5	13	1	1303	9	6510
Madhesi	Primary	Hilly	50000-ABOVE	0	0	0	6	0	5
Dalit	Primary	Himalayan	0-10000	1	36	2	106	5	4011
Muslim-Others	NonFormal-Other	Hilly	20000-30000	0	2	0	25	0	62
Dalit	Illiterate	Hilly	30000-50000	0	6	0	34	0	171
Rai-Limbu	University	Himalayan	10000-20000	0	0	0	12	0	74
Dalit	University	Himalayan	0-10000	0	0	0	1	0	16
Chettri	University	Himalayan	10000-20000	2	0	0	170	1	565
Rai-Limbu	NonFormal-Other	Hilly	20000-30000	0	5	0	38	0	221
Chettri	Secondary	Hilly	10000-20000	6	189	2	2421	10	5257
Muslim-Others	Illiterate	Himalayan	0-10000	0	5	1	28	0	1470
Rai-Limbu	Primary	Himalayan	50000-ABOVE	0	0	0	34	0	38
Brahman	Illiterate	Hilly	20000-30000	1	95	0	336	0	1038
Muslim-Others	NonFormal-Other	Hilly	30000-50000	0	0	0	15	0	19
Chettri	Primary	Hilly	10000-20000	1	123	3	1141	1	4559
Chettri	University	Himalayan	0-10000	0	1	0	32	0	183
Chepang-Thami	University	Himalayan	30000-50000	0	0	0	0	0	1
Tamang	Secondary	Hilly	0-10000	0	27	3	377	6	4597
Madhesi	NonFormal-Other	Himalayan	20000-30000	0	0	0	6	0	22
Newar	Primary	Hilly	10000-20000	1	205	0	1109	1	2596
Muslim-Others	Illiterate	Himalayan	30000-50000	0	0	0	2	0	20
Dalit	Illiterate	Himalayan	30000-50000	0	0	0	8	0	119
Gurung-Magar	NonFormal-Other	Hilly	0-10000	2	57	0	198	2	7670
Chepang-Thami	University	Himalayan	0-10000	0	0	0	0	0	4
Newar	University	Himalayan	0-10000	1	1	0	14	0	58
Chettri	Secondary	Hilly	10000-20000	6	189	2	2421	10	5257
