Ethnicity	EducationLevel	GeoRegion	IncomeGroup	Electricity	GobarGas	Kerosene	LPGas	Others	Wood
Muslim-Others	University	Hilly	0-10000	0	0	0	7	0	10
Madhesi	Illiterate	Himalayan	0-10000	0	0	0	6	0	240
Newar	NonFormal-Other	Himalayan	10000-20000	2	4	0	288	0	1621
Chettri	University	Hilly	20000-30000	0	7	0	272	1	212
Gurung-Magar	Secondary	Hilly	0-10000	1	32	0	331	1	2688
Brahman	University	Himalayan	20000-30000	3	4	0	313	2	586
Dalit	Primary	Himalayan	30000-50000	0	1	0	44	0	102
Gurung-Magar	Secondary	Hilly	30000-50000	0	5	0	127	0	133
Tamang	NonFormal-Other	Hilly	20000-30000	0	29	0	352	1	1598
Gurung-Magar	Secondary	Hilly	0-10000	1	32	0	331	1	2688
Muslim-Others	NonFormal-Other	Hilly	20000-30000	0	2	0	25	0	62
Muslim-Others	Primary	Hilly	30000-50000	0	1	0	21	0	19
Gurung-Magar	Secondary	Himalayan	20000-30000	0	3	0	119	1	504
Gurung-Magar	Illiterate	Hilly	10000-20000	1	86	3	272	1	3162
Muslim-Others	Illiterate	Himalayan	10000-20000	0	2	0	22	0	365
Muslim-Others	Secondary	Himalayan	50000-ABOVE	0	0	0	5	0	3
Gurung-Magar	Primary	Hilly	30000-50000	0	12	0	76	0	181
Rai-Limbu	University	Himalayan	10000-20000	0	0	0	12	0	74
Rai-Limbu	Illiterate	Himalayan	0-10000	0	10	1	33	2	4371
Gurung-Magar	NonFormal-Other	Hilly	20000-30000	0	28	0	227	0	910
Brahman	NonFormal-Other	Himalayan	0-10000	0	27	0	112	3	4089
Chepang-Thami	Primary	Hilly	50000-ABOVE	0	0	0	1	0	1
Rai-Limbu	Secondary	Hilly	50000-ABOVE	0	0	0	15	0	20
Tamang	NonFormal-Other	Hilly	10000-20000	0	59	2	716	4	6576
Chettri	Primary	Hilly	50000-ABOVE	0	5	0	75	0	84
Chettri	NonFormal-Other	Himalayan	20000-30000	0	5	1	191	0	1054
Newar	Illiterate	Himalayan	20000-30000	0	5	1	116	0	555
Muslim-Others	Secondary	Hilly	30000-50000	0	0	0	26	0	23
Muslim-Others	Primary	Hilly	20000-30000	0	0	0	52	0	80
Chepang-Thami	Secondary	Himalayan	20000-30000	0	0	0	11	0	96
Dalit	Primary	Hilly	0-10000	0	93	2	224	3	7663
Gurung-Magar	Primary	Hilly	30000-50000	0	12	0	76	0	181
Dalit	Illiterate	Hilly	10000-20000	0	98	2	279	1	4195
Muslim-Others	Primary	Hilly	30000-50000	0	1	0	21	0	19
Chettri	NonFormal-Other	Hilly	20000-30000	0	47	0	420	0	944
Madhesi	Secondary	Himalayan	0-10000	0	0	0	5	0	29
Muslim-Others	University	Hilly	50000-ABOVE	0	0	0	3	0	2
Brahman	Secondary	Hilly	0-10000	0	244	3	808	4	5774
Tamang	Secondary	Himalayan	20000-30000	3	3	0	392	1	1172
Muslim-Others	NonFormal-Other	Hilly	10000-20000	0	5	0	60	0	275
Chepang-Thami	Illiterate	Hilly	30000-50000	0	0	0	1	0	10
Dalit	University	Hilly	0-10000	0	1	0	11	0	33
Madhesi	Primary	Hilly	30000-50000	0	0	0	13	0	10
Chettri	NonFormal-Other	Hilly	10000-20000	2	107	0	860	0	4039
Chepang-Thami	Illiterate	Himalayan	20000-30000	0	0	0	2	0	89
Chettri	University	Himalayan	0-10000	0	1	0	32	0	183
Gurung-Magar	University	Hilly	30000-50000	0	0	0	13	0	12
Gurung-Magar	Illiterate	Himalayan	30000-50000	0	1	0	27	0	347
Muslim-Others	Secondary	Hilly	20000-30000	0	0	0	71	0	75
Gurung-Magar	Illiterate	Hilly	10000-20000	1	86	3	272	1	3162
Rai-Limbu	Illiterate	Hilly	30000-50000	0	2	0	9	0	60
Newar	University	Hilly	30000-50000	0	4	0	137	0	35
Chettri	Secondary	Himalayan	30000-50000	0	4	0	265	1	538
Brahman	NonFormal-Other	Himalayan	20000-30000	1	11	0	163	1	888
Newar	Primary	Hilly	50000-ABOVE	1	3	1	61	0	49
Gurung-Magar	Secondary	Himalayan	0-10000	0	5	1	68	1	1332
Chettri	NonFormal-Other	Hilly	10000-20000	2	107	0	860	0	4039
Newar	University	Hilly	20000-30000	0	6	0	284	0	112
Gurung-Magar	Secondary	Himalayan	20000-30000	0	3	0	119	1	504
Newar	Primary	Hilly	10000-20000	1	205	0	1109	1	2596
Rai-Limbu	Secondary	Himalayan	30000-50000	0	0	0	39	0	51
Brahman	Primary	Hilly	0-10000	1	170	3	313	3	5012
Dalit	Secondary	Himalayan	20000-30000	0	2	0	53	0	245
Chettri	Illiterate	Himalayan	50000-ABOVE	0	0	0	23	0	130
Dalit	Primary	Hilly	20000-30000	0	24	0	228	1	807
Dalit	University	Himalayan	10000-20000	0	1	0	13	0	61
Rai-Limbu	Primary	Hilly	0-10000	0	36	1	44	2	2330
Gurung-Magar	Primary	Himalayan	10000-20000	0	0	0	157	0	2360
Newar	Illiterate	Hilly	50000-ABOVE	0	5	0	59	0	64
Chettri	Primary	Hilly	30000-50000	0	17	0	150	0	266
Chepang-Thami	Illiterate	Himalayan	0-10000	0	1	1	3	1	1737
Newar	NonFormal-Other	Hilly	30000-50000	0	12	1	135	0	150
Newar	University	Hilly	0-10000	1	2	0	30	0	71
Gurung-Magar	Primary	Hilly	20000-30000	0	34	0	319	2	753
Dalit	NonFormal-Other	Himalayan	0-10000	0	18	1	38	1	3447
