Ethnicity	EducationLevel	GeoRegion	IncomeGroup	Electricity	GobarGas	Kerosene	LPGas	Others	Wood
Tamang	University	Himalayan	20000-30000	0	0	0	50	0	94
Gurung-Magar	Secondary	Himalayan	0-10000	0	5	1	68	1	1332
Chettri	Primary	Hilly	10000-20000	1	123	3	1141	1	4559
Chepang-Thami	NonFormal-Other	Himalayan	20000-30000	0	0	0	3	0	142
Dalit	NonFormal-Other	Himalayan	20000-30000	0	0	1	40	0	397
Newar	Secondary	Himalayan	0-10000	1	11	0	215	2	1312
Rai-Limbu	Secondary	Hilly	50000-ABOVE	0	0	0	15	0	20
Dalit	Secondary	Himalayan	50000-ABOVE	0	0	0	5	1	14
Muslim-Others	University	Himalayan	20000-30000	0	1	1	4	0	11
Newar	Primary	Himalayan	30000-50000	1	2	0	132	0	146
Dalit	Primary	Hilly	50000-ABOVE	0	0	0	16	0	29
Chettri	NonFormal-Other	Hilly	10000-20000	2	107	0	860	0	4039
Chettri	Primary	Hilly	50000-ABOVE	0	5	0	75	0	84
Chettri	NonFormal-Other	Himalayan	50000-ABOVE	1	1	0	33	0	114
Rai-Limbu	University	Hilly	10000-20000	0	2	0	15	0	50
Chettri	Primary	Hilly	10000-20000	1	123	3	1141	1	4559
Chepang-Thami	Secondary	Hilly	30000-50000	0	0	0	0	0	3
Newar	Illiterate	Himalayan	0-10000	0	16	0	186	2	4669
Muslim-Others	Primary	Hilly	0-10000	1	11	0	46	0	823
Tamang	Illiterate	Hilly	30000-50000	1	17	0	74	0	686
Madhesi	Illiterate	Himalayan	0-10000	0	0	0	6	0	240
Rai-Limbu	Secondary	Himalayan	20000-30000	0	2	0	84	0	248
Chettri	Primary	Himalayan	20000-30000	2	5	2	296	1	1337
Tamang	University	Himalayan	20000-30000	0	0	0	50	0	94
Rai-Limbu	NonFormal-Other	Hilly	0-10000	0	34	0	34	3	2507
Muslim-Others	Illiterate	Hilly	20000-30000	0	0	0	22	0	44
Chepang-Thami	Primary	Hilly	0-10000	0	3	0	19	3	1624
Chepang-Thami	University	Hilly	50000-ABOVE	0	0	0	0	0	0
Tamang	University	Himalayan	0-10000	0	0	0	13	0	95
Gurung-Magar	Illiterate	Hilly	0-10000	2	78	4	205	6	12736
Tamang	Secondary	Himalayan	0-10000	1	3	1	221	5	3645
Dalit	Primary	Himalayan	50000-ABOVE	0	0	0	10	0	17
