Ethnicity	EducationLevel	GeoRegion	IncomeGroup	Electricity	GobarGas	Kerosene	LPGas	Others	Wood
Newar	Illiterate	Himalayan	50000-ABOVE	0	0	0	19	0	50
Tamang	Primary	Hilly	10000-20000	4	79	1	1196	7	7647
Chepang-Thami	NonFormal-Other	Himalayan	30000-50000	0	0	0	2	0	13
Chepang-Thami	University	Hilly	30000-50000	0	0	0	1	0	0
Brahman	Secondary	Hilly	30000-50000	0	75	0	743	2	555
Chettri	Secondary	Hilly	30000-50000	0	15	0	438	0	372
Dalit	Secondary	Himalayan	0-10000	0	24	1	43	2	991
Tamang	University	Himalayan	50000-ABOVE	0	0	0	12	0	11
Tamang	Illiterate	Himalayan	20000-30000	0	2	1	203	1	2700
Madhesi	Secondary	Hilly	30000-50000	1	1	1	51	0	8
Madhesi	Secondary	Himalayan	20000-30000	0	0	0	13	0	22
Chettri	Primary	Hilly	0-10000	4	69	0	382	4	7761
Madhesi	Illiterate	Himalayan	30000-50000	0	0	0	0	0	12
Brahman	Illiterate	Hilly	0-10000	0	159	5	375	3	7932
Madhesi	University	Himalayan	0-10000	0	0	0	1	0	5
Dalit	Illiterate	Himalayan	50000-ABOVE	0	0	0	3	0	35
Brahman	Secondary	Himalayan	30000-50000	0	3	0	262	0	428
Madhesi	University	Himalayan	30000-50000	0	0	0	2	0	2
Tamang	NonFormal-Other	Hilly	10000-20000	0	59	2	716	4	6576
Chepang-Thami	Secondary	Himalayan	30000-50000	0	0	0	1	0	2
Chettri	Illiterate	Himalayan	10000-20000	1	9	0	223	2	3519
Madhesi	Illiterate	Hilly	50000-ABOVE	0	0	0	4	0	0
Newar	Secondary	Himalayan	0-10000	1	11	0	215	2	1312
Muslim-Others	NonFormal-Other	Hilly	30000-50000	0	0	0	15	0	19
Chepang-Thami	Primary	Himalayan	10000-20000	0	2	0	16	0	791
Tamang	NonFormal-Other	Hilly	50000-ABOVE	0	6	0	43	0	122
Brahman	Illiterate	Hilly	50000-ABOVE	0	9	0	69	1	156
Newar	University	Himalayan	30000-50000	0	0	1	65	0	33
Gurung-Magar	NonFormal-Other	Himalayan	0-10000	2	6	2	52	3	2819
Gurung-Magar	Illiterate	Himalayan	20000-30000	0	2	0	55	0	1025
Dalit	Primary	Hilly	0-10000	0	93	2	224	3	7663
Muslim-Others	Primary	Hilly	50000-ABOVE	0	0	0	6	0	5
Muslim-Others	University	Himalayan	50000-ABOVE	0	0	0	0	0	0
Madhesi	Illiterate	Hilly	50000-ABOVE	0	0	0	4	0	0
Brahman	Secondary	Hilly	20000-30000	0	236	0	2246	4	2021
Rai-Limbu	NonFormal-Other	Himalayan	20000-30000	0	1	0	59	1	335
Gurung-Magar	NonFormal-Other	Himalayan	20000-30000	1	3	0	66	0	672
Brahman	Secondary	Hilly	30000-50000	0	75	0	743	2	555
Dalit	NonFormal-Other	Hilly	0-10000	0	53	1	167	5	7186
Chettri	Secondary	Himalayan	50000-ABOVE	1	1	1	135	1	171
Dalit	Illiterate	Himalayan	0-10000	1	74	2	105	3	8369
Newar	Secondary	Hilly	30000-50000	0	16	1	596	0	145
Brahman	Secondary	Hilly	10000-20000	4	473	3	3069	4	6274
Newar	University	Hilly	30000-50000	0	4	0	137	0	35
Rai-Limbu	University	Hilly	20000-30000	0	0	0	11	0	24
Chepang-Thami	Illiterate	Hilly	50000-ABOVE	0	0	0	0	0	2
Chettri	NonFormal-Other	Himalayan	0-10000	1	13	2	170	2	7136
Brahman	Secondary	Himalayan	20000-30000	1	17	2	626	2	1575
Dalit	Primary	Hilly	0-10000	0	93	2	224	3	7663
Newar	Primary	Hilly	50000-ABOVE	1	3	1	61	0	49
Newar	Primary	Himalayan	30000-50000	1	2	0	132	0	146
Gurung-Magar	NonFormal-Other	Hilly	30000-50000	0	7	0	67	0	199
Madhesi	Illiterate	Himalayan	20000-30000	0	0	0	2	0	21
Tamang	Secondary	Himalayan	10000-20000	1	9	1	614	2	3594
Chepang-Thami	Secondary	Hilly	20000-30000	0	0	0	5	0	11
Brahman	Illiterate	Hilly	30000-50000	0	27	0	109	0	355
Tamang	NonFormal-Other	Himalayan	20000-30000	1	5	1	215	0	1794
Newar	Primary	Himalayan	0-10000	2	12	1	157	3	2211
Gurung-Magar	NonFormal-Other	Hilly	20000-30000	0	28	0	227	0	910
Newar	Secondary	Himalayan	50000-ABOVE	0	1	0	127	0	63
Newar	Illiterate	Himalayan	20000-30000	0	5	1	116	0	555
Chepang-Thami	Secondary	Himalayan	0-10000	0	0	0	1	0	216
Rai-Limbu	NonFormal-Other	Himalayan	50000-ABOVE	0	1	0	32	0	42
Tamang	University	Hilly	30000-50000	0	0	0	36	0	27
Newar	University	Hilly	10000-20000	1	6	1	205	0	165
Tamang	University	Himalayan	0-10000	0	0	0	13	0	95
