Ethnicity	EducationLevel	GeoRegion	IncomeGroup	Electricity	GobarGas	Kerosene	LPGas	Others	Wood
Gurung-Magar	Primary	Himalayan	30000-50000	0	0	0	57	1	245
Newar	Illiterate	Hilly	0-10000	2	112	2	430	4	6863
Madhesi	University	Himalayan	0-10000	0	0	0	1	0	5
Muslim-Others	NonFormal-Other	Himalayan	50000-ABOVE	0	0	0	2	0	6
Gurung-Magar	NonFormal-Other	Himalayan	20000-30000	1	3	0	66	0	672
Chepang-Thami	Secondary	Himalayan	20000-30000	0	0	0	11	0	96
Rai-Limbu	Illiterate	Hilly	20000-30000	0	2	0	24	0	219
Chepang-Thami	NonFormal-Other	Hilly	20000-30000	0	1	0	1	0	19
Madhesi	Secondary	Himalayan	10000-20000	2	0	0	16	0	41
Dalit	NonFormal-Other	Himalayan	30000-50000	0	1	0	15	0	85
Chettri	Primary	Hilly	20000-30000	1	33	0	562	0	1035
Madhesi	Secondary	Himalayan	20000-30000	0	0	0	13	0	22
Madhesi	University	Himalayan	50000-ABOVE	0	0	0	1	0	0
Chepang-Thami	University	Himalayan	0-10000	0	0	0	0	0	4
Tamang	Illiterate	Himalayan	20000-30000	0	2	1	203	1	2700
Newar	NonFormal-Other	Himalayan	20000-30000	1	7	0	172	1	490
Chettri	Secondary	Hilly	10000-20000	6	189	2	2421	10	5257
Newar	Illiterate	Himalayan	0-10000	0	16	0	186	2	4669
Rai-Limbu	University	Himalayan	30000-50000	0	0	0	7	0	8
Gurung-Magar	Illiterate	Himalayan	50000-ABOVE	0	0	0	25	0	106
Chettri	Primary	Hilly	20000-30000	1	33	0	562	0	1035
Gurung-Magar	Primary	Himalayan	20000-30000	0	4	0	108	0	741
Muslim-Others	Secondary	Hilly	50000-ABOVE	0	0	0	17	0	5
Rai-Limbu	NonFormal-Other	Himalayan	20000-30000	0	1	0	59	1	335
Tamang	Secondary	Himalayan	0-10000	1	3	1	221	5	3645
Rai-Limbu	Illiterate	Hilly	20000-30000	0	2	0	24	0	219
Gurung-Magar	Illiterate	Hilly	0-10000	2	78	4	205	6	12736
Chettri	Secondary	Himalayan	10000-20000	5	13	1	1303	9	6510
Chettri	Primary	Hilly	0-10000	4	69	0	382	4	7761
Rai-Limbu	Primary	Himalayan	50000-ABOVE	0	0	0	34	0	38
Dalit	Illiterate	Himalayan	0-10000	1	74	2	105	3	8369
Gurung-Magar	Primary	Himalayan	10000-20000	0	0	0	157	0	2360
Chepang-Thami	Secondary	Hilly	20000-30000	0	0	0	5	0	11
Newar	Illiterate	Hilly	0-10000	2	112	2	430	4	6863
Chettri	University	Hilly	10000-20000	1	8	0	262	3	484
Newar	Secondary	Hilly	10000-20000	2	123	4	1979	0	2173
Gurung-Magar	NonFormal-Other	Hilly	10000-20000	0	72	0	412	1	3315
Muslim-Others	Primary	Hilly	30000-50000	0	1	0	21	0	19
Brahman	NonFormal-Other	Himalayan	20000-30000	1	11	0	163	1	888
Newar	NonFormal-Other	Hilly	50000-ABOVE	0	2	0	52	0	57
Chepang-Thami	University	Himalayan	10000-20000	0	0	0	1	0	18
Muslim-Others	Primary	Hilly	20000-30000	0	0	0	52	0	80
Brahman	Secondary	Himalayan	50000-ABOVE	1	1	1	124	1	115
Newar	NonFormal-Other	Hilly	0-10000	0	90	1	360	2	3941
Chepang-Thami	Illiterate	Himalayan	30000-50000	0	0	0	0	0	9
Tamang	Illiterate	Hilly	20000-30000	0	24	1	260	0	2213
Muslim-Others	Secondary	Hilly	0-10000	0	3	0	40	0	411
Muslim-Others	Secondary	Himalayan	50000-ABOVE	0	0	0	5	0	3
Brahman	Illiterate	Hilly	20000-30000	1	95	0	336	0	1038
Chettri	Primary	Hilly	10000-20000	1	123	3	1141	1	4559
Rai-Limbu	Primary	Hilly	10000-20000	0	22	2	124	1	740
Newar	Secondary	Hilly	50000-ABOVE	0	1	0	261	1	66
Chettri	University	Hilly	20000-30000	0	7	0	272	1	212
Newar	University	Hilly	0-10000	1	2	0	30	0	71
Dalit	Secondary	Hilly	30000-50000	0	3	0	47	0	62
Gurung-Magar	NonFormal-Other	Hilly	10000-20000	0	72	0	412	1	3315
Madhesi	Primary	Himalayan	50000-ABOVE	0	0	0	0	0	2
Dalit	University	Hilly	10000-20000	0	1	0	24	0	72
Gurung-Magar	Primary	Himalayan	10000-20000	0	0	0	157	0	2360
Chepang-Thami	NonFormal-Other	Himalayan	10000-20000	0	0	0	6	0	496
Tamang	Illiterate	Himalayan	20000-30000	0	2	1	203	1	2700
Chettri	University	Hilly	20000-30000	0	7	0	272	1	212
Rai-Limbu	University	Himalayan	0-10000	0	0	0	3	0	34
Muslim-Others	NonFormal-Other	Himalayan	30000-50000	0	0	0	5	0	27
Chepang-Thami	Illiterate	Hilly	20000-30000	0	0	0	0	0	43
Tamang	Illiterate	Hilly	0-10000	5	134	4	501	25	34857
Chettri	University	Hilly	20000-30000	0	7	0	272	1	212
Dalit	Illiterate	Hilly	50000-ABOVE	0	2	0	12	0	44
Dalit	Primary	Hilly	20000-30000	0	24	0	228	1	807
Chepang-Thami	NonFormal-Other	Himalayan	20000-30000	0	0	0	3	0	142
Chettri	Secondary	Hilly	10000-20000	6	189	2	2421	10	5257
Gurung-Magar	NonFormal-Other	Hilly	50000-ABOVE	0	1	0	19	0	56
Brahman	Primary	Hilly	10000-20000	0	265	4	924	0	3284
Dalit	University	Hilly	10000-20000	0	1	0	24	0	72
Brahman	Secondary	Himalayan	30000-50000	0	3	0	262	0	428
Chepang-Thami	Secondary	Hilly	50000-ABOVE	0	0	0	0	0	3
Gurung-Magar	NonFormal-Other	Hilly	0-10000	2	57	0	198	2	7670
Madhesi	Illiterate	Hilly	20000-30000	0	0	0	34	0	40
Dalit	Secondary	Hilly	50000-ABOVE	0	0	0	7	0	13
Chepang-Thami	Illiterate	Hilly	10000-20000	0	0	0	11	0	296
Muslim-Others	University	Himalayan	0-10000	0	0	0	2	0	7
Tamang	NonFormal-Other	Himalayan	50000-ABOVE	0	1	0	36	0	128
Muslim-Others	Illiterate	Himalayan	0-10000	0	5	1	28	0	1470
Gurung-Magar	NonFormal-Other	Himalayan	50000-ABOVE	0	0	0	29	0	68
Chepang-Thami	NonFormal-Other	Hilly	30000-50000	0	1	0	0	0	2
Dalit	Primary	Himalayan	30000-50000	0	1	0	44	0	102
Dalit	Illiterate	Hilly	0-10000	2	150	4	191	10	16560
Chettri	Primary	Hilly	0-10000	4	69	0	382	4	7761
Dalit	NonFormal-Other	Himalayan	0-10000	0	18	1	38	1	3447
Tamang	Primary	Hilly	50000-ABOVE	0	4	0	51	0	110
Muslim-Others	NonFormal-Other	Hilly	0-10000	0	4	0	32	0	665
Rai-Limbu	Primary	Himalayan	50000-ABOVE	0	0	0	34	0	38
Dalit	NonFormal-Other	Himalayan	0-10000	0	18	1	38	1	3447
Tamang	Secondary	Hilly	30000-50000	0	9	0	164	1	232
Chettri	NonFormal-Other	Himalayan	20000-30000	0	5	1	191	0	1054
Chettri	Secondary	Hilly	10000-20000	6	189	2	2421	10	5257
Chepang-Thami	NonFormal-Other	Himalayan	50000-ABOVE	0	0	0	1	0	6
Muslim-Others	Primary	Himalayan	0-10000	0	3	0	18	0	590
Madhesi	Primary	Himalayan	10000-20000	0	0	0	9	0	61
Tamang	Illiterate	Hilly	0-10000	5	134	4	501	25	34857
Muslim-Others	Secondary	Himalayan	10000-20000	0	1	0	57	0	304
Muslim-Others	Illiterate	Himalayan	10000-20000	0	2	0	22	0	365
Dalit	Primary	Himalayan	30000-50000	0	1	0	44	0	102
Brahman	Secondary	Hilly	30000-50000	0	75	0	743	2	555
Gurung-Magar	Secondary	Hilly	10000-20000	0	54	1	701	0	1835
Chettri	Secondary	Hilly	30000-50000	0	15	0	438	0	372
Gurung-Magar	University	Hilly	10000-20000	0	0	0	43	1	111
Chettri	Primary	Himalayan	20000-30000	2	5	2	296	1	1337
Muslim-Others	University	Himalayan	0-10000	0	0	0	2	0	7
Dalit	University	Hilly	50000-ABOVE	0	0	0	5	0	1
Muslim-Others	Secondary	Himalayan	0-10000	0	0	0	14	0	266
Tamang	Illiterate	Hilly	20000-30000	0	24	1	260	0	2213
Chettri	University	Hilly	50000-ABOVE	0	5	1	50	0	24
Rai-Limbu	Primary	Himalayan	0-10000	0	3	0	49	1	1936
Brahman	Illiterate	Hilly	50000-ABOVE	0	9	0	69	1	156
Tamang	Secondary	Himalayan	10000-20000	1	9	1	614	2	3594
Madhesi	NonFormal-Other	Hilly	0-10000	0	0	0	19	0	148
Madhesi	NonFormal-Other	Hilly	0-10000	0	0	0	19	0	148
Chepang-Thami	Secondary	Himalayan	10000-20000	0	1	0	13	0	333
Chettri	Illiterate	Hilly	50000-ABOVE	0	4	0	43	0	88
Chepang-Thami	Primary	Himalayan	50000-ABOVE	0	0	0	0	0	3
Chepang-Thami	Primary	Himalayan	20000-30000	0	0	0	8	1	176
Muslim-Others	NonFormal-Other	Himalayan	20000-30000	0	0	0	13	1	88
Muslim-Others	University	Hilly	10000-20000	0	1	0	19	0	30
Brahman	Illiterate	Himalayan	0-10000	1	24	1	118	4	5608
Newar	NonFormal-Other	Himalayan	10000-20000	2	4	0	288	0	1621
Newar	Illiterate	Himalayan	10000-20000	2	15	0	229	0	1371
Newar	Primary	Hilly	30000-50000	0	22	0	182	0	146
Dalit	Secondary	Hilly	10000-20000	1	29	1	343	3	1378
Gurung-Magar	NonFormal-Other	Hilly	30000-50000	0	7	0	67	0	199
Chettri	Illiterate	Himalayan	50000-ABOVE	0	0	0	23	0	130
Gurung-Magar	University	Himalayan	20000-30000	0	0	0	5	0	38
Gurung-Magar	Primary	Himalayan	30000-50000	0	0	0	57	1	245
Muslim-Others	University	Hilly	0-10000	0	0	0	7	0	10
Brahman	Primary	Himalayan	0-10000	0	25	0	107	2	2870
Madhesi	NonFormal-Other	Hilly	30000-50000	0	0	0	8	0	4
Brahman	Secondary	Hilly	10000-20000	4	473	3	3069	4	6274
Dalit	Secondary	Hilly	50000-ABOVE	0	0	0	7	0	13
Rai-Limbu	Secondary	Himalayan	20000-30000	0	2	0	84	0	248
Newar	NonFormal-Other	Hilly	30000-50000	0	12	1	135	0	150
Tamang	Secondary	Himalayan	50000-ABOVE	0	0	0	97	2	111
Chepang-Thami	Secondary	Hilly	10000-20000	0	2	0	8	0	67
Gurung-Magar	Primary	Himalayan	10000-20000	0	0	0	157	0	2360
Chettri	Illiterate	Himalayan	10000-20000	1	9	0	223	2	3519
Muslim-Others	NonFormal-Other	Himalayan	50000-ABOVE	0	0	0	2	0	6
Rai-Limbu	Illiterate	Himalayan	50000-ABOVE	0	1	0	8	0	40
Newar	Primary	Hilly	10000-20000	1	205	0	1109	1	2596
Gurung-Magar	NonFormal-Other	Himalayan	10000-20000	0	7	1	115	1	1806
Rai-Limbu	NonFormal-Other	Hilly	0-10000	0	34	0	34	3	2507
Rai-Limbu	Secondary	Himalayan	20000-30000	0	2	0	84	0	248
Tamang	Secondary	Himalayan	10000-20000	1	9	1	614	2	3594
Tamang	University	Himalayan	50000-ABOVE	0	0	0	12	0	11
Chepang-Thami	Primary	Himalayan	30000-50000	0	0	0	0	0	8
Chepang-Thami	University	Hilly	0-10000	0	0	0	0	0	4
Tamang	University	Hilly	0-10000	0	1	0	17	0	150
Madhesi	Illiterate	Hilly	10000-20000	0	2	0	70	0	127
Madhesi	Secondary	Hilly	20000-30000	0	0	1	143	1	29
Chepang-Thami	University	Himalayan	30000-50000	0	0	0	0	0	1
Chettri	Secondary	Himalayan	50000-ABOVE	1	1	1	135	1	171
Rai-Limbu	Secondary	Himalayan	50000-ABOVE	0	0	0	35	1	36
Tamang	Primary	Himalayan	0-10000	3	6	1	236	13	10044
Tamang	NonFormal-Other	Hilly	0-10000	2	107	6	291	3	13880
Madhesi	University	Hilly	20000-30000	0	0	0	68	4	17
Madhesi	Primary	Himalayan	30000-50000	0	0	0	0	0	6
Chepang-Thami	University	Hilly	10000-20000	0	0	0	3	0	2
Newar	University	Hilly	30000-50000	0	4	0	137	0	35
Brahman	Secondary	Hilly	10000-20000	4	473	3	3069	4	6274
Tamang	NonFormal-Other	Himalayan	0-10000	3	15	2	155	5	10049
Chettri	University	Hilly	20000-30000	0	7	0	272	1	212
Rai-Limbu	Secondary	Hilly	50000-ABOVE	0	0	0	15	0	20
Tamang	NonFormal-Other	Himalayan	0-10000	3	15	2	155	5	10049
Chepang-Thami	Secondary	Himalayan	30000-50000	0	0	0	1	0	2
Madhesi	NonFormal-Other	Himalayan	50000-ABOVE	0	0	0	1	0	1
Newar	University	Himalayan	30000-50000	0	0	1	65	0	33
Gurung-Magar	Illiterate	Himalayan	50000-ABOVE	0	0	0	25	0	106
Chepang-Thami	University	Hilly	20000-30000	0	0	0	0	0	1
Gurung-Magar	Secondary	Himalayan	10000-20000	1	4	2	196	2	1448
