Ethnicity	EducationLevel	GeoRegion	IncomeGroup	Electricity	GobarGas	Kerosene	LPGas	Others	Wood
Newar	NonFormal-Other	Himalayan	50000-ABOVE	0	0	0	29	0	45
Chepang-Thami	Secondary	Himalayan	20000-30000	0	0	0	11	0	96
Muslim-Others	Secondary	Himalayan	10000-20000	0	1	0	57	0	304
Gurung-Magar	Illiterate	Himalayan	10000-20000	1	5	0	84	2	3065
Rai-Limbu	University	Himalayan	30000-50000	0	0	0	7	0	8
Gurung-Magar	Illiterate	Hilly	0-10000	2	78	4	205	6	12736
Chepang-Thami	Secondary	Hilly	20000-30000	0	0	0	5	0	11
Gurung-Magar	University	Himalayan	20000-30000	0	0	0	5	0	38
Gurung-Magar	University	Hilly	20000-30000	0	0	0	39	0	55
Dalit	Primary	Hilly	50000-ABOVE	0	0	0	16	0	29
Brahman	University	Himalayan	10000-20000	2	5	3	208	6	809
Gurung-Magar	NonFormal-Other	Himalayan	30000-50000	0	2	0	43	0	205
Tamang	Primary	Himalayan	30000-50000	0	1	0	125	0	382
Newar	NonFormal-Other	Himalayan	0-10000	1	9	0	106	0	2274
Dalit	Secondary	Himalayan	50000-ABOVE	0	0	0	5	1	14
Newar	Secondary	Himalayan	10000-20000	1	13	2	1030	6	1855
Newar	University	Hilly	10000-20000	1	6	1	205	0	165
Brahman	NonFormal-Other	Hilly	50000-ABOVE	0	13	0	86	0	112
Gurung-Magar	NonFormal-Other	Himalayan	50000-ABOVE	0	0	0	29	0	68
Chepang-Thami	University	Himalayan	20000-30000	0	0	0	3	0	4
Tamang	Secondary	Hilly	20000-30000	1	14	0	449	1	824
Brahman	University	Hilly	50000-ABOVE	0	2	0	204	1	68
Brahman	Illiterate	Himalayan	50000-ABOVE	0	1	0	23	0	94
Brahman	NonFormal-Other	Hilly	10000-20000	1	235	0	1064	0	3588
Brahman	Illiterate	Himalayan	10000-20000	0	20	0	188	0	2077
Muslim-Others	NonFormal-Other	Hilly	20000-30000	0	2	0	25	0	62
Chepang-Thami	Secondary	Hilly	0-10000	0	0	0	13	0	197
Chettri	Primary	Himalayan	20000-30000	2	5	2	296	1	1337
Muslim-Others	Illiterate	Hilly	10000-20000	0	3	0	65	0	253
Dalit	Illiterate	Hilly	10000-20000	0	98	2	279	1	4195
Chepang-Thami	NonFormal-Other	Hilly	10000-20000	0	0	0	5	0	150
Muslim-Others	Illiterate	Hilly	30000-50000	0	1	0	8	0	21
Muslim-Others	University	Hilly	50000-ABOVE	0	0	0	3	0	2
Rai-Limbu	NonFormal-Other	Himalayan	0-10000	0	1	2	46	1	2091
Tamang	Secondary	Hilly	0-10000	0	27	3	377	6	4597
Chettri	Secondary	Himalayan	0-10000	3	6	4	325	5	4656
Gurung-Magar	University	Hilly	10000-20000	0	0	0	43	1	111
Brahman	Secondary	Himalayan	30000-50000	0	3	0	262	0	428
Muslim-Others	Primary	Hilly	10000-20000	0	1	0	115	0	368
Gurung-Magar	NonFormal-Other	Himalayan	30000-50000	0	2	0	43	0	205
Chepang-Thami	University	Himalayan	10000-20000	0	0	0	1	0	18
Newar	Primary	Himalayan	0-10000	2	12	1	157	3	2211
Gurung-Magar	University	Hilly	20000-30000	0	0	0	39	0	55
Madhesi	Primary	Himalayan	50000-ABOVE	0	0	0	0	0	2
Madhesi	Illiterate	Hilly	30000-50000	0	0	0	11	0	4
Rai-Limbu	University	Hilly	50000-ABOVE	0	0	0	1	0	3
Chettri	Primary	Himalayan	10000-20000	1	23	1	639	1	5112
Chepang-Thami	NonFormal-Other	Hilly	30000-50000	0	1	0	0	0	2
Gurung-Magar	Primary	Hilly	30000-50000	0	12	0	76	0	181
Brahman	Secondary	Hilly	50000-ABOVE	0	18	0	303	0	166
Chettri	NonFormal-Other	Hilly	20000-30000	0	47	0	420	0	944
Dalit	Primary	Hilly	30000-50000	0	7	0	43	0	152
Gurung-Magar	Secondary	Himalayan	50000-ABOVE	0	0	0	26	0	59
Brahman	Illiterate	Hilly	20000-30000	1	95	0	336	0	1038
Chettri	Primary	Hilly	0-10000	4	69	0	382	4	7761
Madhesi	Illiterate	Hilly	50000-ABOVE	0	0	0	4	0	0
Brahman	Primary	Hilly	20000-30000	0	92	0	639	2	1002
Muslim-Others	Secondary	Himalayan	50000-ABOVE	0	0	0	5	0	3
Tamang	University	Himalayan	10000-20000	0	0	0	47	0	209
Dalit	Primary	Hilly	20000-30000	0	24	0	228	1	807
Chepang-Thami	Illiterate	Himalayan	20000-30000	0	0	0	2	0	89
Rai-Limbu	Illiterate	Himalayan	20000-30000	0	4	0	29	0	372
Chettri	Secondary	Himalayan	30000-50000	0	4	0	265	1	538
Newar	Illiterate	Hilly	50000-ABOVE	0	5	0	59	0	64
Brahman	NonFormal-Other	Hilly	10000-20000	1	235	0	1064	0	3588
Chepang-Thami	NonFormal-Other	Hilly	20000-30000	0	1	0	1	0	19
Rai-Limbu	Secondary	Himalayan	30000-50000	0	0	0	39	0	51
Chettri	Primary	Himalayan	0-10000	1	20	3	257	3	6585
Madhesi	Secondary	Hilly	50000-ABOVE	0	0	0	18	0	5
Newar	Secondary	Hilly	20000-30000	2	51	1	1550	2	612
Dalit	Secondary	Hilly	10000-20000	1	29	1	343	3	1378
Gurung-Magar	NonFormal-Other	Hilly	10000-20000	0	72	0	412	1	3315
Muslim-Others	Secondary	Himalayan	10000-20000	0	1	0	57	0	304
Tamang	NonFormal-Other	Himalayan	0-10000	3	15	2	155	5	10049
Brahman	Primary	Himalayan	30000-50000	0	4	0	63	1	153
Tamang	Primary	Hilly	30000-50000	0	10	0	122	0	419
Rai-Limbu	Illiterate	Himalayan	20000-30000	0	4	0	29	0	372
Brahman	Primary	Hilly	30000-50000	0	35	1	199	0	292
Dalit	Illiterate	Hilly	20000-30000	0	25	1	114	0	992
Tamang	Secondary	Himalayan	10000-20000	1	9	1	614	2	3594
Madhesi	Primary	Himalayan	0-10000	0	0	0	8	0	107
Newar	Secondary	Hilly	50000-ABOVE	0	1	0	261	1	66
Madhesi	University	Himalayan	50000-ABOVE	0	0	0	1	0	0
Brahman	NonFormal-Other	Himalayan	50000-ABOVE	0	0	0	35	0	94
Newar	University	Himalayan	50000-ABOVE	0	0	0	32	0	13
Brahman	NonFormal-Other	Himalayan	20000-30000	1	11	0	163	1	888
Rai-Limbu	Secondary	Himalayan	20000-30000	0	2	0	84	0	248
Chettri	Illiterate	Himalayan	50000-ABOVE	0	0	0	23	0	130
Madhesi	Illiterate	Himalayan	50000-ABOVE	0	0	0	0	0	3
Chettri	Illiterate	Himalayan	0-10000	2	20	2	183	2	11249
Chepang-Thami	NonFormal-Other	Hilly	0-10000	0	2	1	4	2	1280
Chettri	Primary	Hilly	50000-ABOVE	0	5	0	75	0	84
Brahman	Illiterate	Hilly	20000-30000	1	95	0	336	0	1038
Chettri	Illiterate	Himalayan	50000-ABOVE	0	0	0	23	0	130
Dalit	Primary	Himalayan	30000-50000	0	1	0	44	0	102
Newar	Primary	Himalayan	50000-ABOVE	0	1	0	57	0	52
Brahman	Primary	Hilly	0-10000	1	170	3	313	3	5012
Gurung-Magar	NonFormal-Other	Himalayan	0-10000	2	6	2	52	3	2819
Muslim-Others	University	Himalayan	20000-30000	0	1	1	4	0	11
Rai-Limbu	University	Hilly	0-10000	0	1	0	7	0	28
Chepang-Thami	NonFormal-Other	Himalayan	30000-50000	0	0	0	2	0	13
Brahman	NonFormal-Other	Himalayan	50000-ABOVE	0	0	0	35	0	94
Newar	NonFormal-Other	Hilly	30000-50000	0	12	1	135	0	150
Newar	Primary	Hilly	30000-50000	0	22	0	182	0	146
Rai-Limbu	NonFormal-Other	Himalayan	0-10000	0	1	2	46	1	2091
Rai-Limbu	Primary	Himalayan	10000-20000	1	9	0	118	2	1272
Chepang-Thami	Primary	Himalayan	0-10000	0	0	0	5	0	929
Newar	University	Himalayan	0-10000	1	1	0	14	0	58
Chepang-Thami	Primary	Hilly	0-10000	0	3	0	19	3	1624
Chettri	University	Hilly	10000-20000	1	8	0	262	3	484
Madhesi	Illiterate	Hilly	20000-30000	0	0	0	34	0	40
Madhesi	University	Hilly	10000-20000	1	0	0	48	1	32
Madhesi	Illiterate	Himalayan	30000-50000	0	0	0	0	0	12
Rai-Limbu	Secondary	Hilly	10000-20000	0	12	0	156	0	670
Chepang-Thami	NonFormal-Other	Hilly	10000-20000	0	0	0	5	0	150
Madhesi	NonFormal-Other	Himalayan	50000-ABOVE	0	0	0	1	0	1
Gurung-Magar	NonFormal-Other	Himalayan	10000-20000	0	7	1	115	1	1806
Dalit	Secondary	Hilly	20000-30000	0	10	1	179	1	348
Gurung-Magar	NonFormal-Other	Himalayan	30000-50000	0	2	0	43	0	205
Chettri	NonFormal-Other	Himalayan	0-10000	1	13	2	170	2	7136
Gurung-Magar	Illiterate	Hilly	50000-ABOVE	0	1	0	19	1	79
Chepang-Thami	University	Himalayan	50000-ABOVE	0	0	0	0	0	0
Chettri	Illiterate	Himalayan	10000-20000	1	9	0	223	2	3519
Dalit	University	Hilly	20000-30000	0	1	0	20	0	22
Brahman	University	Himalayan	0-10000	0	3	0	30	2	235
Brahman	Secondary	Hilly	0-10000	0	244	3	808	4	5774
Madhesi	Secondary	Himalayan	10000-20000	2	0	0	16	0	41
Tamang	Secondary	Himalayan	20000-30000	3	3	0	392	1	1172
Muslim-Others	Primary	Himalayan	10000-20000	1	1	0	44	0	348
Muslim-Others	Primary	Himalayan	0-10000	0	3	0	18	0	590
Dalit	Illiterate	Hilly	50000-ABOVE	0	2	0	12	0	44
Rai-Limbu	Primary	Hilly	10000-20000	0	22	2	124	1	740
Muslim-Others	Primary	Himalayan	10000-20000	1	1	0	44	0	348
Chettri	Secondary	Himalayan	30000-50000	0	4	0	265	1	538
Muslim-Others	University	Hilly	50000-ABOVE	0	0	0	3	0	2
Newar	University	Himalayan	10000-20000	1	2	0	97	0	151
Chettri	NonFormal-Other	Himalayan	10000-20000	0	14	0	334	1	4167
Dalit	Illiterate	Hilly	30000-50000	0	6	0	34	0	171
