Ethnicity	EducationLevel	GeoRegion	IncomeGroup	Electricity	GobarGas	Kerosene	LPGas	Others	Wood
Tamang	Secondary	Hilly	20000-30000	1	14	0	449	1	824
Brahman	Illiterate	Hilly	30000-50000	0	27	0	109	0	355
Dalit	Primary	Hilly	20000-30000	0	24	0	228	1	807
Chettri	Primary	Himalayan	50000-ABOVE	0	2	0	37	0	97
Chettri	Secondary	Hilly	20000-30000	1	83	1	1364	6	1411
Brahman	Illiterate	Hilly	20000-30000	1	95	0	336	0	1038
Chettri	Secondary	Hilly	10000-20000	6	189	2	2421	10	5257
Rai-Limbu	NonFormal-Other	Himalayan	10000-20000	0	3	0	77	1	1073
Rai-Limbu	Primary	Himalayan	20000-30000	0	0	0	73	2	319
Brahman	University	Hilly	20000-30000	1	41	2	781	3	583
Gurung-Magar	NonFormal-Other	Hilly	30000-50000	0	7	0	67	0	199
Dalit	NonFormal-Other	Hilly	0-10000	0	53	1	167	5	7186
Newar	Primary	Himalayan	0-10000	2	12	1	157	3	2211
Muslim-Others	University	Himalayan	30000-50000	0	0	0	2	0	3
Tamang	Secondary	Hilly	10000-20000	0	51	0	1008	5	3311
Rai-Limbu	University	Himalayan	50000-ABOVE	0	0	0	3	0	6
Rai-Limbu	Secondary	Himalayan	30000-50000	0	0	0	39	0	51
Muslim-Others	Illiterate	Hilly	10000-20000	0	3	0	65	0	253
Chettri	NonFormal-Other	Hilly	0-10000	2	79	4	333	2	7661
Tamang	Secondary	Hilly	10000-20000	0	51	0	1008	5	3311
Chettri	NonFormal-Other	Hilly	10000-20000	2	107	0	860	0	4039
Brahman	Secondary	Hilly	10000-20000	4	473	3	3069	4	6274
Chettri	Secondary	Himalayan	30000-50000	0	4	0	265	1	538
Muslim-Others	Primary	Himalayan	10000-20000	1	1	0	44	0	348
Gurung-Magar	Secondary	Himalayan	0-10000	0	5	1	68	1	1332
Muslim-Others	NonFormal-Other	Hilly	20000-30000	0	2	0	25	0	62
Chepang-Thami	NonFormal-Other	Himalayan	0-10000	0	1	0	2	0	1101
Rai-Limbu	Primary	Himalayan	20000-30000	0	0	0	73	2	319
Tamang	University	Hilly	50000-ABOVE	0	0	0	8	0	8
Gurung-Magar	Secondary	Himalayan	0-10000	0	5	1	68	1	1332
