Ethnicity	EducationLevel	GeoRegion	IncomeGroup	Electricity	GobarGas	Kerosene	LPGas	Others	Wood
Chepang-Thami	Secondary	Himalayan	10000-20000	0	1	0	13	0	333
Madhesi	Illiterate	Himalayan	50000-ABOVE	0	0	0	0	0	3
Newar	Primary	Himalayan	0-10000	2	12	1	157	3	2211
Chettri	Secondary	Hilly	30000-50000	0	15	0	438	0	372
Tamang	Primary	Himalayan	20000-30000	1	1	2	343	0	1594
Chettri	Secondary	Hilly	0-10000	2	70	1	602	7	5492
Madhesi	Primary	Himalayan	10000-20000	0	0	0	9	0	61
Madhesi	NonFormal-Other	Himalayan	30000-50000	0	0	0	0	0	5
Chettri	Illiterate	Hilly	20000-30000	0	28	2	229	2	887
Chettri	Secondary	Himalayan	20000-30000	4	6	1	726	1	1989
Chepang-Thami	University	Himalayan	30000-50000	0	0	0	0	0	1
Brahman	NonFormal-Other	Hilly	0-10000	2	205	3	480	1	5923
Muslim-Others	NonFormal-Other	Himalayan	30000-50000	0	0	0	5	0	27
Gurung-Magar	Illiterate	Hilly	0-10000	2	78	4	205	6	12736
Madhesi	Secondary	Himalayan	50000-ABOVE	0	0	0	2	0	1
Rai-Limbu	Primary	Himalayan	20000-30000	0	0	0	73	2	319
Chettri	Primary	Hilly	20000-30000	1	33	0	562	0	1035
Madhesi	University	Hilly	20000-30000	0	0	0	68	4	17
Dalit	Secondary	Hilly	50000-ABOVE	0	0	0	7	0	13
Newar	Illiterate	Himalayan	50000-ABOVE	0	0	0	19	0	50
Chettri	Illiterate	Himalayan	30000-50000	0	2	0	49	0	310
Chepang-Thami	Secondary	Himalayan	20000-30000	0	0	0	11	0	96
Chettri	NonFormal-Other	Himalayan	20000-30000	0	5	1	191	0	1054
Rai-Limbu	NonFormal-Other	Hilly	10000-20000	0	31	0	71	0	795
Madhesi	University	Hilly	0-10000	0	0	0	11	0	9
Madhesi	Illiterate	Hilly	20000-30000	0	0	0	34	0	40
Brahman	Illiterate	Himalayan	10000-20000	0	20	0	188	0	2077
Newar	Primary	Himalayan	0-10000	2	12	1	157	3	2211
Rai-Limbu	University	Himalayan	10000-20000	0	0	0	12	0	74
Muslim-Others	Illiterate	Hilly	0-10000	0	7	0	50	0	1272
Madhesi	Secondary	Himalayan	50000-ABOVE	0	0	0	2	0	1
Newar	Primary	Himalayan	30000-50000	1	2	0	132	0	146
Gurung-Magar	NonFormal-Other	Hilly	0-10000	2	57	0	198	2	7670
Brahman	University	Hilly	50000-ABOVE	0	2	0	204	1	68
Madhesi	University	Himalayan	0-10000	0	0	0	1	0	5
Dalit	University	Himalayan	50000-ABOVE	0	0	0	0	1	1
Newar	Secondary	Himalayan	10000-20000	1	13	2	1030	6	1855
Chepang-Thami	Illiterate	Hilly	50000-ABOVE	0	0	0	0	0	2
Rai-Limbu	Illiterate	Hilly	0-10000	0	23	2	51	4	3999
Madhesi	University	Himalayan	20000-30000	0	0	0	9	0	10
Tamang	University	Himalayan	20000-30000	0	0	0	50	0	94
Tamang	Primary	Hilly	30000-50000	0	10	0	122	0	419
Gurung-Magar	University	Hilly	20000-30000	0	0	0	39	0	55
Chepang-Thami	Primary	Himalayan	10000-20000	0	2	0	16	0	791
Chettri	NonFormal-Other	Himalayan	0-10000	1	13	2	170	2	7136
Chettri	NonFormal-Other	Himalayan	20000-30000	0	5	1	191	0	1054
Dalit	Illiterate	Himalayan	10000-20000	1	13	3	106	0	2371
Madhesi	Illiterate	Himalayan	30000-50000	0	0	0	0	0	12
Chettri	Illiterate	Himalayan	10000-20000	1	9	0	223	2	3519
Dalit	NonFormal-Other	Hilly	50000-ABOVE	0	1	0	12	0	29
Newar	University	Hilly	20000-30000	0	6	0	284	0	112
Rai-Limbu	NonFormal-Other	Himalayan	10000-20000	0	3	0	77	1	1073
Chettri	NonFormal-Other	Himalayan	30000-50000	0	2	0	67	0	261
Chepang-Thami	NonFormal-Other	Hilly	10000-20000	0	0	0	5	0	150
Rai-Limbu	Secondary	Himalayan	30000-50000	0	0	0	39	0	51
Newar	NonFormal-Other	Himalayan	50000-ABOVE	0	0	0	29	0	45
Gurung-Magar	Primary	Himalayan	30000-50000	0	0	0	57	1	245
Chettri	Illiterate	Hilly	20000-30000	0	28	2	229	2	887
Muslim-Others	Secondary	Himalayan	50000-ABOVE	0	0	0	5	0	3
Newar	University	Himalayan	30000-50000	0	0	1	65	0	33
Chettri	Secondary	Himalayan	10000-20000	5	13	1	1303	9	6510
Newar	Primary	Hilly	0-10000	1	126	1	329	2	4103
Dalit	Primary	Himalayan	30000-50000	0	1	0	44	0	102
Rai-Limbu	Illiterate	Hilly	30000-50000	0	2	0	9	0	60
Madhesi	Illiterate	Himalayan	20000-30000	0	0	0	2	0	21
Chepang-Thami	Secondary	Hilly	30000-50000	0	0	0	0	0	3
Newar	University	Himalayan	20000-30000	2	1	0	130	0	94
Madhesi	NonFormal-Other	Hilly	0-10000	0	0	0	19	0	148
Newar	NonFormal-Other	Hilly	50000-ABOVE	0	2	0	52	0	57
Madhesi	Illiterate	Hilly	50000-ABOVE	0	0	0	4	0	0
Chettri	University	Hilly	30000-50000	1	8	0	146	1	74
Tamang	Illiterate	Himalayan	50000-ABOVE	0	0	0	44	1	202
Chettri	University	Hilly	30000-50000	1	8	0	146	1	74
Rai-Limbu	NonFormal-Other	Himalayan	10000-20000	0	3	0	77	1	1073
Brahman	Secondary	Himalayan	20000-30000	1	17	2	626	2	1575
Brahman	NonFormal-Other	Himalayan	10000-20000	1	33	0	282	0	3079
Chepang-Thami	Primary	Hilly	0-10000	0	3	0	19	3	1624
Brahman	Primary	Hilly	50000-ABOVE	0	16	0	86	1	78
Madhesi	NonFormal-Other	Hilly	10000-20000	0	1	1	45	0	72
Newar	NonFormal-Other	Hilly	30000-50000	0	12	1	135	0	150
Chepang-Thami	Illiterate	Hilly	50000-ABOVE	0	0	0	0	0	2
Brahman	Secondary	Hilly	50000-ABOVE	0	18	0	303	0	166
Dalit	Secondary	Hilly	10000-20000	1	29	1	343	3	1378
Newar	Primary	Himalayan	20000-30000	1	9	2	346	0	617
Gurung-Magar	Primary	Hilly	0-10000	1	71	1	275	6	6962
Newar	University	Hilly	0-10000	1	2	0	30	0	71
Dalit	University	Himalayan	50000-ABOVE	0	0	0	0	1	1
Chettri	Illiterate	Himalayan	10000-20000	1	9	0	223	2	3519
Tamang	NonFormal-Other	Himalayan	30000-50000	0	3	0	95	0	407
