Ethnicity	EducationLevel	GeoRegion	IncomeGroup	Electricity	GobarGas	Kerosene	LPGas	Others	Wood
Dalit	Secondary	Hilly	10000-20000	1	29	1	343	3	1378
Dalit	Secondary	Himalayan	50000-ABOVE	0	0	0	5	1	14
Chepang-Thami	University	Hilly	20000-30000	0	0	0	0	0	1
Newar	NonFormal-Other	Hilly	30000-50000	0	12	1	135	0	150
Muslim-Others	University	Himalayan	50000-ABOVE	0	0	0	0	0	0
Gurung-Magar	Illiterate	Himalayan	10000-20000	1	5	0	84	2	3065
Brahman	Secondary	Hilly	0-10000	0	244	3	808	4	5774
Tamang	Secondary	Himalayan	0-10000	1	3	1	221	5	3645
Brahman	Illiterate	Hilly	20000-30000	1	95	0	336	0	1038
Madhesi	University	Himalayan	50000-ABOVE	0	0	0	1	0	0
Tamang	Illiterate	Himalayan	30000-50000	1	1	0	75	0	710
Tamang	NonFormal-Other	Hilly	30000-50000	0	5	0	85	1	387
Madhesi	Illiterate	Hilly	30000-50000	0	0	0	11	0	4
Brahman	NonFormal-Other	Hilly	20000-30000	1	105	0	702	1	1243
Gurung-Magar	Secondary	Himalayan	50000-ABOVE	0	0	0	26	0	59
Chettri	Primary	Himalayan	10000-20000	1	23	1	639	1	5112
Chettri	Illiterate	Himalayan	10000-20000	1	9	0	223	2	3519
Chettri	University	Hilly	10000-20000	1	8	0	262	3	484
Chettri	Secondary	Himalayan	10000-20000	5	13	1	1303	9	6510
Newar	Illiterate	Hilly	10000-20000	0	87	0	660	1	2188
Brahman	Illiterate	Himalayan	10000-20000	0	20	0	188	0	2077
Madhesi	Primary	Himalayan	30000-50000	0	0	0	0	0	6
Tamang	Primary	Himalayan	0-10000	3	6	1	236	13	10044
Dalit	Primary	Himalayan	10000-20000	1	17	1	247	1	2602
Chepang-Thami	University	Himalayan	50000-ABOVE	0	0	0	0	0	0
Newar	Secondary	Hilly	30000-50000	0	16	1	596	0	145
Newar	Illiterate	Himalayan	20000-30000	0	5	1	116	0	555
Chettri	University	Hilly	20000-30000	0	7	0	272	1	212
Muslim-Others	Primary	Himalayan	10000-20000	1	1	0	44	0	348
Gurung-Magar	University	Hilly	30000-50000	0	0	0	13	0	12
Tamang	Primary	Himalayan	20000-30000	1	1	2	343	0	1594
Muslim-Others	Secondary	Himalayan	50000-ABOVE	0	0	0	5	0	3
Brahman	Illiterate	Hilly	0-10000	0	159	5	375	3	7932
Chepang-Thami	Primary	Hilly	0-10000	0	3	0	19	3	1624
Madhesi	Illiterate	Hilly	50000-ABOVE	0	0	0	4	0	0
Dalit	Secondary	Hilly	50000-ABOVE	0	0	0	7	0	13
Gurung-Magar	Secondary	Himalayan	0-10000	0	5	1	68	1	1332
Rai-Limbu	Secondary	Hilly	20000-30000	0	5	0	72	0	166
Tamang	Secondary	Hilly	20000-30000	1	14	0	449	1	824
Newar	NonFormal-Other	Himalayan	30000-50000	0	1	0	61	0	134
Chepang-Thami	NonFormal-Other	Himalayan	20000-30000	0	0	0	3	0	142
Brahman	Primary	Himalayan	20000-30000	1	14	2	156	0	627
Chepang-Thami	University	Hilly	10000-20000	0	0	0	3	0	2
Chepang-Thami	Illiterate	Himalayan	50000-ABOVE	0	0	0	0	0	10
Tamang	Primary	Himalayan	20000-30000	1	1	2	343	0	1594
Chettri	NonFormal-Other	Hilly	30000-50000	0	10	0	103	0	233
Chepang-Thami	NonFormal-Other	Hilly	0-10000	0	2	1	4	2	1280
Newar	Primary	Hilly	0-10000	1	126	1	329	2	4103
Brahman	Illiterate	Himalayan	30000-50000	0	1	0	38	0	212
Rai-Limbu	Secondary	Hilly	20000-30000	0	5	0	72	0	166
Madhesi	Illiterate	Hilly	30000-50000	0	0	0	11	0	4
Newar	Secondary	Hilly	10000-20000	2	123	4	1979	0	2173
Madhesi	NonFormal-Other	Himalayan	20000-30000	0	0	0	6	0	22
Muslim-Others	University	Himalayan	20000-30000	0	1	1	4	0	11
Dalit	Secondary	Himalayan	0-10000	0	24	1	43	2	991
Gurung-Magar	Illiterate	Hilly	50000-ABOVE	0	1	0	19	1	79
Brahman	University	Himalayan	50000-ABOVE	0	0	0	61	0	49
Newar	NonFormal-Other	Himalayan	50000-ABOVE	0	0	0	29	0	45
Dalit	University	Himalayan	50000-ABOVE	0	0	0	0	1	1
Muslim-Others	Primary	Hilly	0-10000	1	11	0	46	0	823
Muslim-Others	Secondary	Himalayan	50000-ABOVE	0	0	0	5	0	3
Chepang-Thami	Secondary	Hilly	50000-ABOVE	0	0	0	0	0	3
Gurung-Magar	University	Hilly	10000-20000	0	0	0	43	1	111
Madhesi	Primary	Hilly	20000-30000	0	2	0	53	0	16
Tamang	University	Hilly	20000-30000	0	5	0	57	0	82
Chepang-Thami	Secondary	Himalayan	30000-50000	0	0	0	1	0	2
Madhesi	Secondary	Himalayan	20000-30000	0	0	0	13	0	22
Newar	Primary	Himalayan	50000-ABOVE	0	1	0	57	0	52
Madhesi	Primary	Himalayan	50000-ABOVE	0	0	0	0	0	2
Chettri	Secondary	Himalayan	30000-50000	0	4	0	265	1	538
Brahman	Primary	Hilly	0-10000	1	170	3	313	3	5012
Madhesi	Secondary	Himalayan	10000-20000	2	0	0	16	0	41
Rai-Limbu	Illiterate	Himalayan	20000-30000	0	4	0	29	0	372
Brahman	Illiterate	Hilly	20000-30000	1	95	0	336	0	1038
Newar	Illiterate	Himalayan	30000-50000	1	1	0	43	0	121
Dalit	Secondary	Himalayan	10000-20000	0	5	0	119	1	914
Muslim-Others	Primary	Himalayan	0-10000	0	3	0	18	0	590
Chepang-Thami	Primary	Himalayan	20000-30000	0	0	0	8	1	176
Rai-Limbu	Primary	Hilly	0-10000	0	36	1	44	2	2330
Dalit	Illiterate	Himalayan	0-10000	1	74	2	105	3	8369
Madhesi	NonFormal-Other	Himalayan	50000-ABOVE	0	0	0	1	0	1
Madhesi	Secondary	Himalayan	10000-20000	2	0	0	16	0	41
Rai-Limbu	Primary	Himalayan	10000-20000	1	9	0	118	2	1272
Tamang	Secondary	Himalayan	0-10000	1	3	1	221	5	3645
Newar	Primary	Hilly	0-10000	1	126	1	329	2	4103
Madhesi	University	Hilly	0-10000	0	0	0	11	0	9
Rai-Limbu	University	Himalayan	20000-30000	0	0	0	15	0	37
Chettri	NonFormal-Other	Himalayan	10000-20000	0	14	0	334	1	4167
Gurung-Magar	Secondary	Hilly	50000-ABOVE	0	1	0	65	0	33
Tamang	Primary	Hilly	0-10000	6	89	3	421	15	16590
Dalit	Secondary	Hilly	30000-50000	0	3	0	47	0	62
Chepang-Thami	Secondary	Hilly	20000-30000	0	0	0	5	0	11
Muslim-Others	Secondary	Hilly	0-10000	0	3	0	40	0	411
Chettri	NonFormal-Other	Hilly	10000-20000	2	107	0	860	0	4039
Muslim-Others	University	Himalayan	0-10000	0	0	0	2	0	7
Chettri	Secondary	Hilly	0-10000	2	70	1	602	7	5492
Muslim-Others	Secondary	Himalayan	50000-ABOVE	0	0	0	5	0	3
Newar	University	Hilly	0-10000	1	2	0	30	0	71
Madhesi	Illiterate	Hilly	30000-50000	0	0	0	11	0	4
Brahman	University	Hilly	20000-30000	1	41	2	781	3	583
Tamang	Secondary	Himalayan	30000-50000	0	2	0	176	0	324
Dalit	NonFormal-Other	Hilly	20000-30000	0	11	1	145	0	746
Chepang-Thami	Secondary	Hilly	0-10000	0	0	0	13	0	197
Dalit	NonFormal-Other	Hilly	30000-50000	0	0	0	25	0	125
Dalit	Secondary	Hilly	30000-50000	0	3	0	47	0	62
Newar	NonFormal-Other	Himalayan	10000-20000	2	4	0	288	0	1621
Rai-Limbu	University	Hilly	50000-ABOVE	0	0	0	1	0	3
Chepang-Thami	NonFormal-Other	Hilly	20000-30000	0	1	0	1	0	19
Gurung-Magar	Secondary	Himalayan	0-10000	0	5	1	68	1	1332
Muslim-Others	Secondary	Himalayan	10000-20000	0	1	0	57	0	304
Dalit	Illiterate	Himalayan	0-10000	1	74	2	105	3	8369
Newar	NonFormal-Other	Himalayan	20000-30000	1	7	0	172	1	490
Chepang-Thami	Primary	Hilly	0-10000	0	3	0	19	3	1624
Dalit	Illiterate	Himalayan	30000-50000	0	0	0	8	0	119
Gurung-Magar	Illiterate	Hilly	10000-20000	1	86	3	272	1	3162
Muslim-Others	Secondary	Himalayan	50000-ABOVE	0	0	0	5	0	3
Chettri	NonFormal-Other	Hilly	50000-ABOVE	0	2	0	47	0	71
Dalit	NonFormal-Other	Himalayan	10000-20000	0	12	1	102	0	1723
Rai-Limbu	University	Hilly	10000-20000	0	2	0	15	0	50
Gurung-Magar	NonFormal-Other	Hilly	50000-ABOVE	0	1	0	19	0	56
Dalit	University	Himalayan	50000-ABOVE	0	0	0	0	1	1
Gurung-Magar	Secondary	Himalayan	0-10000	0	5	1	68	1	1332
Chettri	University	Hilly	30000-50000	1	8	0	146	1	74
Rai-Limbu	NonFormal-Other	Hilly	50000-ABOVE	0	0	0	4	0	23
Brahman	NonFormal-Other	Hilly	0-10000	2	205	3	480	1	5923
Muslim-Others	Secondary	Himalayan	10000-20000	0	1	0	57	0	304
Gurung-Magar	Primary	Hilly	50000-ABOVE	0	1	0	28	0	53
Chepang-Thami	Illiterate	Himalayan	10000-20000	0	0	0	3	0	388
Rai-Limbu	University	Hilly	20000-30000	0	0	0	11	0	24
Muslim-Others	Illiterate	Hilly	30000-50000	0	1	0	8	0	21
Chettri	Primary	Himalayan	10000-20000	1	23	1	639	1	5112
Rai-Limbu	Primary	Himalayan	20000-30000	0	0	0	73	2	319
Newar	Illiterate	Hilly	10000-20000	0	87	0	660	1	2188
Chettri	Secondary	Hilly	30000-50000	0	15	0	438	0	372
Brahman	Illiterate	Hilly	50000-ABOVE	0	9	0	69	1	156
Chettri	Secondary	Himalayan	10000-20000	5	13	1	1303	9	6510
Muslim-Others	Secondary	Himalayan	20000-30000	1	0	0	28	0	85
Tamang	Illiterate	Himalayan	30000-50000	1	1	0	75	0	710
Madhesi	Primary	Himalayan	20000-30000	0	0	0	8	0	32
Tamang	Illiterate	Himalayan	0-10000	3	17	4	266	22	30511
Chepang-Thami	Primary	Hilly	20000-30000	0	2	0	2	0	31
Dalit	NonFormal-Other	Himalayan	10000-20000	0	12	1	102	0	1723
Rai-Limbu	University	Himalayan	0-10000	0	0	0	3	0	34
Brahman	Illiterate	Himalayan	20000-30000	0	6	0	93	0	718
Tamang	Secondary	Hilly	30000-50000	0	9	0	164	1	232
Madhesi	NonFormal-Other	Hilly	30000-50000	0	0	0	8	0	4
Chettri	Secondary	Himalayan	0-10000	3	6	4	325	5	4656
Muslim-Others	Primary	Himalayan	20000-30000	0	0	0	14	0	109
Gurung-Magar	Secondary	Hilly	20000-30000	0	25	0	407	0	467
Muslim-Others	Illiterate	Hilly	50000-ABOVE	0	0	0	3	0	10
Dalit	Primary	Himalayan	0-10000	1	36	2	106	5	4011
Gurung-Magar	NonFormal-Other	Himalayan	10000-20000	0	7	1	115	1	1806
Rai-Limbu	Primary	Himalayan	0-10000	0	3	0	49	1	1936
Chepang-Thami	NonFormal-Other	Hilly	0-10000	0	2	1	4	2	1280
Newar	Secondary	Hilly	50000-ABOVE	0	1	0	261	1	66
Chettri	Illiterate	Himalayan	20000-30000	0	2	0	109	1	996
Brahman	NonFormal-Other	Himalayan	10000-20000	1	33	0	282	0	3079
Gurung-Magar	Primary	Himalayan	10000-20000	0	0	0	157	0	2360
Brahman	NonFormal-Other	Himalayan	0-10000	0	27	0	112	3	4089
Gurung-Magar	University	Himalayan	50000-ABOVE	0	0	0	4	0	9
Chepang-Thami	NonFormal-Other	Himalayan	20000-30000	0	0	0	3	0	142
Muslim-Others	University	Himalayan	0-10000	0	0	0	2	0	7
Chepang-Thami	NonFormal-Other	Hilly	10000-20000	0	0	0	5	0	150
Tamang	Primary	Himalayan	30000-50000	0	1	0	125	0	382
Dalit	Secondary	Hilly	0-10000	2	26	0	147	1	2067
Muslim-Others	NonFormal-Other	Himalayan	30000-50000	0	0	0	5	0	27
Chettri	University	Hilly	50000-ABOVE	0	5	1	50	0	24
Chepang-Thami	Secondary	Himalayan	50000-ABOVE	0	0	0	0	0	1
Chettri	University	Himalayan	20000-30000	2	0	0	155	0	358
Brahman	Secondary	Himalayan	50000-ABOVE	1	1	1	124	1	115
Newar	Primary	Himalayan	20000-30000	1	9	2	346	0	617
Chettri	University	Hilly	50000-ABOVE	0	5	1	50	0	24
Brahman	Secondary	Hilly	50000-ABOVE	0	18	0	303	0	166
Rai-Limbu	Illiterate	Hilly	10000-20000	1	10	0	70	0	878
Brahman	Secondary	Himalayan	50000-ABOVE	1	1	1	124	1	115
Rai-Limbu	University	Himalayan	0-10000	0	0	0	3	0	34
Chettri	Secondary	Hilly	10000-20000	6	189	2	2421	10	5257
Rai-Limbu	Secondary	Hilly	10000-20000	0	12	0	156	0	670
Tamang	Primary	Himalayan	0-10000	3	6	1	236	13	10044
Chepang-Thami	NonFormal-Other	Hilly	10000-20000	0	0	0	5	0	150
Gurung-Magar	Primary	Hilly	0-10000	1	71	1	275	6	6962
Newar	Illiterate	Hilly	0-10000	2	112	2	430	4	6863
