Ethnicity	EducationLevel	GeoRegion	IncomeGroup	Electricity	GobarGas	Kerosene	LPGas	Others	Wood
Newar	Secondary	Hilly	10000-20000	2	123	4	1979	0	2173
Rai-Limbu	NonFormal-Other	Himalayan	30000-50000	0	0	0	40	1	82
Chettri	Illiterate	Hilly	30000-50000	0	5	0	76	0	245
Chettri	Primary	Hilly	10000-20000	1	123	3	1141	1	4559
Brahman	NonFormal-Other	Hilly	10000-20000	1	235	0	1064	0	3588
Madhesi	University	Himalayan	10000-20000	1	1	0	5	0	5
Gurung-Magar	Illiterate	Hilly	0-10000	2	78	4	205	6	12736
Tamang	Secondary	Himalayan	50000-ABOVE	0	0	0	97	2	111
Chepang-Thami	NonFormal-Other	Hilly	30000-50000	0	1	0	0	0	2
Madhesi	NonFormal-Other	Hilly	20000-30000	0	0	0	27	0	21
Dalit	Secondary	Himalayan	0-10000	0	24	1	43	2	991
Newar	Illiterate	Himalayan	50000-ABOVE	0	0	0	19	0	50
Brahman	Illiterate	Hilly	30000-50000	0	27	0	109	0	355
Rai-Limbu	Secondary	Hilly	0-10000	0	16	0	79	0	1197
Chepang-Thami	Primary	Hilly	10000-20000	0	0	0	16	0	242
Brahman	NonFormal-Other	Hilly	10000-20000	1	235	0	1064	0	3588
Tamang	Illiterate	Hilly	50000-ABOVE	0	8	0	27	0	193
Chettri	University	Hilly	0-10000	0	3	0	36	1	190
Brahman	University	Hilly	0-10000	0	13	0	108	0	398
Rai-Limbu	NonFormal-Other	Hilly	30000-50000	0	0	0	12	0	61
Madhesi	University	Himalayan	20000-30000	0	0	0	9	0	10
Dalit	NonFormal-Other	Hilly	10000-20000	1	57	0	282	2	2828
Brahman	University	Himalayan	0-10000	0	3	0	30	2	235
Newar	Secondary	Himalayan	10000-20000	1	13	2	1030	6	1855
Newar	Secondary	Himalayan	50000-ABOVE	0	1	0	127	0	63
Gurung-Magar	NonFormal-Other	Himalayan	0-10000	2	6	2	52	3	2819
Chepang-Thami	University	Himalayan	50000-ABOVE	0	0	0	0	0	0
Madhesi	Primary	Hilly	20000-30000	0	2	0	53	0	16
Newar	Primary	Hilly	50000-ABOVE	1	3	1	61	0	49
Rai-Limbu	Secondary	Himalayan	10000-20000	0	9	1	124	2	824
Muslim-Others	NonFormal-Other	Hilly	30000-50000	0	0	0	15	0	19
Chettri	NonFormal-Other	Hilly	20000-30000	0	47	0	420	0	944
Muslim-Others	Illiterate	Himalayan	10000-20000	0	2	0	22	0	365
Newar	NonFormal-Other	Himalayan	20000-30000	1	7	0	172	1	490
Tamang	Secondary	Himalayan	0-10000	1	3	1	221	5	3645
Madhesi	University	Hilly	20000-30000	0	0	0	68	4	17
Chepang-Thami	Illiterate	Himalayan	0-10000	0	1	1	3	1	1737
Muslim-Others	University	Hilly	0-10000	0	0	0	7	0	10
Madhesi	Secondary	Hilly	20000-30000	0	0	1	143	1	29
Gurung-Magar	Secondary	Hilly	50000-ABOVE	0	1	0	65	0	33
Dalit	Illiterate	Hilly	20000-30000	0	25	1	114	0	992
Chettri	Primary	Hilly	50000-ABOVE	0	5	0	75	0	84
Madhesi	University	Hilly	10000-20000	1	0	0	48	1	32
Muslim-Others	Secondary	Hilly	0-10000	0	3	0	40	0	411
Brahman	Primary	Himalayan	20000-30000	1	14	2	156	0	627
Rai-Limbu	NonFormal-Other	Hilly	50000-ABOVE	0	0	0	4	0	23
Madhesi	University	Hilly	0-10000	0	0	0	11	0	9
Muslim-Others	NonFormal-Other	Hilly	20000-30000	0	2	0	25	0	62
Madhesi	NonFormal-Other	Hilly	50000-ABOVE	0	0	0	5	0	4
Gurung-Magar	NonFormal-Other	Himalayan	50000-ABOVE	0	0	0	29	0	68
Muslim-Others	Secondary	Hilly	20000-30000	0	0	0	71	0	75
Chettri	Primary	Himalayan	0-10000	1	20	3	257	3	6585
Madhesi	NonFormal-Other	Hilly	10000-20000	0	1	1	45	0	72
Newar	Secondary	Himalayan	0-10000	1	11	0	215	2	1312
Madhesi	Secondary	Himalayan	50000-ABOVE	0	0	0	2	0	1
Madhesi	Primary	Himalayan	50000-ABOVE	0	0	0	0	0	2
Dalit	Primary	Himalayan	10000-20000	1	17	1	247	1	2602
Newar	NonFormal-Other	Himalayan	0-10000	1	9	0	106	0	2274
Rai-Limbu	University	Hilly	0-10000	0	1	0	7	0	28
Muslim-Others	Illiterate	Himalayan	0-10000	0	5	1	28	0	1470
Dalit	University	Hilly	20000-30000	0	1	0	20	0	22
Chettri	Primary	Hilly	10000-20000	1	123	3	1141	1	4559
Brahman	Primary	Hilly	10000-20000	0	265	4	924	0	3284
Brahman	Secondary	Himalayan	30000-50000	0	3	0	262	0	428
Dalit	Primary	Himalayan	0-10000	1	36	2	106	5	4011
Tamang	Illiterate	Hilly	50000-ABOVE	0	8	0	27	0	193
Madhesi	Primary	Hilly	30000-50000	0	0	0	13	0	10
Rai-Limbu	Illiterate	Himalayan	20000-30000	0	4	0	29	0	372
Chepang-Thami	NonFormal-Other	Himalayan	0-10000	0	1	0	2	0	1101
Tamang	NonFormal-Other	Himalayan	50000-ABOVE	0	1	0	36	0	128
Madhesi	University	Himalayan	50000-ABOVE	0	0	0	1	0	0
Rai-Limbu	Illiterate	Hilly	50000-ABOVE	0	0	0	3	0	31
Rai-Limbu	Secondary	Himalayan	0-10000	0	3	0	34	0	958
Tamang	University	Hilly	30000-50000	0	0	0	36	0	27
Madhesi	University	Hilly	20000-30000	0	0	0	68	4	17
Gurung-Magar	University	Himalayan	10000-20000	0	0	0	12	1	80
Dalit	Illiterate	Hilly	0-10000	2	150	4	191	10	16560
Chepang-Thami	Illiterate	Himalayan	20000-30000	0	0	0	2	0	89
Chepang-Thami	NonFormal-Other	Himalayan	30000-50000	0	0	0	2	0	13
Newar	Secondary	Himalayan	0-10000	1	11	0	215	2	1312
Dalit	NonFormal-Other	Hilly	10000-20000	1	57	0	282	2	2828
Chettri	Primary	Himalayan	0-10000	1	20	3	257	3	6585
Dalit	Secondary	Hilly	20000-30000	0	10	1	179	1	348
Rai-Limbu	University	Himalayan	10000-20000	0	0	0	12	0	74
Chettri	NonFormal-Other	Himalayan	30000-50000	0	2	0	67	0	261
Muslim-Others	University	Hilly	30000-50000	0	2	0	12	0	11
Dalit	University	Hilly	30000-50000	0	0	0	9	0	8
Brahman	University	Hilly	0-10000	0	13	0	108	0	398
Tamang	NonFormal-Other	Hilly	0-10000	2	107	6	291	3	13880
Newar	Illiterate	Hilly	0-10000	2	112	2	430	4	6863
Newar	Secondary	Himalayan	20000-30000	3	2	1	618	2	656
Newar	Primary	Himalayan	0-10000	2	12	1	157	3	2211
Rai-Limbu	University	Himalayan	0-10000	0	0	0	3	0	34
Gurung-Magar	Primary	Himalayan	50000-ABOVE	0	1	0	35	0	89
Chettri	NonFormal-Other	Himalayan	50000-ABOVE	1	1	0	33	0	114
Tamang	University	Hilly	30000-50000	0	0	0	36	0	27
Dalit	University	Hilly	10000-20000	0	1	0	24	0	72
Brahman	NonFormal-Other	Himalayan	10000-20000	1	33	0	282	0	3079
Chepang-Thami	Secondary	Himalayan	50000-ABOVE	0	0	0	0	0	1
Gurung-Magar	University	Himalayan	0-10000	0	0	0	4	0	24
Dalit	University	Himalayan	0-10000	0	0	0	1	0	16
Brahman	Illiterate	Himalayan	10000-20000	0	20	0	188	0	2077
Chettri	NonFormal-Other	Hilly	10000-20000	2	107	0	860	0	4039
Chettri	University	Hilly	20000-30000	0	7	0	272	1	212
Rai-Limbu	Illiterate	Hilly	10000-20000	1	10	0	70	0	878
Dalit	Illiterate	Hilly	0-10000	2	150	4	191	10	16560
Gurung-Magar	Primary	Hilly	20000-30000	0	34	0	319	2	753
Brahman	Secondary	Himalayan	30000-50000	0	3	0	262	0	428
Newar	NonFormal-Other	Himalayan	30000-50000	0	1	0	61	0	134
Gurung-Magar	Secondary	Himalayan	50000-ABOVE	0	0	0	26	0	59
Muslim-Others	Primary	Hilly	10000-20000	0	1	0	115	0	368
Chepang-Thami	Primary	Hilly	30000-50000	0	0	0	2	0	7
Newar	Primary	Hilly	20000-30000	0	73	0	611	0	574
Chepang-Thami	NonFormal-Other	Hilly	20000-30000	0	1	0	1	0	19
Madhesi	Illiterate	Hilly	20000-30000	0	0	0	34	0	40
Rai-Limbu	NonFormal-Other	Himalayan	0-10000	0	1	2	46	1	2091
Tamang	Primary	Hilly	50000-ABOVE	0	4	0	51	0	110
Dalit	NonFormal-Other	Himalayan	30000-50000	0	1	0	15	0	85
Newar	NonFormal-Other	Himalayan	10000-20000	2	4	0	288	0	1621
Dalit	Illiterate	Himalayan	10000-20000	1	13	3	106	0	2371
Rai-Limbu	Primary	Hilly	20000-30000	0	3	0	48	0	201
Gurung-Magar	Secondary	Hilly	0-10000	1	32	0	331	1	2688
Muslim-Others	NonFormal-Other	Himalayan	50000-ABOVE	0	0	0	2	0	6
Muslim-Others	Illiterate	Himalayan	30000-50000	0	0	0	2	0	20
Brahman	NonFormal-Other	Hilly	10000-20000	1	235	0	1064	0	3588
Chettri	Secondary	Hilly	50000-ABOVE	0	8	0	185	0	131
Muslim-Others	NonFormal-Other	Himalayan	0-10000	0	0	0	19	0	684
Dalit	Secondary	Himalayan	50000-ABOVE	0	0	0	5	1	14
Madhesi	Illiterate	Himalayan	0-10000	0	0	0	6	0	240
Rai-Limbu	Secondary	Hilly	50000-ABOVE	0	0	0	15	0	20
Tamang	University	Hilly	20000-30000	0	5	0	57	0	82
Dalit	NonFormal-Other	Hilly	0-10000	0	53	1	167	5	7186
Newar	University	Hilly	50000-ABOVE	0	1	0	72	0	14
Brahman	Primary	Himalayan	10000-20000	0	14	0	261	1	2249
Gurung-Magar	Primary	Hilly	50000-ABOVE	0	1	0	28	0	53
Brahman	Illiterate	Himalayan	10000-20000	0	20	0	188	0	2077
Newar	Primary	Hilly	0-10000	1	126	1	329	2	4103
Chettri	Secondary	Himalayan	50000-ABOVE	1	1	1	135	1	171
Madhesi	Primary	Himalayan	30000-50000	0	0	0	0	0	6
Chettri	University	Himalayan	50000-ABOVE	0	0	0	62	0	47
Rai-Limbu	University	Hilly	10000-20000	0	2	0	15	0	50
Rai-Limbu	Illiterate	Himalayan	20000-30000	0	4	0	29	0	372
Madhesi	Primary	Hilly	0-10000	0	5	1	41	1	157
Chepang-Thami	Secondary	Himalayan	0-10000	0	0	0	1	0	216
Chettri	University	Himalayan	30000-50000	0	2	0	94	0	121
Chepang-Thami	Primary	Hilly	0-10000	0	3	0	19	3	1624
Madhesi	NonFormal-Other	Hilly	10000-20000	0	1	1	45	0	72
Muslim-Others	NonFormal-Other	Hilly	30000-50000	0	0	0	15	0	19
Gurung-Magar	Secondary	Himalayan	30000-50000	0	2	0	46	0	163
Tamang	University	Himalayan	20000-30000	0	0	0	50	0	94
Chepang-Thami	NonFormal-Other	Hilly	10000-20000	0	0	0	5	0	150
Madhesi	University	Himalayan	30000-50000	0	0	0	2	0	2
Muslim-Others	NonFormal-Other	Himalayan	30000-50000	0	0	0	5	0	27
Chettri	Illiterate	Hilly	30000-50000	0	5	0	76	0	245
Brahman	Illiterate	Hilly	10000-20000	0	213	1	666	1	3245
Gurung-Magar	Primary	Hilly	10000-20000	0	107	2	641	3	3076
Chettri	NonFormal-Other	Hilly	0-10000	2	79	4	333	2	7661
Brahman	Primary	Himalayan	20000-30000	1	14	2	156	0	627
Muslim-Others	University	Himalayan	50000-ABOVE	0	0	0	0	0	0
Chettri	University	Hilly	0-10000	0	3	0	36	1	190
Tamang	Secondary	Himalayan	10000-20000	1	9	1	614	2	3594
Muslim-Others	NonFormal-Other	Hilly	30000-50000	0	0	0	15	0	19
Chepang-Thami	University	Hilly	20000-30000	0	0	0	0	0	1
Dalit	University	Hilly	20000-30000	0	1	0	20	0	22
Madhesi	Illiterate	Hilly	50000-ABOVE	0	0	0	4	0	0
Newar	Secondary	Himalayan	0-10000	1	11	0	215	2	1312
Madhesi	University	Hilly	30000-50000	0	0	0	15	0	6
Chettri	University	Hilly	20000-30000	0	7	0	272	1	212
Newar	Illiterate	Himalayan	0-10000	0	16	0	186	2	4669
Rai-Limbu	Illiterate	Hilly	10000-20000	1	10	0	70	0	878
Chettri	Secondary	Hilly	50000-ABOVE	0	8	0	185	0	131
Dalit	Secondary	Hilly	20000-30000	0	10	1	179	1	348
Gurung-Magar	Primary	Himalayan	0-10000	0	4	1	66	0	3330
Chepang-Thami	NonFormal-Other	Hilly	50000-ABOVE	0	0	0	0	0	0
Chepang-Thami	Illiterate	Hilly	0-10000	0	7	0	9	9	3842
Madhesi	Illiterate	Hilly	50000-ABOVE	0	0	0	4	0	0
Chettri	Primary	Hilly	20000-30000	1	33	0	562	0	1035
Muslim-Others	NonFormal-Other	Himalayan	30000-50000	0	0	0	5	0	27
Muslim-Others	NonFormal-Other	Hilly	50000-ABOVE	0	0	0	5	0	2
Dalit	Secondary	Hilly	30000-50000	0	3	0	47	0	62
Chepang-Thami	University	Hilly	20000-30000	0	0	0	0	0	1
Rai-Limbu	Secondary	Hilly	30000-50000	0	0	0	21	1	36
Brahman	University	Himalayan	10000-20000	2	5	3	208	6	809
Dalit	Secondary	Himalayan	50000-ABOVE	0	0	0	5	1	14
