Ethnicity	EducationLevel	GeoRegion	IncomeGroup	Electricity	GobarGas	Kerosene	LPGas	Others	Wood
Newar	Primary	Hilly	50000-ABOVE	1	3	1	61	0	49
Brahman	University	Hilly	30000-50000	0	15	0	325	2	193
Chettri	Illiterate	Himalayan	10000-20000	1	9	0	223	2	3519
Muslim-Others	NonFormal-Other	Himalayan	20000-30000	0	0	0	13	1	88
Brahman	Secondary	Himalayan	0-10000	0	47	2	234	5	3624
Tamang	University	Hilly	50000-ABOVE	0	0	0	8	0	8
Chettri	Illiterate	Hilly	20000-30000	0	28	2	229	2	887
Madhesi	University	Himalayan	20000-30000	0	0	0	9	0	10
Dalit	Illiterate	Hilly	0-10000	2	150	4	191	10	16560
Newar	Secondary	Hilly	10000-20000	2	123	4	1979	0	2173
Brahman	Secondary	Himalayan	0-10000	0	47	2	234	5	3624
Muslim-Others	Secondary	Himalayan	30000-50000	0	1	0	9	0	22
Chettri	Secondary	Hilly	30000-50000	0	15	0	438	0	372
Brahman	Secondary	Himalayan	30000-50000	0	3	0	262	0	428
Chepang-Thami	University	Himalayan	0-10000	0	0	0	0	0	4
Madhesi	Secondary	Himalayan	10000-20000	2	0	0	16	0	41
Muslim-Others	Primary	Hilly	30000-50000	0	1	0	21	0	19
Dalit	University	Himalayan	20000-30000	0	0	0	11	0	17
Brahman	University	Hilly	20000-30000	1	41	2	781	3	583
Brahman	University	Hilly	20000-30000	1	41	2	781	3	583
Madhesi	NonFormal-Other	Himalayan	30000-50000	0	0	0	0	0	5
Madhesi	Secondary	Hilly	50000-ABOVE	0	0	0	18	0	5
Tamang	University	Himalayan	20000-30000	0	0	0	50	0	94
Dalit	University	Hilly	0-10000	0	1	0	11	0	33
Chepang-Thami	University	Himalayan	30000-50000	0	0	0	0	0	1
Dalit	Secondary	Himalayan	0-10000	0	24	1	43	2	991
Newar	NonFormal-Other	Himalayan	10000-20000	2	4	0	288	0	1621
Tamang	Primary	Hilly	0-10000	6	89	3	421	15	16590
Tamang	Primary	Himalayan	30000-50000	0	1	0	125	0	382
Madhesi	Primary	Himalayan	20000-30000	0	0	0	8	0	32
Madhesi	Illiterate	Hilly	50000-ABOVE	0	0	0	4	0	0
Chettri	Secondary	Hilly	30000-50000	0	15	0	438	0	372
Tamang	University	Hilly	50000-ABOVE	0	0	0	8	0	8
Chettri	NonFormal-Other	Hilly	20000-30000	0	47	0	420	0	944
Brahman	NonFormal-Other	Himalayan	0-10000	0	27	0	112	3	4089
Muslim-Others	University	Himalayan	30000-50000	0	0	0	2	0	3
Newar	Secondary	Himalayan	30000-50000	4	3	1	270	0	189
Rai-Limbu	Illiterate	Himalayan	10000-20000	0	6	0	63	0	1494
Gurung-Magar	Secondary	Hilly	20000-30000	0	25	0	407	0	467
Rai-Limbu	Secondary	Hilly	30000-50000	0	0	0	21	1	36
Newar	Secondary	Himalayan	10000-20000	1	13	2	1030	6	1855
Brahman	Secondary	Hilly	20000-30000	0	236	0	2246	4	2021
Tamang	NonFormal-Other	Himalayan	10000-20000	0	10	1	332	2	5846
Dalit	NonFormal-Other	Hilly	30000-50000	0	0	0	25	0	125
Tamang	Illiterate	Himalayan	0-10000	3	17	4	266	22	30511
Rai-Limbu	Illiterate	Hilly	20000-30000	0	2	0	24	0	219
Chepang-Thami	Secondary	Himalayan	30000-50000	0	0	0	1	0	2
Madhesi	Secondary	Himalayan	50000-ABOVE	0	0	0	2	0	1
Newar	Secondary	Hilly	50000-ABOVE	0	1	0	261	1	66
Gurung-Magar	Illiterate	Himalayan	10000-20000	1	5	0	84	2	3065
Newar	Illiterate	Himalayan	20000-30000	0	5	1	116	0	555
Newar	Primary	Himalayan	30000-50000	1	2	0	132	0	146
Chepang-Thami	University	Hilly	10000-20000	0	0	0	3	0	2
Rai-Limbu	Secondary	Hilly	0-10000	0	16	0	79	0	1197
Chettri	NonFormal-Other	Hilly	50000-ABOVE	0	2	0	47	0	71
Newar	Secondary	Himalayan	30000-50000	4	3	1	270	0	189
Madhesi	Primary	Himalayan	10000-20000	0	0	0	9	0	61
Dalit	NonFormal-Other	Himalayan	0-10000	0	18	1	38	1	3447
Muslim-Others	Secondary	Himalayan	10000-20000	0	1	0	57	0	304
Muslim-Others	University	Himalayan	50000-ABOVE	0	0	0	0	0	0
Rai-Limbu	Illiterate	Himalayan	0-10000	0	10	1	33	2	4371
Chettri	Illiterate	Himalayan	50000-ABOVE	0	0	0	23	0	130
Chepang-Thami	NonFormal-Other	Hilly	10000-20000	0	0	0	5	0	150
Chettri	NonFormal-Other	Himalayan	30000-50000	0	2	0	67	0	261
Madhesi	Secondary	Hilly	20000-30000	0	0	1	143	1	29
Gurung-Magar	Secondary	Himalayan	0-10000	0	5	1	68	1	1332
Dalit	Secondary	Hilly	0-10000	2	26	0	147	1	2067
Brahman	NonFormal-Other	Himalayan	10000-20000	1	33	0	282	0	3079
Chepang-Thami	Secondary	Hilly	30000-50000	0	0	0	0	0	3
Brahman	Illiterate	Himalayan	20000-30000	0	6	0	93	0	718
Chettri	Primary	Hilly	10000-20000	1	123	3	1141	1	4559
Madhesi	University	Hilly	30000-50000	0	0	0	15	0	6
Madhesi	University	Hilly	50000-ABOVE	0	0	0	15	0	0
Tamang	Secondary	Hilly	20000-30000	1	14	0	449	1	824
Muslim-Others	University	Himalayan	0-10000	0	0	0	2	0	7
Chettri	University	Himalayan	50000-ABOVE	0	0	0	62	0	47
Tamang	Primary	Himalayan	30000-50000	0	1	0	125	0	382
Chepang-Thami	Secondary	Hilly	50000-ABOVE	0	0	0	0	0	3
Gurung-Magar	NonFormal-Other	Hilly	30000-50000	0	7	0	67	0	199
Madhesi	Secondary	Himalayan	20000-30000	0	0	0	13	0	22
Chepang-Thami	Primary	Himalayan	30000-50000	0	0	0	0	0	8
Madhesi	Primary	Himalayan	10000-20000	0	0	0	9	0	61
Chepang-Thami	Primary	Himalayan	0-10000	0	0	0	5	0	929
Brahman	Primary	Hilly	30000-50000	0	35	1	199	0	292
Newar	NonFormal-Other	Hilly	20000-30000	0	54	1	534	0	593
Muslim-Others	NonFormal-Other	Himalayan	20000-30000	0	0	0	13	1	88
Tamang	Illiterate	Hilly	30000-50000	1	17	0	74	0	686
Muslim-Others	Primary	Hilly	50000-ABOVE	0	0	0	6	0	5
Muslim-Others	Illiterate	Hilly	50000-ABOVE	0	0	0	3	0	10
Rai-Limbu	Primary	Himalayan	10000-20000	1	9	0	118	2	1272
Newar	Primary	Himalayan	20000-30000	1	9	2	346	0	617
Rai-Limbu	University	Himalayan	20000-30000	0	0	0	15	0	37
Dalit	Illiterate	Himalayan	50000-ABOVE	0	0	0	3	0	35
Chepang-Thami	Secondary	Hilly	20000-30000	0	0	0	5	0	11
Chettri	NonFormal-Other	Hilly	10000-20000	2	107	0	860	0	4039
Gurung-Magar	University	Hilly	10000-20000	0	0	0	43	1	111
Madhesi	Illiterate	Hilly	0-10000	0	0	0	27	2	614
Madhesi	Secondary	Himalayan	0-10000	0	0	0	5	0	29
Tamang	Secondary	Hilly	20000-30000	1	14	0	449	1	824
Muslim-Others	NonFormal-Other	Himalayan	30000-50000	0	0	0	5	0	27
Tamang	Primary	Hilly	10000-20000	4	79	1	1196	7	7647
Tamang	Secondary	Hilly	30000-50000	0	9	0	164	1	232
Brahman	Secondary	Himalayan	0-10000	0	47	2	234	5	3624
Tamang	University	Himalayan	0-10000	0	0	0	13	0	95
Rai-Limbu	University	Hilly	30000-50000	0	1	0	3	1	4
Newar	NonFormal-Other	Hilly	0-10000	0	90	1	360	2	3941
Madhesi	NonFormal-Other	Himalayan	30000-50000	0	0	0	0	0	5
Chepang-Thami	Secondary	Hilly	0-10000	0	0	0	13	0	197
Brahman	Illiterate	Himalayan	10000-20000	0	20	0	188	0	2077
Gurung-Magar	University	Himalayan	0-10000	0	0	0	4	0	24
Brahman	Secondary	Himalayan	0-10000	0	47	2	234	5	3624
Dalit	Illiterate	Hilly	10000-20000	0	98	2	279	1	4195
Tamang	Primary	Himalayan	50000-ABOVE	0	1	0	67	0	110
Chettri	University	Hilly	20000-30000	0	7	0	272	1	212
Rai-Limbu	Primary	Hilly	10000-20000	0	22	2	124	1	740
Madhesi	Primary	Himalayan	0-10000	0	0	0	8	0	107
Chettri	Illiterate	Himalayan	20000-30000	0	2	0	109	1	996
Rai-Limbu	Illiterate	Hilly	20000-30000	0	2	0	24	0	219
Madhesi	NonFormal-Other	Hilly	50000-ABOVE	0	0	0	5	0	4
Madhesi	Secondary	Himalayan	20000-30000	0	0	0	13	0	22
Tamang	Illiterate	Hilly	50000-ABOVE	0	8	0	27	0	193
Muslim-Others	University	Himalayan	20000-30000	0	1	1	4	0	11
Newar	Illiterate	Himalayan	50000-ABOVE	0	0	0	19	0	50
Tamang	NonFormal-Other	Himalayan	20000-30000	1	5	1	215	0	1794
Madhesi	University	Hilly	50000-ABOVE	0	0	0	15	0	0
Madhesi	Illiterate	Himalayan	30000-50000	0	0	0	0	0	12
Tamang	University	Hilly	50000-ABOVE	0	0	0	8	0	8
Gurung-Magar	Illiterate	Hilly	30000-50000	0	6	0	30	0	162
Chettri	Illiterate	Himalayan	50000-ABOVE	0	0	0	23	0	130
Chepang-Thami	NonFormal-Other	Himalayan	0-10000	0	1	0	2	0	1101
Dalit	Secondary	Hilly	20000-30000	0	10	1	179	1	348
Rai-Limbu	Primary	Hilly	10000-20000	0	22	2	124	1	740
Madhesi	Primary	Hilly	30000-50000	0	0	0	13	0	10
