Ethnicity	EducationLevel	GeoRegion	IncomeGroup	Electricity	GobarGas	Kerosene	LPGas	Others	Wood
Muslim-Others	Secondary	Hilly	20000-30000	0	0	0	71	0	75
Rai-Limbu	University	Himalayan	30000-50000	0	0	0	7	0	8
Muslim-Others	Primary	Hilly	20000-30000	0	0	0	52	0	80
Chettri	Illiterate	Himalayan	0-10000	2	20	2	183	2	11249
Rai-Limbu	Illiterate	Hilly	50000-ABOVE	0	0	0	3	0	31
Tamang	Secondary	Hilly	0-10000	0	27	3	377	6	4597
Madhesi	University	Hilly	50000-ABOVE	0	0	0	15	0	0
Chepang-Thami	University	Hilly	10000-20000	0	0	0	3	0	2
Gurung-Magar	NonFormal-Other	Himalayan	0-10000	2	6	2	52	3	2819
Newar	Secondary	Hilly	30000-50000	0	16	1	596	0	145
Dalit	Secondary	Hilly	10000-20000	1	29	1	343	3	1378
Newar	NonFormal-Other	Himalayan	0-10000	1	9	0	106	0	2274
Chettri	Illiterate	Himalayan	20000-30000	0	2	0	109	1	996
Dalit	Primary	Hilly	50000-ABOVE	0	0	0	16	0	29
Tamang	University	Himalayan	30000-50000	0	0	0	29	0	33
Chepang-Thami	NonFormal-Other	Himalayan	10000-20000	0	0	0	6	0	496
Newar	NonFormal-Other	Himalayan	0-10000	1	9	0	106	0	2274
Chepang-Thami	NonFormal-Other	Himalayan	0-10000	0	1	0	2	0	1101
Dalit	University	Hilly	20000-30000	0	1	0	20	0	22
Chepang-Thami	Secondary	Himalayan	20000-30000	0	0	0	11	0	96
Madhesi	Primary	Himalayan	30000-50000	0	0	0	0	0	6
Chettri	Primary	Hilly	50000-ABOVE	0	5	0	75	0	84
Dalit	Secondary	Hilly	50000-ABOVE	0	0	0	7	0	13
Muslim-Others	Illiterate	Hilly	50000-ABOVE	0	0	0	3	0	10
Gurung-Magar	NonFormal-Other	Hilly	20000-30000	0	28	0	227	0	910
Dalit	Illiterate	Hilly	10000-20000	0	98	2	279	1	4195
Brahman	University	Himalayan	10000-20000	2	5	3	208	6	809
Gurung-Magar	Primary	Himalayan	10000-20000	0	0	0	157	0	2360
Gurung-Magar	University	Himalayan	50000-ABOVE	0	0	0	4	0	9
Brahman	Illiterate	Himalayan	10000-20000	0	20	0	188	0	2077
Muslim-Others	University	Hilly	30000-50000	0	2	0	12	0	11
Rai-Limbu	University	Himalayan	10000-20000	0	0	0	12	0	74
Newar	NonFormal-Other	Hilly	50000-ABOVE	0	2	0	52	0	57
Rai-Limbu	NonFormal-Other	Himalayan	10000-20000	0	3	0	77	1	1073
Tamang	Secondary	Himalayan	30000-50000	0	2	0	176	0	324
Chettri	NonFormal-Other	Himalayan	0-10000	1	13	2	170	2	7136
Newar	Secondary	Hilly	0-10000	2	63	0	441	0	2245
Chettri	University	Himalayan	50000-ABOVE	0	0	0	62	0	47
Madhesi	Secondary	Himalayan	0-10000	0	0	0	5	0	29
Tamang	Secondary	Hilly	10000-20000	0	51	0	1008	5	3311
Chettri	Primary	Hilly	20000-30000	1	33	0	562	0	1035
Dalit	NonFormal-Other	Himalayan	50000-ABOVE	0	0	0	6	0	21
Chettri	Illiterate	Himalayan	10000-20000	1	9	0	223	2	3519
Gurung-Magar	Secondary	Himalayan	30000-50000	0	2	0	46	0	163
Rai-Limbu	Primary	Hilly	0-10000	0	36	1	44	2	2330
Brahman	Primary	Himalayan	50000-ABOVE	0	0	0	37	0	64
Chepang-Thami	Primary	Hilly	10000-20000	0	0	0	16	0	242
Brahman	NonFormal-Other	Hilly	10000-20000	1	235	0	1064	0	3588
Madhesi	Secondary	Himalayan	10000-20000	2	0	0	16	0	41
Tamang	University	Himalayan	50000-ABOVE	0	0	0	12	0	11
