Ethnicity	EducationLevel	GeoRegion	IncomeGroup	Electricity	GobarGas	Kerosene	LPGas	Others	Wood
Brahman	University	Hilly	50000-ABOVE	0	2	0	204	1	68
Chettri	Illiterate	Hilly	20000-30000	0	28	2	229	2	887
Chettri	Primary	Hilly	30000-50000	0	17	0	150	0	266
Newar	Illiterate	Hilly	10000-20000	0	87	0	660	1	2188
Gurung-Magar	Illiterate	Himalayan	20000-30000	0	2	0	55	0	1025
Muslim-Others	NonFormal-Other	Hilly	50000-ABOVE	0	0	0	5	0	2
Tamang	Secondary	Himalayan	30000-50000	0	2	0	176	0	324
Tamang	University	Himalayan	30000-50000	0	0	0	29	0	33
Newar	Illiterate	Himalayan	0-10000	0	16	0	186	2	4669
Rai-Limbu	Primary	Himalayan	0-10000	0	3	0	49	1	1936
Madhesi	Illiterate	Himalayan	50000-ABOVE	0	0	0	0	0	3
Newar	University	Hilly	10000-20000	1	6	1	205	0	165
Dalit	Illiterate	Himalayan	10000-20000	1	13	3	106	0	2371
Muslim-Others	Primary	Himalayan	10000-20000	1	1	0	44	0	348
Chettri	Primary	Himalayan	10000-20000	1	23	1	639	1	5112
Muslim-Others	NonFormal-Other	Hilly	0-10000	0	4	0	32	0	665
Brahman	NonFormal-Other	Hilly	50000-ABOVE	0	13	0	86	0	112
Muslim-Others	Secondary	Himalayan	30000-50000	0	1	0	9	0	22
Brahman	Illiterate	Hilly	10000-20000	0	213	1	666	1	3245
Newar	NonFormal-Other	Hilly	30000-50000	0	12	1	135	0	150
Muslim-Others	University	Himalayan	20000-30000	0	1	1	4	0	11
Brahman	NonFormal-Other	Himalayan	0-10000	0	27	0	112	3	4089
Newar	Secondary	Hilly	0-10000	2	63	0	441	0	2245
Muslim-Others	Illiterate	Hilly	0-10000	0	7	0	50	0	1272
Madhesi	Primary	Himalayan	20000-30000	0	0	0	8	0	32
Gurung-Magar	Illiterate	Hilly	30000-50000	0	6	0	30	0	162
Chettri	Primary	Hilly	30000-50000	0	17	0	150	0	266
Newar	Illiterate	Hilly	10000-20000	0	87	0	660	1	2188
Gurung-Magar	NonFormal-Other	Himalayan	30000-50000	0	2	0	43	0	205
Madhesi	Illiterate	Himalayan	10000-20000	0	0	0	2	0	69
Chepang-Thami	University	Hilly	50000-ABOVE	0	0	0	0	0	0
Chettri	Secondary	Himalayan	20000-30000	4	6	1	726	1	1989
Newar	Illiterate	Himalayan	50000-ABOVE	0	0	0	19	0	50
Brahman	Illiterate	Himalayan	20000-30000	0	6	0	93	0	718
Gurung-Magar	University	Hilly	50000-ABOVE	0	1	0	8	0	3
Brahman	University	Himalayan	10000-20000	2	5	3	208	6	809
Brahman	Illiterate	Himalayan	0-10000	1	24	1	118	4	5608
Dalit	Secondary	Himalayan	50000-ABOVE	0	0	0	5	1	14
Chettri	NonFormal-Other	Himalayan	50000-ABOVE	1	1	0	33	0	114
Muslim-Others	Illiterate	Hilly	50000-ABOVE	0	0	0	3	0	10
Gurung-Magar	NonFormal-Other	Hilly	20000-30000	0	28	0	227	0	910
Gurung-Magar	Primary	Hilly	0-10000	1	71	1	275	6	6962
Newar	University	Hilly	50000-ABOVE	0	1	0	72	0	14
Chettri	University	Hilly	0-10000	0	3	0	36	1	190
Gurung-Magar	NonFormal-Other	Himalayan	20000-30000	1	3	0	66	0	672
Madhesi	Primary	Hilly	50000-ABOVE	0	0	0	6	0	5
Newar	Secondary	Himalayan	30000-50000	4	3	1	270	0	189
Gurung-Magar	Illiterate	Hilly	0-10000	2	78	4	205	6	12736
Madhesi	University	Himalayan	50000-ABOVE	0	0	0	1	0	0
