Ethnicity	EducationLevel	GeoRegion	IncomeGroup	Electricity	GobarGas	Kerosene	LPGas	Others	Wood
Muslim-Others	Illiterate	Himalayan	30000-50000	0	0	0	2	0	20
Dalit	Primary	Himalayan	20000-30000	0	3	1	120	0	539
Chepang-Thami	Illiterate	Himalayan	0-10000	0	1	1	3	1	1737
Chepang-Thami	NonFormal-Other	Himalayan	10000-20000	0	0	0	6	0	496
Tamang	Illiterate	Hilly	50000-ABOVE	0	8	0	27	0	193
Gurung-Magar	NonFormal-Other	Hilly	30000-50000	0	7	0	67	0	199
Gurung-Magar	Illiterate	Himalayan	20000-30000	0	2	0	55	0	1025
Chettri	Primary	Hilly	10000-20000	1	123	3	1141	1	4559
Tamang	NonFormal-Other	Himalayan	20000-30000	1	5	1	215	0	1794
Dalit	Secondary	Hilly	50000-ABOVE	0	0	0	7	0	13
Chettri	Illiterate	Himalayan	50000-ABOVE	0	0	0	23	0	130
Dalit	Primary	Himalayan	50000-ABOVE	0	0	0	10	0	17
Brahman	University	Hilly	10000-20000	3	43	0	662	3	974
Tamang	University	Himalayan	0-10000	0	0	0	13	0	95
Madhesi	Secondary	Himalayan	20000-30000	0	0	0	13	0	22
Newar	NonFormal-Other	Himalayan	50000-ABOVE	0	0	0	29	0	45
Tamang	NonFormal-Other	Hilly	10000-20000	0	59	2	716	4	6576
Rai-Limbu	NonFormal-Other	Hilly	50000-ABOVE	0	0	0	4	0	23
Chettri	Illiterate	Himalayan	0-10000	2	20	2	183	2	11249
Tamang	NonFormal-Other	Hilly	50000-ABOVE	0	6	0	43	0	122
Tamang	Primary	Hilly	0-10000	6	89	3	421	15	16590
Gurung-Magar	Illiterate	Himalayan	20000-30000	0	2	0	55	0	1025
Dalit	Illiterate	Himalayan	30000-50000	0	0	0	8	0	119
Rai-Limbu	University	Himalayan	10000-20000	0	0	0	12	0	74
Tamang	NonFormal-Other	Hilly	30000-50000	0	5	0	85	1	387
Madhesi	Illiterate	Himalayan	0-10000	0	0	0	6	0	240
Chettri	Illiterate	Hilly	50000-ABOVE	0	4	0	43	0	88
Chettri	Primary	Hilly	0-10000	4	69	0	382	4	7761
Rai-Limbu	Illiterate	Hilly	50000-ABOVE	0	0	0	3	0	31
Rai-Limbu	Primary	Hilly	20000-30000	0	3	0	48	0	201
Rai-Limbu	Illiterate	Hilly	0-10000	0	23	2	51	4	3999
