Ethnicity	EducationLevel	GeoRegion	IncomeGroup	Electricity	GobarGas	Kerosene	LPGas	Others	Wood
Chettri	Secondary	Hilly	20000-30000	1	83	1	1364	6	1411
Madhesi	Secondary	Hilly	30000-50000	1	1	1	51	0	8
Chepang-Thami	Secondary	Himalayan	10000-20000	0	1	0	13	0	333
Madhesi	Illiterate	Hilly	0-10000	0	0	0	27	2	614
Madhesi	NonFormal-Other	Hilly	50000-ABOVE	0	0	0	5	0	4
Rai-Limbu	Secondary	Himalayan	50000-ABOVE	0	0	0	35	1	36
Newar	Primary	Hilly	20000-30000	0	73	0	611	0	574
Gurung-Magar	Illiterate	Hilly	0-10000	2	78	4	205	6	12736
Rai-Limbu	Secondary	Hilly	10000-20000	0	12	0	156	0	670
Tamang	Primary	Hilly	0-10000	6	89	3	421	15	16590
Tamang	University	Himalayan	20000-30000	0	0	0	50	0	94
Dalit	Illiterate	Himalayan	30000-50000	0	0	0	8	0	119
Madhesi	University	Himalayan	0-10000	0	0	0	1	0	5
Chepang-Thami	Illiterate	Himalayan	0-10000	0	1	1	3	1	1737
Madhesi	Illiterate	Hilly	10000-20000	0	2	0	70	0	127
Gurung-Magar	Primary	Himalayan	30000-50000	0	0	0	57	1	245
Madhesi	Secondary	Hilly	0-10000	0	0	0	75	0	98
Gurung-Magar	NonFormal-Other	Himalayan	10000-20000	0	7	1	115	1	1806
Tamang	Illiterate	Himalayan	0-10000	3	17	4	266	22	30511
Rai-Limbu	NonFormal-Other	Himalayan	30000-50000	0	0	0	40	1	82
Chepang-Thami	Primary	Hilly	50000-ABOVE	0	0	0	1	0	1
Gurung-Magar	Primary	Hilly	30000-50000	0	12	0	76	0	181
Brahman	NonFormal-Other	Himalayan	10000-20000	1	33	0	282	0	3079
Tamang	Secondary	Hilly	20000-30000	1	14	0	449	1	824
Brahman	University	Himalayan	0-10000	0	3	0	30	2	235
Tamang	University	Hilly	30000-50000	0	0	0	36	0	27
Chettri	Primary	Himalayan	10000-20000	1	23	1	639	1	5112
Rai-Limbu	University	Himalayan	20000-30000	0	0	0	15	0	37
Tamang	University	Hilly	10000-20000	0	7	0	65	0	234
Dalit	Primary	Himalayan	20000-30000	0	3	1	120	0	539
