Ethnicity	EducationLevel	GeoRegion	IncomeGroup	Electricity	GobarGas	Kerosene	LPGas	Others	Wood
Dalit	Secondary	Hilly	50000-ABOVE	0	0	0	7	0	13
Rai-Limbu	University	Hilly	30000-50000	0	1	0	3	1	4
Rai-Limbu	University	Himalayan	50000-ABOVE	0	0	0	3	0	6
Dalit	Illiterate	Himalayan	10000-20000	1	13	3	106	0	2371
Newar	Secondary	Himalayan	10000-20000	1	13	2	1030	6	1855
Chettri	University	Hilly	10000-20000	1	8	0	262	3	484
Tamang	Secondary	Himalayan	50000-ABOVE	0	0	0	97	2	111
Gurung-Magar	Illiterate	Himalayan	20000-30000	0	2	0	55	0	1025
Gurung-Magar	Secondary	Himalayan	10000-20000	1	4	2	196	2	1448
Chepang-Thami	University	Himalayan	50000-ABOVE	0	0	0	0	0	0
Newar	Illiterate	Himalayan	20000-30000	0	5	1	116	0	555
Tamang	University	Hilly	30000-50000	0	0	0	36	0	27
Rai-Limbu	University	Hilly	0-10000	0	1	0	7	0	28
Gurung-Magar	Illiterate	Himalayan	50000-ABOVE	0	0	0	25	0	106
Gurung-Magar	Illiterate	Hilly	0-10000	2	78	4	205	6	12736
Rai-Limbu	Illiterate	Hilly	20000-30000	0	2	0	24	0	219
Rai-Limbu	NonFormal-Other	Himalayan	30000-50000	0	0	0	40	1	82
Brahman	Secondary	Himalayan	0-10000	0	47	2	234	5	3624
Rai-Limbu	Primary	Hilly	50000-ABOVE	0	0	0	7	0	22
Gurung-Magar	University	Himalayan	30000-50000	0	0	0	11	0	14
Gurung-Magar	Primary	Hilly	20000-30000	0	34	0	319	2	753
Muslim-Others	NonFormal-Other	Hilly	20000-30000	0	2	0	25	0	62
Newar	Primary	Hilly	20000-30000	0	73	0	611	0	574
Chepang-Thami	Secondary	Himalayan	50000-ABOVE	0	0	0	0	0	1
Newar	University	Hilly	20000-30000	0	6	0	284	0	112
Tamang	Illiterate	Himalayan	30000-50000	1	1	0	75	0	710
Chettri	Secondary	Hilly	20000-30000	1	83	1	1364	6	1411
Madhesi	University	Himalayan	10000-20000	1	1	0	5	0	5
Chepang-Thami	University	Himalayan	30000-50000	0	0	0	0	0	1
Dalit	NonFormal-Other	Himalayan	20000-30000	0	0	1	40	0	397
Madhesi	Illiterate	Hilly	50000-ABOVE	0	0	0	4	0	0
Muslim-Others	NonFormal-Other	Himalayan	30000-50000	0	0	0	5	0	27
Muslim-Others	Primary	Hilly	30000-50000	0	1	0	21	0	19
Brahman	Primary	Himalayan	0-10000	0	25	0	107	2	2870
Tamang	Primary	Himalayan	0-10000	3	6	1	236	13	10044
Chepang-Thami	Primary	Himalayan	0-10000	0	0	0	5	0	929
