Ethnicity	EducationLevel	GeoRegion	IncomeGroup	Electricity	GobarGas	Kerosene	LPGas	Others	Wood
Brahman	University	Himalayan	50000-ABOVE	0	0	0	61	0	49
Muslim-Others	NonFormal-Other	Himalayan	0-10000	0	0	0	19	0	684
Newar	NonFormal-Other	Hilly	20000-30000	0	54	1	534	0	593
Gurung-Magar	Primary	Himalayan	50000-ABOVE	0	1	0	35	0	89
Rai-Limbu	University	Himalayan	20000-30000	0	0	0	15	0	37
Muslim-Others	Secondary	Himalayan	20000-30000	1	0	0	28	0	85
Newar	NonFormal-Other	Hilly	10000-20000	1	180	0	782	0	2284
Gurung-Magar	Secondary	Hilly	30000-50000	0	5	0	127	0	133
Brahman	Primary	Hilly	20000-30000	0	92	0	639	2	1002
Brahman	University	Hilly	20000-30000	1	41	2	781	3	583
Tamang	Illiterate	Himalayan	10000-20000	0	4	1	319	3	8946
Rai-Limbu	Primary	Hilly	30000-50000	0	1	0	13	0	59
Tamang	University	Himalayan	20000-30000	0	0	0	50	0	94
Muslim-Others	University	Hilly	0-10000	0	0	0	7	0	10
Dalit	Secondary	Hilly	10000-20000	1	29	1	343	3	1378
Tamang	Primary	Hilly	0-10000	6	89	3	421	15	16590
Brahman	University	Hilly	20000-30000	1	41	2	781	3	583
Madhesi	Primary	Himalayan	30000-50000	0	0	0	0	0	6
Tamang	University	Hilly	0-10000	0	1	0	17	0	150
Brahman	University	Himalayan	10000-20000	2	5	3	208	6	809
Chettri	Secondary	Hilly	20000-30000	1	83	1	1364	6	1411
Dalit	Illiterate	Himalayan	30000-50000	0	0	0	8	0	119
Rai-Limbu	University	Hilly	0-10000	0	1	0	7	0	28
Rai-Limbu	Illiterate	Himalayan	0-10000	0	10	1	33	2	4371
Rai-Limbu	Illiterate	Himalayan	20000-30000	0	4	0	29	0	372
Chettri	Primary	Hilly	10000-20000	1	123	3	1141	1	4559
Chettri	University	Himalayan	50000-ABOVE	0	0	0	62	0	47
Chettri	University	Hilly	30000-50000	1	8	0	146	1	74
Tamang	Secondary	Himalayan	0-10000	1	3	1	221	5	3645
Chettri	Secondary	Himalayan	50000-ABOVE	1	1	1	135	1	171
Newar	NonFormal-Other	Hilly	0-10000	0	90	1	360	2	3941
Muslim-Others	Primary	Himalayan	20000-30000	0	0	0	14	0	109
Muslim-Others	University	Himalayan	0-10000	0	0	0	2	0	7
Tamang	NonFormal-Other	Himalayan	50000-ABOVE	0	1	0	36	0	128
Tamang	NonFormal-Other	Hilly	0-10000	2	107	6	291	3	13880
Newar	Primary	Himalayan	30000-50000	1	2	0	132	0	146
Tamang	NonFormal-Other	Hilly	0-10000	2	107	6	291	3	13880
Dalit	NonFormal-Other	Himalayan	50000-ABOVE	0	0	0	6	0	21
Chettri	Primary	Himalayan	50000-ABOVE	0	2	0	37	0	97
Madhesi	NonFormal-Other	Himalayan	0-10000	0	0	0	0	0	109
Gurung-Magar	Primary	Hilly	20000-30000	0	34	0	319	2	753
Dalit	University	Himalayan	10000-20000	0	1	0	13	0	61
Tamang	NonFormal-Other	Himalayan	20000-30000	1	5	1	215	0	1794
Madhesi	University	Hilly	30000-50000	0	0	0	15	0	6
Newar	University	Hilly	0-10000	1	2	0	30	0	71
Muslim-Others	Secondary	Himalayan	10000-20000	0	1	0	57	0	304
Rai-Limbu	University	Hilly	50000-ABOVE	0	0	0	1	0	3
Rai-Limbu	Illiterate	Hilly	30000-50000	0	2	0	9	0	60
Chettri	Illiterate	Hilly	50000-ABOVE	0	4	0	43	0	88
Dalit	NonFormal-Other	Hilly	30000-50000	0	0	0	25	0	125
Chepang-Thami	Primary	Himalayan	30000-50000	0	0	0	0	0	8
Gurung-Magar	Primary	Himalayan	10000-20000	0	0	0	157	0	2360
Tamang	NonFormal-Other	Himalayan	0-10000	3	15	2	155	5	10049
Chepang-Thami	Illiterate	Himalayan	10000-20000	0	0	0	3	0	388
Rai-Limbu	Primary	Himalayan	10000-20000	1	9	0	118	2	1272
Brahman	Illiterate	Hilly	10000-20000	0	213	1	666	1	3245
Chepang-Thami	NonFormal-Other	Hilly	30000-50000	0	1	0	0	0	2
Chepang-Thami	NonFormal-Other	Himalayan	0-10000	0	1	0	2	0	1101
Gurung-Magar	Secondary	Himalayan	30000-50000	0	2	0	46	0	163
Rai-Limbu	Illiterate	Hilly	50000-ABOVE	0	0	0	3	0	31
Chepang-Thami	Primary	Himalayan	30000-50000	0	0	0	0	0	8
Madhesi	NonFormal-Other	Hilly	50000-ABOVE	0	0	0	5	0	4
Dalit	Illiterate	Hilly	0-10000	2	150	4	191	10	16560
Tamang	Illiterate	Himalayan	20000-30000	0	2	1	203	1	2700
Dalit	Secondary	Himalayan	20000-30000	0	2	0	53	0	245
Chettri	NonFormal-Other	Hilly	20000-30000	0	47	0	420	0	944
Tamang	NonFormal-Other	Himalayan	30000-50000	0	3	0	95	0	407
Madhesi	NonFormal-Other	Himalayan	50000-ABOVE	0	0	0	1	0	1
Brahman	Secondary	Himalayan	50000-ABOVE	1	1	1	124	1	115
Gurung-Magar	University	Hilly	30000-50000	0	0	0	13	0	12
Tamang	Secondary	Hilly	10000-20000	0	51	0	1008	5	3311
Brahman	Secondary	Hilly	10000-20000	4	473	3	3069	4	6274
Tamang	Illiterate	Hilly	20000-30000	0	24	1	260	0	2213
Chepang-Thami	Primary	Himalayan	10000-20000	0	2	0	16	0	791
Dalit	Illiterate	Hilly	30000-50000	0	6	0	34	0	171
Madhesi	NonFormal-Other	Himalayan	0-10000	0	0	0	0	0	109
Madhesi	Illiterate	Hilly	0-10000	0	0	0	27	2	614
Newar	Secondary	Himalayan	20000-30000	3	2	1	618	2	656
Gurung-Magar	University	Hilly	50000-ABOVE	0	1	0	8	0	3
Chettri	University	Himalayan	50000-ABOVE	0	0	0	62	0	47
Muslim-Others	Primary	Himalayan	0-10000	0	3	0	18	0	590
Madhesi	Secondary	Hilly	10000-20000	0	0	0	229	3	117
Rai-Limbu	Secondary	Hilly	10000-20000	0	12	0	156	0	670
Chettri	NonFormal-Other	Hilly	0-10000	2	79	4	333	2	7661
Chettri	University	Hilly	10000-20000	1	8	0	262	3	484
Madhesi	University	Himalayan	50000-ABOVE	0	0	0	1	0	0
Newar	Illiterate	Hilly	20000-30000	0	54	0	348	0	524
Chettri	Secondary	Hilly	0-10000	2	70	1	602	7	5492
Brahman	Secondary	Himalayan	50000-ABOVE	1	1	1	124	1	115
Dalit	Illiterate	Hilly	20000-30000	0	25	1	114	0	992
Madhesi	University	Hilly	30000-50000	0	0	0	15	0	6
Gurung-Magar	Secondary	Himalayan	20000-30000	0	3	0	119	1	504
Rai-Limbu	NonFormal-Other	Hilly	0-10000	0	34	0	34	3	2507
Brahman	Primary	Hilly	10000-20000	0	265	4	924	0	3284
Gurung-Magar	Primary	Hilly	0-10000	1	71	1	275	6	6962
Rai-Limbu	Primary	Hilly	50000-ABOVE	0	0	0	7	0	22
Chepang-Thami	NonFormal-Other	Hilly	50000-ABOVE	0	0	0	0	0	0
Tamang	NonFormal-Other	Hilly	10000-20000	0	59	2	716	4	6576
Chepang-Thami	Secondary	Hilly	0-10000	0	0	0	13	0	197
Newar	Illiterate	Hilly	0-10000	2	112	2	430	4	6863
Chepang-Thami	Primary	Himalayan	0-10000	0	0	0	5	0	929
Tamang	Illiterate	Hilly	30000-50000	1	17	0	74	0	686
Chepang-Thami	Primary	Hilly	20000-30000	0	2	0	2	0	31
Tamang	NonFormal-Other	Himalayan	10000-20000	0	10	1	332	2	5846
Chepang-Thami	Primary	Hilly	50000-ABOVE	0	0	0	1	0	1
Tamang	University	Himalayan	30000-50000	0	0	0	29	0	33
Newar	University	Hilly	50000-ABOVE	0	1	0	72	0	14
Madhesi	University	Hilly	30000-50000	0	0	0	15	0	6
Dalit	Secondary	Himalayan	30000-50000	0	0	0	26	0	56
Muslim-Others	Illiterate	Himalayan	10000-20000	0	2	0	22	0	365
Dalit	Illiterate	Himalayan	0-10000	1	74	2	105	3	8369
Gurung-Magar	Illiterate	Himalayan	30000-50000	0	1	0	27	0	347
Dalit	University	Hilly	0-10000	0	1	0	11	0	33
Brahman	NonFormal-Other	Himalayan	50000-ABOVE	0	0	0	35	0	94
Dalit	Secondary	Himalayan	0-10000	0	24	1	43	2	991
Dalit	University	Hilly	10000-20000	0	1	0	24	0	72
Muslim-Others	Primary	Himalayan	50000-ABOVE	0	0	0	2	0	8
Muslim-Others	Primary	Himalayan	30000-50000	0	0	0	14	0	16
Rai-Limbu	NonFormal-Other	Himalayan	20000-30000	0	1	0	59	1	335
Tamang	Secondary	Himalayan	0-10000	1	3	1	221	5	3645
Newar	Illiterate	Himalayan	20000-30000	0	5	1	116	0	555
Madhesi	University	Hilly	0-10000	0	0	0	11	0	9
Gurung-Magar	NonFormal-Other	Himalayan	0-10000	2	6	2	52	3	2819
Chepang-Thami	Illiterate	Himalayan	0-10000	0	1	1	3	1	1737
Brahman	NonFormal-Other	Hilly	0-10000	2	205	3	480	1	5923
Tamang	University	Himalayan	30000-50000	0	0	0	29	0	33
Brahman	Secondary	Himalayan	0-10000	0	47	2	234	5	3624
Tamang	University	Hilly	30000-50000	0	0	0	36	0	27
Dalit	Secondary	Hilly	50000-ABOVE	0	0	0	7	0	13
Muslim-Others	Illiterate	Himalayan	10000-20000	0	2	0	22	0	365
Muslim-Others	Secondary	Himalayan	20000-30000	1	0	0	28	0	85
Brahman	Illiterate	Himalayan	50000-ABOVE	0	1	0	23	0	94
Rai-Limbu	University	Hilly	10000-20000	0	2	0	15	0	50
Rai-Limbu	NonFormal-Other	Hilly	30000-50000	0	0	0	12	0	61
Tamang	University	Himalayan	0-10000	0	0	0	13	0	95
Brahman	Secondary	Himalayan	0-10000	0	47	2	234	5	3624
Chepang-Thami	Primary	Himalayan	0-10000	0	0	0	5	0	929
Brahman	Secondary	Himalayan	20000-30000	1	17	2	626	2	1575
Newar	Illiterate	Hilly	10000-20000	0	87	0	660	1	2188
Chettri	University	Himalayan	50000-ABOVE	0	0	0	62	0	47
Gurung-Magar	University	Himalayan	50000-ABOVE	0	0	0	4	0	9
Chepang-Thami	Illiterate	Hilly	50000-ABOVE	0	0	0	0	0	2
Dalit	University	Himalayan	20000-30000	0	0	0	11	0	17
Newar	University	Hilly	50000-ABOVE	0	1	0	72	0	14
Chettri	NonFormal-Other	Himalayan	0-10000	1	13	2	170	2	7136
Newar	University	Hilly	10000-20000	1	6	1	205	0	165
Chepang-Thami	Primary	Hilly	50000-ABOVE	0	0	0	1	0	1
Newar	University	Himalayan	30000-50000	0	0	1	65	0	33
Chepang-Thami	Primary	Himalayan	0-10000	0	0	0	5	0	929
Gurung-Magar	Illiterate	Hilly	30000-50000	0	6	0	30	0	162
Gurung-Magar	Secondary	Hilly	20000-30000	0	25	0	407	0	467
Muslim-Others	Primary	Himalayan	20000-30000	0	0	0	14	0	109
Chepang-Thami	Primary	Himalayan	50000-ABOVE	0	0	0	0	0	3
Tamang	University	Himalayan	30000-50000	0	0	0	29	0	33
Dalit	University	Himalayan	20000-30000	0	0	0	11	0	17
Newar	Primary	Himalayan	0-10000	2	12	1	157	3	2211
Rai-Limbu	NonFormal-Other	Himalayan	50000-ABOVE	0	1	0	32	0	42
Muslim-Others	University	Himalayan	0-10000	0	0	0	2	0	7
Dalit	Illiterate	Himalayan	30000-50000	0	0	0	8	0	119
Dalit	Illiterate	Hilly	30000-50000	0	6	0	34	0	171
Muslim-Others	NonFormal-Other	Hilly	50000-ABOVE	0	0	0	5	0	2
Chepang-Thami	University	Hilly	30000-50000	0	0	0	1	0	0
Gurung-Magar	University	Hilly	30000-50000	0	0	0	13	0	12
Gurung-Magar	University	Himalayan	20000-30000	0	0	0	5	0	38
Newar	Secondary	Himalayan	10000-20000	1	13	2	1030	6	1855
Dalit	NonFormal-Other	Himalayan	0-10000	0	18	1	38	1	3447
Tamang	Illiterate	Hilly	0-10000	5	134	4	501	25	34857
Dalit	University	Hilly	20000-30000	0	1	0	20	0	22
Dalit	University	Himalayan	10000-20000	0	1	0	13	0	61
Gurung-Magar	University	Himalayan	10000-20000	0	0	0	12	1	80
Rai-Limbu	University	Hilly	50000-ABOVE	0	0	0	1	0	3
Dalit	Secondary	Himalayan	30000-50000	0	0	0	26	0	56
Muslim-Others	Illiterate	Hilly	50000-ABOVE	0	0	0	3	0	10
Dalit	Secondary	Himalayan	10000-20000	0	5	0	119	1	914
Tamang	Secondary	Hilly	0-10000	0	27	3	377	6	4597
Chettri	University	Hilly	20000-30000	0	7	0	272	1	212
Chepang-Thami	Primary	Hilly	50000-ABOVE	0	0	0	1	0	1
Brahman	Secondary	Hilly	20000-30000	0	236	0	2246	4	2021
Tamang	Illiterate	Hilly	30000-50000	1	17	0	74	0	686
Dalit	Illiterate	Hilly	0-10000	2	150	4	191	10	16560
Muslim-Others	Secondary	Himalayan	20000-30000	1	0	0	28	0	85
Dalit	Illiterate	Hilly	50000-ABOVE	0	2	0	12	0	44
Rai-Limbu	Illiterate	Hilly	0-10000	0	23	2	51	4	3999
Rai-Limbu	Primary	Himalayan	10000-20000	1	9	0	118	2	1272
Muslim-Others	Illiterate	Himalayan	0-10000	0	5	1	28	0	1470
Chepang-Thami	Primary	Himalayan	20000-30000	0	0	0	8	1	176
Tamang	Primary	Hilly	10000-20000	4	79	1	1196	7	7647
Madhesi	NonFormal-Other	Hilly	50000-ABOVE	0	0	0	5	0	4
Muslim-Others	Illiterate	Hilly	20000-30000	0	0	0	22	0	44
Rai-Limbu	Illiterate	Hilly	30000-50000	0	2	0	9	0	60
Tamang	Primary	Himalayan	20000-30000	1	1	2	343	0	1594
Muslim-Others	University	Hilly	0-10000	0	0	0	7	0	10
Dalit	Secondary	Himalayan	10000-20000	0	5	0	119	1	914
Rai-Limbu	Primary	Hilly	50000-ABOVE	0	0	0	7	0	22
Chettri	University	Hilly	30000-50000	1	8	0	146	1	74
Tamang	Primary	Hilly	10000-20000	4	79	1	1196	7	7647
Dalit	Secondary	Hilly	20000-30000	0	10	1	179	1	348
Chettri	University	Hilly	30000-50000	1	8	0	146	1	74
