Ethnicity	EducationLevel	GeoRegion	IncomeGroup	Electricity	GobarGas	Kerosene	LPGas	Others	Wood
Gurung-Magar	Illiterate	Himalayan	10000-20000	1	5	0	84	2	3065
Muslim-Others	NonFormal-Other	Hilly	30000-50000	0	0	0	15	0	19
Rai-Limbu	Illiterate	Himalayan	10000-20000	0	6	0	63	0	1494
Newar	Secondary	Hilly	50000-ABOVE	0	1	0	261	1	66
Brahman	University	Hilly	20000-30000	1	41	2	781	3	583
Tamang	NonFormal-Other	Himalayan	30000-50000	0	3	0	95	0	407
Rai-Limbu	NonFormal-Other	Hilly	50000-ABOVE	0	0	0	4	0	23
Gurung-Magar	University	Hilly	50000-ABOVE	0	1	0	8	0	3
Madhesi	Primary	Hilly	10000-20000	0	1	0	124	0	97
Dalit	Primary	Himalayan	10000-20000	1	17	1	247	1	2602
Tamang	NonFormal-Other	Himalayan	10000-20000	0	10	1	332	2	5846
Chettri	NonFormal-Other	Himalayan	50000-ABOVE	1	1	0	33	0	114
Brahman	Secondary	Hilly	50000-ABOVE	0	18	0	303	0	166
Madhesi	NonFormal-Other	Himalayan	30000-50000	0	0	0	0	0	5
Dalit	Secondary	Himalayan	50000-ABOVE	0	0	0	5	1	14
Chettri	Primary	Hilly	20000-30000	1	33	0	562	0	1035
Chepang-Thami	University	Hilly	50000-ABOVE	0	0	0	0	0	0
Chepang-Thami	University	Hilly	20000-30000	0	0	0	0	0	1
Chettri	Secondary	Hilly	30000-50000	0	15	0	438	0	372
Dalit	Illiterate	Himalayan	50000-ABOVE	0	0	0	3	0	35
Gurung-Magar	NonFormal-Other	Hilly	30000-50000	0	7	0	67	0	199
Gurung-Magar	NonFormal-Other	Himalayan	10000-20000	0	7	1	115	1	1806
Dalit	Primary	Himalayan	0-10000	1	36	2	106	5	4011
Chepang-Thami	Illiterate	Hilly	10000-20000	0	0	0	11	0	296
Chepang-Thami	NonFormal-Other	Himalayan	10000-20000	0	0	0	6	0	496
Newar	Illiterate	Hilly	10000-20000	0	87	0	660	1	2188
Muslim-Others	Illiterate	Himalayan	50000-ABOVE	0	0	0	4	0	8
Dalit	Primary	Hilly	0-10000	0	93	2	224	3	7663
Madhesi	Illiterate	Himalayan	30000-50000	0	0	0	0	0	12
Chepang-Thami	University	Himalayan	10000-20000	0	0	0	1	0	18
Madhesi	Secondary	Hilly	10000-20000	0	0	0	229	3	117
Muslim-Others	Illiterate	Hilly	20000-30000	0	0	0	22	0	44
Gurung-Magar	University	Himalayan	30000-50000	0	0	0	11	0	14
Madhesi	Primary	Hilly	10000-20000	0	1	0	124	0	97
Chepang-Thami	NonFormal-Other	Himalayan	20000-30000	0	0	0	3	0	142
Gurung-Magar	University	Hilly	0-10000	0	1	0	13	0	49
Madhesi	NonFormal-Other	Himalayan	0-10000	0	0	0	0	0	109
Chettri	Primary	Himalayan	50000-ABOVE	0	2	0	37	0	97
Tamang	Secondary	Hilly	50000-ABOVE	0	2	0	66	0	72
Rai-Limbu	Primary	Himalayan	0-10000	0	3	0	49	1	1936
Muslim-Others	Secondary	Hilly	10000-20000	0	3	0	130	0	284
Tamang	NonFormal-Other	Himalayan	30000-50000	0	3	0	95	0	407
Tamang	NonFormal-Other	Hilly	0-10000	2	107	6	291	3	13880
Gurung-Magar	Illiterate	Himalayan	30000-50000	0	1	0	27	0	347
Dalit	University	Himalayan	20000-30000	0	0	0	11	0	17
Muslim-Others	NonFormal-Other	Himalayan	30000-50000	0	0	0	5	0	27
Newar	Illiterate	Himalayan	30000-50000	1	1	0	43	0	121
Brahman	Secondary	Hilly	0-10000	0	244	3	808	4	5774
Newar	Illiterate	Himalayan	20000-30000	0	5	1	116	0	555
Rai-Limbu	NonFormal-Other	Hilly	10000-20000	0	31	0	71	0	795
Rai-Limbu	Primary	Hilly	50000-ABOVE	0	0	0	7	0	22
Madhesi	University	Hilly	50000-ABOVE	0	0	0	15	0	0
Gurung-Magar	Secondary	Hilly	0-10000	1	32	0	331	1	2688
Chepang-Thami	NonFormal-Other	Hilly	10000-20000	0	0	0	5	0	150
Newar	University	Himalayan	10000-20000	1	2	0	97	0	151
Dalit	NonFormal-Other	Himalayan	30000-50000	0	1	0	15	0	85
Chettri	University	Hilly	50000-ABOVE	0	5	1	50	0	24
Newar	University	Himalayan	10000-20000	1	2	0	97	0	151
Madhesi	NonFormal-Other	Himalayan	50000-ABOVE	0	0	0	1	0	1
Muslim-Others	Primary	Hilly	20000-30000	0	0	0	52	0	80
Chepang-Thami	University	Hilly	30000-50000	0	0	0	1	0	0
Newar	Primary	Hilly	10000-20000	1	205	0	1109	1	2596
Chepang-Thami	NonFormal-Other	Himalayan	10000-20000	0	0	0	6	0	496
Gurung-Magar	Secondary	Himalayan	0-10000	0	5	1	68	1	1332
Newar	University	Himalayan	0-10000	1	1	0	14	0	58
Rai-Limbu	NonFormal-Other	Hilly	50000-ABOVE	0	0	0	4	0	23
Chepang-Thami	Primary	Himalayan	20000-30000	0	0	0	8	1	176
Brahman	Secondary	Hilly	10000-20000	4	473	3	3069	4	6274
Brahman	Primary	Hilly	0-10000	1	170	3	313	3	5012
Brahman	Illiterate	Hilly	20000-30000	1	95	0	336	0	1038
Chettri	NonFormal-Other	Hilly	0-10000	2	79	4	333	2	7661
Chepang-Thami	NonFormal-Other	Himalayan	30000-50000	0	0	0	2	0	13
Gurung-Magar	Secondary	Hilly	30000-50000	0	5	0	127	0	133
Muslim-Others	NonFormal-Other	Hilly	20000-30000	0	2	0	25	0	62
Chettri	University	Himalayan	20000-30000	2	0	0	155	0	358
Tamang	Illiterate	Himalayan	0-10000	3	17	4	266	22	30511
Rai-Limbu	Illiterate	Hilly	10000-20000	1	10	0	70	0	878
Madhesi	Secondary	Himalayan	20000-30000	0	0	0	13	0	22
Chettri	NonFormal-Other	Hilly	0-10000	2	79	4	333	2	7661
Madhesi	Primary	Himalayan	30000-50000	0	0	0	0	0	6
Newar	NonFormal-Other	Hilly	30000-50000	0	12	1	135	0	150
Madhesi	NonFormal-Other	Himalayan	0-10000	0	0	0	0	0	109
Chepang-Thami	Illiterate	Himalayan	50000-ABOVE	0	0	0	0	0	10
Brahman	Secondary	Himalayan	10000-20000	4	52	3	995	10	4957
Tamang	Illiterate	Himalayan	10000-20000	0	4	1	319	3	8946
Dalit	Illiterate	Himalayan	20000-30000	0	4	1	42	0	554
Rai-Limbu	Secondary	Hilly	50000-ABOVE	0	0	0	15	0	20
Dalit	University	Hilly	20000-30000	0	1	0	20	0	22
Muslim-Others	NonFormal-Other	Hilly	30000-50000	0	0	0	15	0	19
Newar	Illiterate	Hilly	50000-ABOVE	0	5	0	59	0	64
Muslim-Others	NonFormal-Other	Himalayan	10000-20000	1	3	0	39	0	384
Muslim-Others	Secondary	Hilly	10000-20000	0	3	0	130	0	284
Chettri	Illiterate	Himalayan	20000-30000	0	2	0	109	1	996
Newar	NonFormal-Other	Hilly	20000-30000	0	54	1	534	0	593
Madhesi	University	Himalayan	0-10000	0	0	0	1	0	5
Tamang	Primary	Himalayan	30000-50000	0	1	0	125	0	382
Chettri	NonFormal-Other	Himalayan	20000-30000	0	5	1	191	0	1054
Rai-Limbu	Secondary	Hilly	10000-20000	0	12	0	156	0	670
Brahman	Primary	Hilly	30000-50000	0	35	1	199	0	292
Brahman	Illiterate	Himalayan	30000-50000	0	1	0	38	0	212
Gurung-Magar	NonFormal-Other	Hilly	30000-50000	0	7	0	67	0	199
Chettri	Illiterate	Hilly	20000-30000	0	28	2	229	2	887
Dalit	Primary	Hilly	10000-20000	0	113	3	557	0	3803
Dalit	University	Himalayan	50000-ABOVE	0	0	0	0	1	1
Tamang	University	Himalayan	0-10000	0	0	0	13	0	95
Madhesi	Primary	Hilly	10000-20000	0	1	0	124	0	97
Dalit	Primary	Himalayan	50000-ABOVE	0	0	0	10	0	17
Newar	Primary	Himalayan	50000-ABOVE	0	1	0	57	0	52
Gurung-Magar	Secondary	Himalayan	20000-30000	0	3	0	119	1	504
Madhesi	Primary	Himalayan	10000-20000	0	0	0	9	0	61
Muslim-Others	Illiterate	Hilly	30000-50000	0	1	0	8	0	21
Muslim-Others	Primary	Himalayan	30000-50000	0	0	0	14	0	16
Brahman	Secondary	Hilly	30000-50000	0	75	0	743	2	555
Chettri	Illiterate	Himalayan	10000-20000	1	9	0	223	2	3519
Muslim-Others	University	Himalayan	20000-30000	0	1	1	4	0	11
Tamang	Illiterate	Hilly	50000-ABOVE	0	8	0	27	0	193
Madhesi	University	Hilly	0-10000	0	0	0	11	0	9
Dalit	Primary	Himalayan	20000-30000	0	3	1	120	0	539
Newar	Secondary	Hilly	30000-50000	0	16	1	596	0	145
Madhesi	Primary	Hilly	10000-20000	0	1	0	124	0	97
Dalit	Secondary	Himalayan	50000-ABOVE	0	0	0	5	1	14
Newar	NonFormal-Other	Hilly	0-10000	0	90	1	360	2	3941
Tamang	Primary	Hilly	10000-20000	4	79	1	1196	7	7647
Tamang	NonFormal-Other	Hilly	0-10000	2	107	6	291	3	13880
Brahman	NonFormal-Other	Himalayan	10000-20000	1	33	0	282	0	3079
Newar	Secondary	Hilly	50000-ABOVE	0	1	0	261	1	66
Chettri	Primary	Himalayan	30000-50000	0	4	1	90	0	375
Dalit	University	Hilly	10000-20000	0	1	0	24	0	72
