Ethnicity	EducationLevel	GeoRegion	IncomeGroup	Electricity	GobarGas	Kerosene	LPGas	Others	Wood
Tamang	Secondary	Hilly	50000-ABOVE	0	2	0	66	0	72
Newar	Primary	Himalayan	20000-30000	1	9	2	346	0	617
Madhesi	Secondary	Hilly	10000-20000	0	0	0	229	3	117
Brahman	University	Hilly	0-10000	0	13	0	108	0	398
Newar	Primary	Himalayan	10000-20000	1	11	2	526	2	1983
Tamang	Secondary	Himalayan	10000-20000	1	9	1	614	2	3594
Chepang-Thami	Secondary	Himalayan	30000-50000	0	0	0	1	0	2
Gurung-Magar	University	Hilly	10000-20000	0	0	0	43	1	111
Chepang-Thami	University	Hilly	30000-50000	0	0	0	1	0	0
Chettri	Illiterate	Hilly	10000-20000	0	84	4	561	2	4039
Tamang	Illiterate	Hilly	0-10000	5	134	4	501	25	34857
Newar	Illiterate	Hilly	50000-ABOVE	0	5	0	59	0	64
Chettri	Illiterate	Hilly	0-10000	1	88	4	357	9	12796
Brahman	Secondary	Himalayan	50000-ABOVE	1	1	1	124	1	115
Newar	Primary	Hilly	10000-20000	1	205	0	1109	1	2596
Madhesi	Primary	Hilly	20000-30000	0	2	0	53	0	16
Chettri	University	Hilly	30000-50000	1	8	0	146	1	74
Chettri	University	Hilly	0-10000	0	3	0	36	1	190
Brahman	Illiterate	Hilly	0-10000	0	159	5	375	3	7932
Rai-Limbu	University	Hilly	20000-30000	0	0	0	11	0	24
Madhesi	Primary	Hilly	20000-30000	0	2	0	53	0	16
Newar	NonFormal-Other	Himalayan	10000-20000	2	4	0	288	0	1621
Chepang-Thami	NonFormal-Other	Hilly	20000-30000	0	1	0	1	0	19
Rai-Limbu	NonFormal-Other	Himalayan	50000-ABOVE	0	1	0	32	0	42
Newar	University	Hilly	10000-20000	1	6	1	205	0	165
Gurung-Magar	Illiterate	Himalayan	30000-50000	0	1	0	27	0	347
Dalit	University	Hilly	0-10000	0	1	0	11	0	33
Chepang-Thami	Primary	Hilly	30000-50000	0	0	0	2	0	7
Rai-Limbu	University	Hilly	10000-20000	0	2	0	15	0	50
Chettri	Illiterate	Himalayan	20000-30000	0	2	0	109	1	996
Tamang	University	Hilly	10000-20000	0	7	0	65	0	234
Gurung-Magar	Primary	Hilly	50000-ABOVE	0	1	0	28	0	53
Dalit	University	Hilly	50000-ABOVE	0	0	0	5	0	1
Gurung-Magar	NonFormal-Other	Himalayan	20000-30000	1	3	0	66	0	672
Gurung-Magar	University	Himalayan	30000-50000	0	0	0	11	0	14
Chettri	NonFormal-Other	Himalayan	30000-50000	0	2	0	67	0	261
Chettri	NonFormal-Other	Himalayan	20000-30000	0	5	1	191	0	1054
Muslim-Others	University	Hilly	10000-20000	0	1	0	19	0	30
Chepang-Thami	Illiterate	Himalayan	0-10000	0	1	1	3	1	1737
Tamang	Primary	Hilly	0-10000	6	89	3	421	15	16590
Chettri	NonFormal-Other	Himalayan	30000-50000	0	2	0	67	0	261
Gurung-Magar	University	Hilly	10000-20000	0	0	0	43	1	111
Madhesi	Illiterate	Hilly	20000-30000	0	0	0	34	0	40
Gurung-Magar	University	Himalayan	10000-20000	0	0	0	12	1	80
Muslim-Others	NonFormal-Other	Himalayan	20000-30000	0	0	0	13	1	88
Madhesi	Primary	Hilly	0-10000	0	5	1	41	1	157
Chepang-Thami	Secondary	Hilly	0-10000	0	0	0	13	0	197
Chettri	Secondary	Hilly	20000-30000	1	83	1	1364	6	1411
Dalit	Secondary	Hilly	20000-30000	0	10	1	179	1	348
Brahman	NonFormal-Other	Hilly	10000-20000	1	235	0	1064	0	3588
Chettri	University	Himalayan	0-10000	0	1	0	32	0	183
Chepang-Thami	Illiterate	Himalayan	10000-20000	0	0	0	3	0	388
Newar	Secondary	Hilly	10000-20000	2	123	4	1979	0	2173
Gurung-Magar	Primary	Himalayan	0-10000	0	4	1	66	0	3330
Brahman	Secondary	Himalayan	50000-ABOVE	1	1	1	124	1	115
Tamang	University	Hilly	10000-20000	0	7	0	65	0	234
Chettri	Secondary	Hilly	30000-50000	0	15	0	438	0	372
Chettri	Secondary	Hilly	10000-20000	6	189	2	2421	10	5257
Gurung-Magar	Illiterate	Himalayan	0-10000	1	7	0	68	1	8923
Brahman	Secondary	Himalayan	30000-50000	0	3	0	262	0	428
Newar	University	Himalayan	20000-30000	2	1	0	130	0	94
Rai-Limbu	University	Himalayan	20000-30000	0	0	0	15	0	37
Newar	Primary	Himalayan	20000-30000	1	9	2	346	0	617
Madhesi	University	Hilly	20000-30000	0	0	0	68	4	17
Dalit	Secondary	Hilly	30000-50000	0	3	0	47	0	62
Chepang-Thami	Illiterate	Himalayan	10000-20000	0	0	0	3	0	388
Gurung-Magar	NonFormal-Other	Hilly	50000-ABOVE	0	1	0	19	0	56
Gurung-Magar	Primary	Himalayan	0-10000	0	4	1	66	0	3330
Chepang-Thami	Primary	Himalayan	50000-ABOVE	0	0	0	0	0	3
Chettri	Secondary	Hilly	30000-50000	0	15	0	438	0	372
Chepang-Thami	Primary	Himalayan	20000-30000	0	0	0	8	1	176
Brahman	Illiterate	Himalayan	20000-30000	0	6	0	93	0	718
Muslim-Others	Secondary	Hilly	50000-ABOVE	0	0	0	17	0	5
Dalit	University	Hilly	20000-30000	0	1	0	20	0	22
Newar	Secondary	Hilly	20000-30000	2	51	1	1550	2	612
Dalit	Primary	Himalayan	50000-ABOVE	0	0	0	10	0	17
Madhesi	Secondary	Hilly	0-10000	0	0	0	75	0	98
Chepang-Thami	NonFormal-Other	Himalayan	0-10000	0	1	0	2	0	1101
Gurung-Magar	Illiterate	Himalayan	30000-50000	0	1	0	27	0	347
Dalit	Primary	Himalayan	10000-20000	1	17	1	247	1	2602
Chepang-Thami	Illiterate	Hilly	30000-50000	0	0	0	1	0	10
Chepang-Thami	Secondary	Himalayan	30000-50000	0	0	0	1	0	2
Newar	Secondary	Hilly	20000-30000	2	51	1	1550	2	612
Newar	Illiterate	Hilly	30000-50000	0	16	0	117	1	144
Rai-Limbu	Primary	Himalayan	50000-ABOVE	0	0	0	34	0	38
Chepang-Thami	University	Hilly	0-10000	0	0	0	0	0	4
Brahman	Illiterate	Hilly	0-10000	0	159	5	375	3	7932
Muslim-Others	Illiterate	Hilly	30000-50000	0	1	0	8	0	21
Madhesi	University	Hilly	0-10000	0	0	0	11	0	9
Rai-Limbu	Primary	Himalayan	30000-50000	0	1	0	40	1	85
Newar	Illiterate	Himalayan	30000-50000	1	1	0	43	0	121
Chepang-Thami	NonFormal-Other	Hilly	50000-ABOVE	0	0	0	0	0	0
Chepang-Thami	Primary	Hilly	20000-30000	0	2	0	2	0	31
Dalit	Primary	Hilly	10000-20000	0	113	3	557	0	3803
Dalit	University	Himalayan	20000-30000	0	0	0	11	0	17
Dalit	Secondary	Himalayan	30000-50000	0	0	0	26	0	56
Tamang	NonFormal-Other	Hilly	50000-ABOVE	0	6	0	43	0	122
Chepang-Thami	Primary	Hilly	10000-20000	0	0	0	16	0	242
Dalit	NonFormal-Other	Himalayan	30000-50000	0	1	0	15	0	85
Chettri	NonFormal-Other	Himalayan	0-10000	1	13	2	170	2	7136
Gurung-Magar	University	Hilly	10000-20000	0	0	0	43	1	111
Chepang-Thami	Primary	Himalayan	0-10000	0	0	0	5	0	929
Newar	University	Hilly	0-10000	1	2	0	30	0	71
Gurung-Magar	NonFormal-Other	Hilly	50000-ABOVE	0	1	0	19	0	56
Rai-Limbu	Primary	Hilly	0-10000	0	36	1	44	2	2330
Chettri	NonFormal-Other	Himalayan	10000-20000	0	14	0	334	1	4167
Brahman	University	Himalayan	0-10000	0	3	0	30	2	235
Madhesi	Secondary	Himalayan	0-10000	0	0	0	5	0	29
Muslim-Others	Primary	Hilly	30000-50000	0	1	0	21	0	19
Brahman	University	Himalayan	20000-30000	3	4	0	313	2	586
Dalit	Primary	Himalayan	50000-ABOVE	0	0	0	10	0	17
Tamang	Primary	Himalayan	20000-30000	1	1	2	343	0	1594
Muslim-Others	Illiterate	Hilly	30000-50000	0	1	0	8	0	21
