Ethnicity	EducationLevel	GeoRegion	IncomeGroup	Electricity	GobarGas	Kerosene	LPGas	Others	Wood
Chepang-Thami	Secondary	Hilly	30000-50000	0	0	0	0	0	3
Gurung-Magar	University	Himalayan	10000-20000	0	0	0	12	1	80
Muslim-Others	Illiterate	Himalayan	50000-ABOVE	0	0	0	4	0	8
Newar	Illiterate	Himalayan	10000-20000	2	15	0	229	0	1371
Tamang	Primary	Hilly	20000-30000	0	33	0	474	2	1556
Brahman	Primary	Himalayan	0-10000	0	25	0	107	2	2870
Muslim-Others	Primary	Hilly	0-10000	1	11	0	46	0	823
Chettri	Illiterate	Hilly	50000-ABOVE	0	4	0	43	0	88
Madhesi	Illiterate	Himalayan	50000-ABOVE	0	0	0	0	0	3
Muslim-Others	Secondary	Hilly	30000-50000	0	0	0	26	0	23
Chettri	Secondary	Himalayan	20000-30000	4	6	1	726	1	1989
Dalit	Secondary	Himalayan	0-10000	0	24	1	43	2	991
Tamang	NonFormal-Other	Himalayan	10000-20000	0	10	1	332	2	5846
Rai-Limbu	University	Himalayan	50000-ABOVE	0	0	0	3	0	6
Rai-Limbu	NonFormal-Other	Hilly	10000-20000	0	31	0	71	0	795
Brahman	University	Hilly	30000-50000	0	15	0	325	2	193
Madhesi	Illiterate	Hilly	20000-30000	0	0	0	34	0	40
Madhesi	Primary	Himalayan	30000-50000	0	0	0	0	0	6
Chettri	University	Hilly	50000-ABOVE	0	5	1	50	0	24
Dalit	NonFormal-Other	Himalayan	30000-50000	0	1	0	15	0	85
Rai-Limbu	Primary	Hilly	10000-20000	0	22	2	124	1	740
Brahman	NonFormal-Other	Himalayan	0-10000	0	27	0	112	3	4089
Gurung-Magar	Illiterate	Himalayan	50000-ABOVE	0	0	0	25	0	106
Chettri	Illiterate	Hilly	10000-20000	0	84	4	561	2	4039
Muslim-Others	NonFormal-Other	Hilly	10000-20000	0	5	0	60	0	275
Gurung-Magar	NonFormal-Other	Himalayan	10000-20000	0	7	1	115	1	1806
Rai-Limbu	NonFormal-Other	Himalayan	0-10000	0	1	2	46	1	2091
Brahman	Illiterate	Hilly	30000-50000	0	27	0	109	0	355
Gurung-Magar	Secondary	Hilly	0-10000	1	32	0	331	1	2688
Chepang-Thami	Illiterate	Hilly	0-10000	0	7	0	9	9	3842
Dalit	Secondary	Hilly	50000-ABOVE	0	0	0	7	0	13
Chepang-Thami	University	Himalayan	0-10000	0	0	0	0	0	4
Madhesi	University	Himalayan	20000-30000	0	0	0	9	0	10
Chepang-Thami	Primary	Himalayan	10000-20000	0	2	0	16	0	791
Dalit	Secondary	Hilly	10000-20000	1	29	1	343	3	1378
Brahman	University	Himalayan	0-10000	0	3	0	30	2	235
Chettri	Primary	Himalayan	20000-30000	2	5	2	296	1	1337
Newar	University	Himalayan	20000-30000	2	1	0	130	0	94
Tamang	Primary	Himalayan	30000-50000	0	1	0	125	0	382
Rai-Limbu	Illiterate	Himalayan	10000-20000	0	6	0	63	0	1494
Madhesi	Secondary	Hilly	30000-50000	1	1	1	51	0	8
Rai-Limbu	Secondary	Himalayan	30000-50000	0	0	0	39	0	51
Rai-Limbu	NonFormal-Other	Himalayan	0-10000	0	1	2	46	1	2091
Newar	NonFormal-Other	Himalayan	30000-50000	0	1	0	61	0	134
Chepang-Thami	University	Hilly	30000-50000	0	0	0	1	0	0
Chettri	University	Himalayan	0-10000	0	1	0	32	0	183
Rai-Limbu	NonFormal-Other	Hilly	10000-20000	0	31	0	71	0	795
Chepang-Thami	NonFormal-Other	Himalayan	20000-30000	0	0	0	3	0	142
Rai-Limbu	NonFormal-Other	Himalayan	50000-ABOVE	0	1	0	32	0	42
Rai-Limbu	Secondary	Hilly	30000-50000	0	0	0	21	1	36
