Ethnicity	EducationLevel	GeoRegion	IncomeGroup	Electricity	GobarGas	Kerosene	LPGas	Others	Wood
Newar	Secondary	Hilly	0-10000	2	63	0	441	0	2245
Gurung-Magar	Primary	Himalayan	30000-50000	0	0	0	57	1	245
Dalit	Primary	Himalayan	10000-20000	1	17	1	247	1	2602
Gurung-Magar	University	Himalayan	30000-50000	0	0	0	11	0	14
Rai-Limbu	Secondary	Himalayan	0-10000	0	3	0	34	0	958
Tamang	NonFormal-Other	Himalayan	10000-20000	0	10	1	332	2	5846
Madhesi	University	Himalayan	50000-ABOVE	0	0	0	1	0	0
Madhesi	Primary	Hilly	50000-ABOVE	0	0	0	6	0	5
Muslim-Others	Illiterate	Hilly	20000-30000	0	0	0	22	0	44
Dalit	Illiterate	Himalayan	0-10000	1	74	2	105	3	8369
Brahman	Primary	Himalayan	50000-ABOVE	0	0	0	37	0	64
Gurung-Magar	Secondary	Hilly	0-10000	1	32	0	331	1	2688
Gurung-Magar	University	Himalayan	50000-ABOVE	0	0	0	4	0	9
Rai-Limbu	Primary	Himalayan	20000-30000	0	0	0	73	2	319
Gurung-Magar	Illiterate	Himalayan	0-10000	1	7	0	68	1	8923
Chepang-Thami	Illiterate	Himalayan	30000-50000	0	0	0	0	0	9
Chepang-Thami	Primary	Himalayan	50000-ABOVE	0	0	0	0	0	3
Tamang	NonFormal-Other	Hilly	0-10000	2	107	6	291	3	13880
Dalit	Illiterate	Himalayan	50000-ABOVE	0	0	0	3	0	35
Brahman	Illiterate	Himalayan	30000-50000	0	1	0	38	0	212
Gurung-Magar	Primary	Hilly	30000-50000	0	12	0	76	0	181
Newar	Secondary	Himalayan	50000-ABOVE	0	1	0	127	0	63
Chepang-Thami	Illiterate	Hilly	30000-50000	0	0	0	1	0	10
Newar	Secondary	Himalayan	50000-ABOVE	0	1	0	127	0	63
Madhesi	NonFormal-Other	Hilly	30000-50000	0	0	0	8	0	4
Tamang	Secondary	Hilly	20000-30000	1	14	0	449	1	824
Chepang-Thami	Primary	Himalayan	50000-ABOVE	0	0	0	0	0	3
Dalit	Secondary	Hilly	50000-ABOVE	0	0	0	7	0	13
Madhesi	University	Hilly	0-10000	0	0	0	11	0	9
Tamang	University	Himalayan	10000-20000	0	0	0	47	0	209
Dalit	University	Hilly	10000-20000	0	1	0	24	0	72
Brahman	NonFormal-Other	Himalayan	0-10000	0	27	0	112	3	4089
Chepang-Thami	Primary	Hilly	50000-ABOVE	0	0	0	1	0	1
Gurung-Magar	Illiterate	Hilly	50000-ABOVE	0	1	0	19	1	79
Muslim-Others	Illiterate	Hilly	30000-50000	0	1	0	8	0	21
Rai-Limbu	Illiterate	Himalayan	20000-30000	0	4	0	29	0	372
Gurung-Magar	Illiterate	Himalayan	50000-ABOVE	0	0	0	25	0	106
Rai-Limbu	Secondary	Himalayan	20000-30000	0	2	0	84	0	248
Gurung-Magar	NonFormal-Other	Himalayan	30000-50000	0	2	0	43	0	205
Tamang	Secondary	Hilly	10000-20000	0	51	0	1008	5	3311
Chettri	Primary	Hilly	20000-30000	1	33	0	562	0	1035
Chepang-Thami	Primary	Hilly	20000-30000	0	2	0	2	0	31
Brahman	Secondary	Hilly	10000-20000	4	473	3	3069	4	6274
Muslim-Others	NonFormal-Other	Himalayan	20000-30000	0	0	0	13	1	88
Dalit	Secondary	Hilly	0-10000	2	26	0	147	1	2067
Tamang	Illiterate	Himalayan	10000-20000	0	4	1	319	3	8946
Brahman	Illiterate	Hilly	30000-50000	0	27	0	109	0	355
Gurung-Magar	NonFormal-Other	Hilly	30000-50000	0	7	0	67	0	199
Newar	NonFormal-Other	Himalayan	20000-30000	1	7	0	172	1	490
Madhesi	Primary	Hilly	10000-20000	0	1	0	124	0	97
Gurung-Magar	Illiterate	Himalayan	10000-20000	1	5	0	84	2	3065
Gurung-Magar	Illiterate	Himalayan	50000-ABOVE	0	0	0	25	0	106
Rai-Limbu	Primary	Himalayan	0-10000	0	3	0	49	1	1936
Tamang	NonFormal-Other	Hilly	10000-20000	0	59	2	716	4	6576
Brahman	NonFormal-Other	Hilly	30000-50000	0	40	0	206	1	321
Rai-Limbu	University	Hilly	20000-30000	0	0	0	11	0	24
Tamang	Illiterate	Hilly	0-10000	5	134	4	501	25	34857
Newar	NonFormal-Other	Hilly	20000-30000	0	54	1	534	0	593
Chepang-Thami	University	Hilly	0-10000	0	0	0	0	0	4
Dalit	Secondary	Hilly	30000-50000	0	3	0	47	0	62
Dalit	University	Himalayan	0-10000	0	0	0	1	0	16
Dalit	Secondary	Himalayan	20000-30000	0	2	0	53	0	245
Madhesi	NonFormal-Other	Himalayan	20000-30000	0	0	0	6	0	22
Newar	Secondary	Hilly	10000-20000	2	123	4	1979	0	2173
Madhesi	NonFormal-Other	Himalayan	30000-50000	0	0	0	0	0	5
Brahman	Primary	Himalayan	30000-50000	0	4	0	63	1	153
Tamang	University	Himalayan	30000-50000	0	0	0	29	0	33
Gurung-Magar	NonFormal-Other	Hilly	30000-50000	0	7	0	67	0	199
Newar	Secondary	Hilly	10000-20000	2	123	4	1979	0	2173
Chettri	Secondary	Hilly	0-10000	2	70	1	602	7	5492
Gurung-Magar	Primary	Hilly	10000-20000	0	107	2	641	3	3076
Madhesi	Illiterate	Himalayan	0-10000	0	0	0	6	0	240
Gurung-Magar	Illiterate	Himalayan	0-10000	1	7	0	68	1	8923
Madhesi	Illiterate	Himalayan	50000-ABOVE	0	0	0	0	0	3
Dalit	Primary	Himalayan	10000-20000	1	17	1	247	1	2602
Gurung-Magar	Secondary	Himalayan	50000-ABOVE	0	0	0	26	0	59
Muslim-Others	Primary	Himalayan	30000-50000	0	0	0	14	0	16
Madhesi	Secondary	Himalayan	20000-30000	0	0	0	13	0	22
Tamang	University	Himalayan	10000-20000	0	0	0	47	0	209
Brahman	NonFormal-Other	Hilly	10000-20000	1	235	0	1064	0	3588
Dalit	University	Hilly	0-10000	0	1	0	11	0	33
Muslim-Others	University	Himalayan	10000-20000	0	0	0	4	0	29
Brahman	NonFormal-Other	Himalayan	20000-30000	1	11	0	163	1	888
Rai-Limbu	University	Himalayan	20000-30000	0	0	0	15	0	37
Chettri	Secondary	Himalayan	0-10000	3	6	4	325	5	4656
Gurung-Magar	Primary	Hilly	30000-50000	0	12	0	76	0	181
Madhesi	Secondary	Himalayan	20000-30000	0	0	0	13	0	22
Chettri	Illiterate	Himalayan	50000-ABOVE	0	0	0	23	0	130
Chettri	NonFormal-Other	Himalayan	30000-50000	0	2	0	67	0	261
Chettri	Primary	Hilly	30000-50000	0	17	0	150	0	266
Rai-Limbu	Secondary	Himalayan	0-10000	0	3	0	34	0	958
Rai-Limbu	Illiterate	Himalayan	0-10000	0	10	1	33	2	4371
Muslim-Others	Illiterate	Himalayan	10000-20000	0	2	0	22	0	365
Dalit	Secondary	Hilly	30000-50000	0	3	0	47	0	62
Chepang-Thami	University	Hilly	50000-ABOVE	0	0	0	0	0	0
Gurung-Magar	NonFormal-Other	Hilly	0-10000	2	57	0	198	2	7670
Chettri	Primary	Hilly	10000-20000	1	123	3	1141	1	4559
Brahman	Primary	Himalayan	0-10000	0	25	0	107	2	2870
Chettri	University	Hilly	30000-50000	1	8	0	146	1	74
Chepang-Thami	University	Hilly	50000-ABOVE	0	0	0	0	0	0
Brahman	University	Hilly	0-10000	0	13	0	108	0	398
Muslim-Others	University	Himalayan	10000-20000	0	0	0	4	0	29
Newar	Secondary	Hilly	20000-30000	2	51	1	1550	2	612
Madhesi	NonFormal-Other	Hilly	10000-20000	0	1	1	45	0	72
Muslim-Others	NonFormal-Other	Himalayan	50000-ABOVE	0	0	0	2	0	6
Rai-Limbu	University	Hilly	30000-50000	0	1	0	3	1	4
Tamang	Illiterate	Hilly	10000-20000	1	95	1	760	1	10102
Rai-Limbu	NonFormal-Other	Himalayan	0-10000	0	1	2	46	1	2091
Chepang-Thami	NonFormal-Other	Hilly	20000-30000	0	1	0	1	0	19
Dalit	University	Hilly	30000-50000	0	0	0	9	0	8
Tamang	Secondary	Hilly	30000-50000	0	9	0	164	1	232
Chettri	Illiterate	Hilly	30000-50000	0	5	0	76	0	245
Tamang	NonFormal-Other	Hilly	30000-50000	0	5	0	85	1	387
Gurung-Magar	University	Himalayan	10000-20000	0	0	0	12	1	80
Madhesi	NonFormal-Other	Hilly	20000-30000	0	0	0	27	0	21
Muslim-Others	Illiterate	Hilly	20000-30000	0	0	0	22	0	44
Newar	Secondary	Himalayan	10000-20000	1	13	2	1030	6	1855
Rai-Limbu	University	Hilly	50000-ABOVE	0	0	0	1	0	3
Brahman	University	Hilly	10000-20000	3	43	0	662	3	974
Gurung-Magar	Primary	Hilly	20000-30000	0	34	0	319	2	753
Chepang-Thami	NonFormal-Other	Himalayan	30000-50000	0	0	0	2	0	13
Rai-Limbu	NonFormal-Other	Hilly	30000-50000	0	0	0	12	0	61
Gurung-Magar	Primary	Himalayan	50000-ABOVE	0	1	0	35	0	89
Chepang-Thami	University	Hilly	10000-20000	0	0	0	3	0	2
Madhesi	Secondary	Hilly	0-10000	0	0	0	75	0	98
Dalit	Secondary	Hilly	10000-20000	1	29	1	343	3	1378
Gurung-Magar	Illiterate	Himalayan	0-10000	1	7	0	68	1	8923
Dalit	University	Hilly	0-10000	0	1	0	11	0	33
Chettri	Illiterate	Hilly	0-10000	1	88	4	357	9	12796
Muslim-Others	Illiterate	Himalayan	0-10000	0	5	1	28	0	1470
Dalit	Illiterate	Himalayan	0-10000	1	74	2	105	3	8369
Tamang	NonFormal-Other	Hilly	50000-ABOVE	0	6	0	43	0	122
Tamang	Secondary	Hilly	30000-50000	0	9	0	164	1	232
Gurung-Magar	Illiterate	Hilly	0-10000	2	78	4	205	6	12736
Dalit	Secondary	Himalayan	20000-30000	0	2	0	53	0	245
Dalit	Illiterate	Hilly	50000-ABOVE	0	2	0	12	0	44
Tamang	Illiterate	Hilly	10000-20000	1	95	1	760	1	10102
Gurung-Magar	NonFormal-Other	Hilly	0-10000	2	57	0	198	2	7670
Rai-Limbu	Secondary	Hilly	50000-ABOVE	0	0	0	15	0	20
Chepang-Thami	NonFormal-Other	Himalayan	20000-30000	0	0	0	3	0	142
Brahman	NonFormal-Other	Hilly	30000-50000	0	40	0	206	1	321
Brahman	Secondary	Hilly	50000-ABOVE	0	18	0	303	0	166
Dalit	Secondary	Hilly	0-10000	2	26	0	147	1	2067
Madhesi	NonFormal-Other	Himalayan	20000-30000	0	0	0	6	0	22
Chettri	NonFormal-Other	Himalayan	0-10000	1	13	2	170	2	7136
Tamang	University	Himalayan	0-10000	0	0	0	13	0	95
Gurung-Magar	Primary	Hilly	50000-ABOVE	0	1	0	28	0	53
Tamang	Secondary	Hilly	50000-ABOVE	0	2	0	66	0	72
Chettri	Primary	Himalayan	50000-ABOVE	0	2	0	37	0	97
Muslim-Others	Secondary	Hilly	50000-ABOVE	0	0	0	17	0	5
Tamang	Secondary	Himalayan	10000-20000	1	9	1	614	2	3594
Muslim-Others	Illiterate	Hilly	10000-20000	0	3	0	65	0	253
Newar	Secondary	Hilly	50000-ABOVE	0	1	0	261	1	66
Newar	NonFormal-Other	Himalayan	50000-ABOVE	0	0	0	29	0	45
Newar	Secondary	Hilly	50000-ABOVE	0	1	0	261	1	66
Gurung-Magar	NonFormal-Other	Himalayan	20000-30000	1	3	0	66	0	672
Rai-Limbu	Secondary	Himalayan	30000-50000	0	0	0	39	0	51
Muslim-Others	NonFormal-Other	Himalayan	10000-20000	1	3	0	39	0	384
Muslim-Others	Secondary	Himalayan	0-10000	0	0	0	14	0	266
Chepang-Thami	NonFormal-Other	Himalayan	30000-50000	0	0	0	2	0	13
Chettri	University	Hilly	0-10000	0	3	0	36	1	190
