Ethnicity	EducationLevel	GeoRegion	IncomeGroup	Electricity	GobarGas	Kerosene	LPGas	Others	Wood
Gurung-Magar	Illiterate	Himalayan	50000-ABOVE	0	0	0	25	0	106
Chettri	NonFormal-Other	Himalayan	50000-ABOVE	1	1	0	33	0	114
Dalit	Illiterate	Hilly	30000-50000	0	6	0	34	0	171
Tamang	Primary	Himalayan	10000-20000	1	9	2	594	4	6398
Chettri	Secondary	Hilly	30000-50000	0	15	0	438	0	372
Rai-Limbu	Primary	Himalayan	30000-50000	0	1	0	40	1	85
Rai-Limbu	Secondary	Hilly	50000-ABOVE	0	0	0	15	0	20
Brahman	Illiterate	Himalayan	10000-20000	0	20	0	188	0	2077
Brahman	Primary	Hilly	20000-30000	0	92	0	639	2	1002
Dalit	Primary	Hilly	10000-20000	0	113	3	557	0	3803
Muslim-Others	Illiterate	Hilly	50000-ABOVE	0	0	0	3	0	10
Chepang-Thami	University	Hilly	30000-50000	0	0	0	1	0	0
Gurung-Magar	Primary	Hilly	30000-50000	0	12	0	76	0	181
Dalit	Secondary	Hilly	0-10000	2	26	0	147	1	2067
Muslim-Others	Illiterate	Himalayan	50000-ABOVE	0	0	0	4	0	8
Chettri	Secondary	Himalayan	10000-20000	5	13	1	1303	9	6510
Chettri	University	Hilly	20000-30000	0	7	0	272	1	212
Tamang	University	Himalayan	30000-50000	0	0	0	29	0	33
Muslim-Others	Illiterate	Himalayan	0-10000	0	5	1	28	0	1470
Brahman	Primary	Himalayan	20000-30000	1	14	2	156	0	627
Newar	University	Hilly	50000-ABOVE	0	1	0	72	0	14
Madhesi	Primary	Hilly	10000-20000	0	1	0	124	0	97
Madhesi	Primary	Hilly	50000-ABOVE	0	0	0	6	0	5
Gurung-Magar	Primary	Himalayan	0-10000	0	4	1	66	0	3330
Newar	University	Himalayan	20000-30000	2	1	0	130	0	94
Newar	Primary	Himalayan	10000-20000	1	11	2	526	2	1983
Rai-Limbu	University	Hilly	30000-50000	0	1	0	3	1	4
Brahman	NonFormal-Other	Himalayan	50000-ABOVE	0	0	0	35	0	94
Madhesi	NonFormal-Other	Hilly	0-10000	0	0	0	19	0	148
Rai-Limbu	Primary	Hilly	0-10000	0	36	1	44	2	2330
Newar	NonFormal-Other	Hilly	50000-ABOVE	0	2	0	52	0	57
Gurung-Magar	Primary	Himalayan	30000-50000	0	0	0	57	1	245
Muslim-Others	Secondary	Hilly	0-10000	0	3	0	40	0	411
Chettri	Illiterate	Himalayan	0-10000	2	20	2	183	2	11249
Newar	Secondary	Himalayan	20000-30000	3	2	1	618	2	656
Chettri	NonFormal-Other	Hilly	10000-20000	2	107	0	860	0	4039
Newar	Secondary	Himalayan	50000-ABOVE	0	1	0	127	0	63
Muslim-Others	Illiterate	Hilly	0-10000	0	7	0	50	0	1272
Brahman	Illiterate	Hilly	50000-ABOVE	0	9	0	69	1	156
Tamang	University	Hilly	30000-50000	0	0	0	36	0	27
Gurung-Magar	NonFormal-Other	Himalayan	30000-50000	0	2	0	43	0	205
Gurung-Magar	Primary	Hilly	30000-50000	0	12	0	76	0	181
Rai-Limbu	University	Himalayan	30000-50000	0	0	0	7	0	8
Gurung-Magar	University	Hilly	30000-50000	0	0	0	13	0	12
Tamang	NonFormal-Other	Hilly	10000-20000	0	59	2	716	4	6576
Madhesi	Secondary	Himalayan	10000-20000	2	0	0	16	0	41
Madhesi	Secondary	Himalayan	50000-ABOVE	0	0	0	2	0	1
Madhesi	Secondary	Hilly	10000-20000	0	0	0	229	3	117
Madhesi	NonFormal-Other	Hilly	30000-50000	0	0	0	8	0	4
Dalit	Illiterate	Himalayan	30000-50000	0	0	0	8	0	119
Chepang-Thami	Illiterate	Hilly	20000-30000	0	0	0	0	0	43
Rai-Limbu	Illiterate	Hilly	20000-30000	0	2	0	24	0	219
Muslim-Others	Primary	Himalayan	0-10000	0	3	0	18	0	590
Gurung-Magar	NonFormal-Other	Himalayan	30000-50000	0	2	0	43	0	205
Newar	Illiterate	Hilly	10000-20000	0	87	0	660	1	2188
Muslim-Others	NonFormal-Other	Himalayan	20000-30000	0	0	0	13	1	88
Chettri	NonFormal-Other	Hilly	10000-20000	2	107	0	860	0	4039
Newar	University	Hilly	20000-30000	0	6	0	284	0	112
Madhesi	Secondary	Hilly	10000-20000	0	0	0	229	3	117
Dalit	Primary	Himalayan	20000-30000	0	3	1	120	0	539
Brahman	University	Himalayan	0-10000	0	3	0	30	2	235
Rai-Limbu	Illiterate	Himalayan	30000-50000	0	0	0	6	0	92
Tamang	University	Hilly	50000-ABOVE	0	0	0	8	0	8
Brahman	Secondary	Himalayan	20000-30000	1	17	2	626	2	1575
Gurung-Magar	Secondary	Himalayan	50000-ABOVE	0	0	0	26	0	59
Muslim-Others	Primary	Himalayan	0-10000	0	3	0	18	0	590
Brahman	Primary	Himalayan	20000-30000	1	14	2	156	0	627
Chepang-Thami	Secondary	Himalayan	0-10000	0	0	0	1	0	216
Brahman	Secondary	Himalayan	50000-ABOVE	1	1	1	124	1	115
Chettri	University	Hilly	30000-50000	1	8	0	146	1	74
Brahman	Secondary	Hilly	10000-20000	4	473	3	3069	4	6274
Gurung-Magar	Secondary	Hilly	50000-ABOVE	0	1	0	65	0	33
Muslim-Others	NonFormal-Other	Hilly	30000-50000	0	0	0	15	0	19
Chepang-Thami	Secondary	Hilly	0-10000	0	0	0	13	0	197
Chepang-Thami	Illiterate	Himalayan	0-10000	0	1	1	3	1	1737
Rai-Limbu	Illiterate	Himalayan	10000-20000	0	6	0	63	0	1494
Tamang	Illiterate	Himalayan	10000-20000	0	4	1	319	3	8946
Dalit	Primary	Himalayan	10000-20000	1	17	1	247	1	2602
Gurung-Magar	University	Hilly	50000-ABOVE	0	1	0	8	0	3
Tamang	Illiterate	Hilly	0-10000	5	134	4	501	25	34857
Chettri	University	Himalayan	30000-50000	0	2	0	94	0	121
Tamang	Primary	Hilly	30000-50000	0	10	0	122	0	419
Tamang	Illiterate	Hilly	30000-50000	1	17	0	74	0	686
Rai-Limbu	Illiterate	Hilly	50000-ABOVE	0	0	0	3	0	31
Rai-Limbu	NonFormal-Other	Himalayan	0-10000	0	1	2	46	1	2091
Brahman	Primary	Himalayan	10000-20000	0	14	0	261	1	2249
Gurung-Magar	University	Hilly	10000-20000	0	0	0	43	1	111
Chepang-Thami	Primary	Himalayan	0-10000	0	0	0	5	0	929
Tamang	Illiterate	Hilly	50000-ABOVE	0	8	0	27	0	193
Chepang-Thami	Illiterate	Himalayan	10000-20000	0	0	0	3	0	388
Chepang-Thami	Secondary	Himalayan	30000-50000	0	0	0	1	0	2
Muslim-Others	Secondary	Hilly	0-10000	0	3	0	40	0	411
Tamang	Illiterate	Himalayan	30000-50000	1	1	0	75	0	710
Chepang-Thami	NonFormal-Other	Himalayan	0-10000	0	1	0	2	0	1101
Gurung-Magar	Primary	Hilly	0-10000	1	71	1	275	6	6962
Chepang-Thami	NonFormal-Other	Hilly	30000-50000	0	1	0	0	0	2
Dalit	Secondary	Hilly	50000-ABOVE	0	0	0	7	0	13
Chettri	Secondary	Himalayan	50000-ABOVE	1	1	1	135	1	171
Gurung-Magar	Illiterate	Hilly	30000-50000	0	6	0	30	0	162
Muslim-Others	Illiterate	Hilly	0-10000	0	7	0	50	0	1272
Dalit	Secondary	Hilly	20000-30000	0	10	1	179	1	348
Gurung-Magar	University	Hilly	0-10000	0	1	0	13	0	49
Brahman	NonFormal-Other	Hilly	30000-50000	0	40	0	206	1	321
Dalit	NonFormal-Other	Himalayan	20000-30000	0	0	1	40	0	397
Dalit	Secondary	Himalayan	30000-50000	0	0	0	26	0	56
Gurung-Magar	Secondary	Hilly	50000-ABOVE	0	1	0	65	0	33
Rai-Limbu	NonFormal-Other	Hilly	0-10000	0	34	0	34	3	2507
Dalit	Illiterate	Himalayan	50000-ABOVE	0	0	0	3	0	35
Rai-Limbu	University	Himalayan	0-10000	0	0	0	3	0	34
Newar	University	Hilly	50000-ABOVE	0	1	0	72	0	14
Gurung-Magar	Primary	Himalayan	20000-30000	0	4	0	108	0	741
Muslim-Others	Secondary	Himalayan	10000-20000	0	1	0	57	0	304
Tamang	University	Himalayan	50000-ABOVE	0	0	0	12	0	11
Madhesi	Illiterate	Himalayan	50000-ABOVE	0	0	0	0	0	3
Chettri	University	Hilly	10000-20000	1	8	0	262	3	484
