Ethnicity	EducationLevel	GeoRegion	IncomeGroup	Electricity	GobarGas	Kerosene	LPGas	Others	Wood
Muslim-Others	University	Himalayan	0-10000	0	0	0	2	0	7
Muslim-Others	Primary	Hilly	50000-ABOVE	0	0	0	6	0	5
Brahman	Illiterate	Hilly	50000-ABOVE	0	9	0	69	1	156
Muslim-Others	University	Hilly	10000-20000	0	1	0	19	0	30
Chepang-Thami	Primary	Himalayan	30000-50000	0	0	0	0	0	8
Dalit	Secondary	Hilly	0-10000	2	26	0	147	1	2067
Rai-Limbu	Secondary	Hilly	0-10000	0	16	0	79	0	1197
Newar	NonFormal-Other	Hilly	50000-ABOVE	0	2	0	52	0	57
Tamang	Primary	Hilly	50000-ABOVE	0	4	0	51	0	110
Rai-Limbu	University	Himalayan	50000-ABOVE	0	0	0	3	0	6
Madhesi	Illiterate	Hilly	30000-50000	0	0	0	11	0	4
Tamang	Secondary	Hilly	50000-ABOVE	0	2	0	66	0	72
Muslim-Others	Secondary	Hilly	20000-30000	0	0	0	71	0	75
Chepang-Thami	NonFormal-Other	Hilly	50000-ABOVE	0	0	0	0	0	0
Brahman	Primary	Hilly	10000-20000	0	265	4	924	0	3284
Dalit	Primary	Himalayan	10000-20000	1	17	1	247	1	2602
Chepang-Thami	Secondary	Hilly	10000-20000	0	2	0	8	0	67
Madhesi	Illiterate	Himalayan	30000-50000	0	0	0	0	0	12
Muslim-Others	University	Himalayan	20000-30000	0	1	1	4	0	11
Madhesi	Secondary	Himalayan	50000-ABOVE	0	0	0	2	0	1
Tamang	NonFormal-Other	Hilly	20000-30000	0	29	0	352	1	1598
Dalit	NonFormal-Other	Himalayan	30000-50000	0	1	0	15	0	85
Brahman	NonFormal-Other	Hilly	50000-ABOVE	0	13	0	86	0	112
Dalit	NonFormal-Other	Himalayan	20000-30000	0	0	1	40	0	397
Chepang-Thami	Secondary	Himalayan	10000-20000	0	1	0	13	0	333
Chepang-Thami	University	Himalayan	50000-ABOVE	0	0	0	0	0	0
Newar	University	Hilly	10000-20000	1	6	1	205	0	165
Brahman	Secondary	Himalayan	10000-20000	4	52	3	995	10	4957
Tamang	Secondary	Hilly	30000-50000	0	9	0	164	1	232
Gurung-Magar	University	Hilly	30000-50000	0	0	0	13	0	12
Madhesi	Primary	Hilly	30000-50000	0	0	0	13	0	10
Rai-Limbu	Primary	Hilly	50000-ABOVE	0	0	0	7	0	22
Chettri	Illiterate	Himalayan	10000-20000	1	9	0	223	2	3519
Chepang-Thami	NonFormal-Other	Himalayan	50000-ABOVE	0	0	0	1	0	6
Newar	Secondary	Hilly	30000-50000	0	16	1	596	0	145
Chettri	Primary	Himalayan	0-10000	1	20	3	257	3	6585
Newar	University	Hilly	20000-30000	0	6	0	284	0	112
Tamang	Illiterate	Hilly	30000-50000	1	17	0	74	0	686
Gurung-Magar	University	Himalayan	20000-30000	0	0	0	5	0	38
Brahman	NonFormal-Other	Himalayan	20000-30000	1	11	0	163	1	888
Chettri	Secondary	Hilly	0-10000	2	70	1	602	7	5492
Madhesi	Primary	Himalayan	20000-30000	0	0	0	8	0	32
Dalit	Illiterate	Hilly	10000-20000	0	98	2	279	1	4195
Chepang-Thami	NonFormal-Other	Hilly	10000-20000	0	0	0	5	0	150
Chettri	Secondary	Himalayan	30000-50000	0	4	0	265	1	538
Dalit	Illiterate	Hilly	0-10000	2	150	4	191	10	16560
Chepang-Thami	Primary	Himalayan	50000-ABOVE	0	0	0	0	0	3
Chepang-Thami	Illiterate	Hilly	0-10000	0	7	0	9	9	3842
Rai-Limbu	NonFormal-Other	Hilly	0-10000	0	34	0	34	3	2507
Muslim-Others	NonFormal-Other	Himalayan	20000-30000	0	0	0	13	1	88
Brahman	NonFormal-Other	Hilly	0-10000	2	205	3	480	1	5923
Tamang	Primary	Himalayan	50000-ABOVE	0	1	0	67	0	110
Rai-Limbu	Primary	Hilly	30000-50000	0	1	0	13	0	59
Newar	Secondary	Hilly	20000-30000	2	51	1	1550	2	612
Gurung-Magar	Secondary	Hilly	0-10000	1	32	0	331	1	2688
Dalit	NonFormal-Other	Himalayan	10000-20000	0	12	1	102	0	1723
Gurung-Magar	Illiterate	Hilly	30000-50000	0	6	0	30	0	162
Brahman	University	Hilly	0-10000	0	13	0	108	0	398
Muslim-Others	NonFormal-Other	Himalayan	20000-30000	0	0	0	13	1	88
Dalit	Primary	Hilly	30000-50000	0	7	0	43	0	152
Gurung-Magar	Primary	Hilly	0-10000	1	71	1	275	6	6962
Muslim-Others	Illiterate	Hilly	50000-ABOVE	0	0	0	3	0	10
Madhesi	Illiterate	Himalayan	50000-ABOVE	0	0	0	0	0	3
Dalit	Primary	Himalayan	10000-20000	1	17	1	247	1	2602
Chepang-Thami	University	Himalayan	0-10000	0	0	0	0	0	4
Brahman	Illiterate	Hilly	0-10000	0	159	5	375	3	7932
Chettri	Primary	Hilly	10000-20000	1	123	3	1141	1	4559
Muslim-Others	Primary	Himalayan	20000-30000	0	0	0	14	0	109
Rai-Limbu	NonFormal-Other	Hilly	10000-20000	0	31	0	71	0	795
Brahman	Secondary	Hilly	30000-50000	0	75	0	743	2	555
Tamang	University	Hilly	30000-50000	0	0	0	36	0	27
Dalit	University	Hilly	10000-20000	0	1	0	24	0	72
