Ethnicity	EducationLevel	GeoRegion	IncomeGroup	Electricity	GobarGas	Kerosene	LPGas	Others	Wood
Madhesi	Secondary	Himalayan	20000-30000	0	0	0	13	0	22
Madhesi	University	Hilly	10000-20000	1	0	0	48	1	32
Brahman	Primary	Hilly	10000-20000	0	265	4	924	0	3284
Chepang-Thami	Illiterate	Himalayan	30000-50000	0	0	0	0	0	9
Muslim-Others	Secondary	Hilly	20000-30000	0	0	0	71	0	75
Rai-Limbu	University	Himalayan	10000-20000	0	0	0	12	0	74
Chettri	Secondary	Hilly	10000-20000	6	189	2	2421	10	5257
Rai-Limbu	NonFormal-Other	Himalayan	0-10000	0	1	2	46	1	2091
Madhesi	University	Himalayan	10000-20000	1	1	0	5	0	5
Gurung-Magar	University	Himalayan	20000-30000	0	0	0	5	0	38
Tamang	NonFormal-Other	Hilly	30000-50000	0	5	0	85	1	387
Brahman	Secondary	Himalayan	0-10000	0	47	2	234	5	3624
Rai-Limbu	University	Himalayan	30000-50000	0	0	0	7	0	8
Tamang	NonFormal-Other	Hilly	20000-30000	0	29	0	352	1	1598
Chettri	Illiterate	Hilly	50000-ABOVE	0	4	0	43	0	88
Rai-Limbu	NonFormal-Other	Hilly	30000-50000	0	0	0	12	0	61
Newar	NonFormal-Other	Hilly	0-10000	0	90	1	360	2	3941
Muslim-Others	University	Himalayan	0-10000	0	0	0	2	0	7
Madhesi	NonFormal-Other	Hilly	20000-30000	0	0	0	27	0	21
Dalit	Secondary	Hilly	50000-ABOVE	0	0	0	7	0	13
Tamang	Primary	Himalayan	50000-ABOVE	0	1	0	67	0	110
Rai-Limbu	University	Hilly	50000-ABOVE	0	0	0	1	0	3
Brahman	Secondary	Himalayan	10000-20000	4	52	3	995	10	4957
Brahman	University	Hilly	50000-ABOVE	0	2	0	204	1	68
Brahman	NonFormal-Other	Hilly	10000-20000	1	235	0	1064	0	3588
Gurung-Magar	Primary	Hilly	20000-30000	0	34	0	319	2	753
