Ethnicity	EducationLevel	GeoRegion	IncomeGroup	Electricity	GobarGas	Kerosene	LPGas	Others	Wood
Gurung-Magar	Illiterate	Hilly	20000-30000	0	34	0	122	0	695
Tamang	Secondary	Hilly	50000-ABOVE	0	2	0	66	0	72
Madhesi	University	Himalayan	0-10000	0	0	0	1	0	5
Gurung-Magar	Secondary	Hilly	0-10000	1	32	0	331	1	2688
Brahman	NonFormal-Other	Himalayan	20000-30000	1	11	0	163	1	888
Chettri	NonFormal-Other	Himalayan	30000-50000	0	2	0	67	0	261
Dalit	University	Himalayan	50000-ABOVE	0	0	0	0	1	1
Dalit	NonFormal-Other	Hilly	30000-50000	0	0	0	25	0	125
Tamang	Secondary	Hilly	50000-ABOVE	0	2	0	66	0	72
Dalit	University	Hilly	10000-20000	0	1	0	24	0	72
Dalit	University	Hilly	10000-20000	0	1	0	24	0	72
Madhesi	University	Hilly	0-10000	0	0	0	11	0	9
Gurung-Magar	NonFormal-Other	Hilly	10000-20000	0	72	0	412	1	3315
Chepang-Thami	Illiterate	Hilly	0-10000	0	7	0	9	9	3842
Newar	University	Hilly	50000-ABOVE	0	1	0	72	0	14
Dalit	NonFormal-Other	Hilly	20000-30000	0	11	1	145	0	746
Chepang-Thami	NonFormal-Other	Himalayan	20000-30000	0	0	0	3	0	142
Madhesi	NonFormal-Other	Hilly	50000-ABOVE	0	0	0	5	0	4
Newar	Illiterate	Hilly	10000-20000	0	87	0	660	1	2188
Newar	Illiterate	Hilly	50000-ABOVE	0	5	0	59	0	64
Chettri	Secondary	Himalayan	10000-20000	5	13	1	1303	9	6510
Dalit	Illiterate	Hilly	10000-20000	0	98	2	279	1	4195
Chettri	Primary	Himalayan	0-10000	1	20	3	257	3	6585
Chepang-Thami	Primary	Hilly	10000-20000	0	0	0	16	0	242
Muslim-Others	NonFormal-Other	Himalayan	0-10000	0	0	0	19	0	684
Gurung-Magar	Secondary	Hilly	50000-ABOVE	0	1	0	65	0	33
Rai-Limbu	Secondary	Hilly	50000-ABOVE	0	0	0	15	0	20
Dalit	Secondary	Himalayan	10000-20000	0	5	0	119	1	914
Madhesi	Secondary	Himalayan	0-10000	0	0	0	5	0	29
Chettri	NonFormal-Other	Hilly	50000-ABOVE	0	2	0	47	0	71
Madhesi	NonFormal-Other	Himalayan	0-10000	0	0	0	0	0	109
Rai-Limbu	Illiterate	Himalayan	30000-50000	0	0	0	6	0	92
Madhesi	Primary	Himalayan	10000-20000	0	0	0	9	0	61
Tamang	University	Himalayan	0-10000	0	0	0	13	0	95
Chettri	Primary	Hilly	30000-50000	0	17	0	150	0	266
Tamang	Primary	Hilly	0-10000	6	89	3	421	15	16590
Chettri	Secondary	Hilly	50000-ABOVE	0	8	0	185	0	131
Rai-Limbu	University	Hilly	0-10000	0	1	0	7	0	28
Dalit	Primary	Himalayan	30000-50000	0	1	0	44	0	102
Chepang-Thami	Primary	Himalayan	50000-ABOVE	0	0	0	0	0	3
Dalit	University	Himalayan	50000-ABOVE	0	0	0	0	1	1
Gurung-Magar	Illiterate	Hilly	10000-20000	1	86	3	272	1	3162
Tamang	Primary	Hilly	50000-ABOVE	0	4	0	51	0	110
Tamang	NonFormal-Other	Hilly	50000-ABOVE	0	6	0	43	0	122
Chettri	Secondary	Hilly	0-10000	2	70	1	602	7	5492
Gurung-Magar	Primary	Himalayan	0-10000	0	4	1	66	0	3330
Brahman	University	Himalayan	30000-50000	1	2	0	134	1	158
Chepang-Thami	University	Hilly	20000-30000	0	0	0	0	0	1
Rai-Limbu	Illiterate	Himalayan	20000-30000	0	4	0	29	0	372
Muslim-Others	Secondary	Himalayan	30000-50000	0	1	0	9	0	22
Newar	Illiterate	Himalayan	20000-30000	0	5	1	116	0	555
Rai-Limbu	Illiterate	Hilly	0-10000	0	23	2	51	4	3999
Muslim-Others	NonFormal-Other	Himalayan	20000-30000	0	0	0	13	1	88
Rai-Limbu	Primary	Hilly	0-10000	0	36	1	44	2	2330
Madhesi	Secondary	Himalayan	50000-ABOVE	0	0	0	2	0	1
Muslim-Others	Illiterate	Hilly	0-10000	0	7	0	50	0	1272
Tamang	Primary	Himalayan	20000-30000	1	1	2	343	0	1594
Dalit	Illiterate	Hilly	0-10000	2	150	4	191	10	16560
Dalit	NonFormal-Other	Himalayan	0-10000	0	18	1	38	1	3447
Dalit	Primary	Hilly	50000-ABOVE	0	0	0	16	0	29
Newar	Illiterate	Hilly	0-10000	2	112	2	430	4	6863
Dalit	NonFormal-Other	Himalayan	50000-ABOVE	0	0	0	6	0	21
Newar	Illiterate	Himalayan	0-10000	0	16	0	186	2	4669
Chettri	Illiterate	Hilly	30000-50000	0	5	0	76	0	245
